spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	CZ	Czechia	3836	753	24667655	6413162	74574	12584
50_100	50 - 100	CZ	Czechia	2242	596	7786263	2206846	29396	5843
100_1k	100 - 1k	CZ	Czechia	1139	297	13109297	5738149	44382	14870
1k_5k	1k - 5k	CZ	Czechia	107	38	9435504	4584819	53474	16168
5k_10k	5k - 10k	CZ	Czechia	10	7	293685	146618	2531	1187
10k_50k	10k - 50k	CZ	Czechia	1	1	8075	4037	359	71
