country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SK	Slovakia	0_1k	0 - 1k	2004	234	1774211	0	174907	1
SK	Slovakia	1k_5k	1k - 5k	1769	337	6735941	1347457	133090	5
SK	Slovakia	5k_10k	5k - 10k	908	256	6582988	3291823	67392	608
SK	Slovakia	10k_50k	10k - 50k	1556	385	44769885	8954156	167058	20075
SK	Slovakia	50k_100k	50k - 100k	374	159	14201757	7100949	58651	13119
SK	Slovakia	100k_200k	100k - 200k	239	97	12117103	6058582	39690	14267
SK	Slovakia	200k_500k	200k - 500k	173	79	17257585	6903048	55388	16300
SK	Slovakia	500k_1m	500k - 1m	76	40	11414816	5707414	48498	10252
