advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m	male	HU	Hungary	39	1	10241687	4853786	21400	9732
European Parliament		178362315106	Facebook	m	male	HU	Hungary	83	1	4506331	2035382	14311	4464
Fidesz	Fidesz	9844779306	Facebook	m	male	HU	Hungary	43	1	4418799	2052580	13969	6820
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	m	male	HU	Hungary	70	1	3878171	1646010	8902	3295
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	m	male	HU	Hungary	35	1	2845352	1163507	2046	476
Kialo		729627343834501	Facebook	m	male	HU	Hungary	306	1	2611324	1053061	15598	3939
MSZP	MSZP	115388925185513	Facebook	m	male	HU	Hungary	49	1	2188005	936497	3658	1324
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	m	male	HU	Hungary	104	1	1806777	736327	3484	1389
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	m	male	HU	Hungary	43	1	1535931	554627	2224	678
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	m	male	HU	Hungary	13	1	1471843	606795	2953	1256
European Commission		107898832590939	Facebook	m	male	HU	Hungary	19	1	1433218	660317	5426	1407
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	m	male	HU	Hungary	44	1	1402102	570570	2487	705
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	m	male	HU	Hungary	22	1	1217126	466460	2140	663
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	m	male	HU	Hungary	26	1	1131421	415831	1661	489
Jakab Péter	Országgyűlés Hivatala Jobbik Frakció	781150971947219	Facebook	m	male	HU	Hungary	14	1	974104	363683	1782	614
Dúró Dóra		191946490841225	Facebook	m	male	HU	Hungary	26	1	961023	364480	2504	829
Ádám Kósa Mep	Adam Kosa, Member of the European Parliament	237088069704442	Facebook	m	male	HU	Hungary	11	1	872913	382275	2018	965
Greenpeace Magyarország		35634348348	Facebook	m	male	HU	Hungary	67	1	739752	318401	2595	88
Ujhelyi István dr.	MSZP	734217673259088	Facebook	m	male	HU	Hungary	31	1	716625	286550	1663	596
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	m	male	HU	Hungary	24	1	695801	254665	1324	324
Morvai Krisztina		282077899700	Facebook	m	male	HU	Hungary	3	1	692100	346051	944	345
European Greens		141366725876424	Facebook	m	male	HU	Hungary	8	1	648571	280724	1645	612
Clear-Lights.net		275503246276066	Facebook	m	male	HU	Hungary	40	1	635861	226960	4325	444
Budapest 10-es Választókerület		757956501234552	Facebook	m	male	HU	Hungary	24	1	618275	192666	1420	293
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	m	male	HU	Hungary	13	1	582507	212406	915	301
