recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-17	2019-05-17	DE	Germany	8671	698	18924415	6100337	239669	14070
rd2	Last 2 days	2019-05-16	2019-05-17	DE	Germany	9130	758	39861299	12826646	510882	29470
rd3	Last 3 days	2019-05-15	2019-05-17	DE	Germany	9566	804	59783470	19024359	728119	47228
rd4	Last 4 days	2019-05-14	2019-05-17	DE	Germany	10089	853	80272430	25609176	918223	65880
rd5	Last 5 days	2019-05-13	2019-05-17	DE	Germany	11241	886	97586465	30816412	1141975	82266
rd6	Last 6 days	2019-05-12	2019-05-17	DE	Germany	11528	920	107838597	34250318	1232776	92738
rw1	Last week	2019-05-11	2019-05-17	DE	Germany	11861	962	117564491	37416341	1323158	102256
rw2	Last 2 weeks	2019-05-04	2019-05-17	DE	Germany	20070	1193	212659648	64188105	2388181	170438
rw3	Last 3 weeks	2019-04-27	2019-05-17	DE	Germany	24671	1443	266459683	79776758	3080220	219627
rw4	Last 4 weeks	2019-04-20	2019-05-17	DE	Germany	27142	1716	292805717	87877312	3379886	240597
rm1	Last month	2019-04-18	2019-05-17	DE	Germany	27852	1826	299760269	90038994	3473182	247797
rm2	Last 2 months	2019-03-19	2019-05-17	DE	Germany	38868	3933	423084569	130738938	4878236	388644
rm3	Last 3 months	2019-02-17	2019-05-17	DE	Germany	40835	4264	458355916	143753021	5164702	433237
rm6	Last 6 months	2019-01-01	2019-05-17	DE	Germany	41472	4346	472633841	149118860	5259220	450160
