region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
kurzeme_region	Kurzeme Region	LV	Latvia	2452	608	7411994	2587962	31495	3489
latgale	Latgale	LV	Latvia	1648	394	520215	152517	3231	105
riga_planning_region	Riga Planning Region	LV	Latvia	211	60	144	44	0	0
semigallia	Semigallia	LV	Latvia	1941	468	1681654	536149	9582	452
vidzeme	Vidzeme	LV	Latvia	1824	436	964510	307515	6055	268
