advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Valter Flego	IDS - Istarski Demokratski Sabor	441675022557503	Facebook	rw2	Last 2 weeks	HR	Croatia	7	1	404993	141000	1092	100
HDZ - Hrvatska demokratska zajednica	HDZ - Hrvatska demokratska zajednica	406059206159790	Facebook	rw2	Last 2 weeks	HR	Croatia	9	1	344991	165000	1691	200
Mladež HDZ	HDZ - Hrvatska demokratska zajednica	426737060720348	Facebook	rw2	Last 2 weeks	HR	Croatia	10	1	280989	61999	989	0
Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	rw2	Last 2 weeks	HR	Croatia	5	1	160994	34999	494	0
Ruža Kovačević Bilić	Hrvatska narodna stranka - liberalni demokrati (HNS)	2268602929863854	Facebook	rw2	Last 2 weeks	HR	Croatia	3	1	109997	24999	297	0
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	rw2	Last 2 weeks	HR	Croatia	3	1	104997	21000	297	0
Ruža Tomašić	Tomasic Ruza	1434305366791182	Facebook	rw2	Last 2 weeks	HR	Croatia	2	1	54998	11000	198	0
Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	49999	9999	99	0
European Parliament	European Parliament	178362315106	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	49998	9999	99	0
HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	49998	10000	98	0
Dubravka Suica	HDZ - Hrvatska demokratska zajednica	195096520662445	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	49998	9999	98	0
Jozo Radoš	Jozo Radoš	446717938731095	Facebook	rw2	Last 2 weeks	HR	Croatia	5	1	29994	8999	494	0
Željana Zovko	HDZ - Hrvatska demokratska zajednica	1203134436474667	Facebook	rw2	Last 2 weeks	HR	Croatia	15	1	26984	2999	1485	0
Hrvatskadanas	Hrvatskadanas	140693889702485	Facebook	rw2	Last 2 weeks	HR	Croatia	4	1	15995	2999	395	0
Ivana Nikolić Popović	Hrvatska narodna stranka - liberalni demokrati (HNS)	160505204050427	Facebook	rw2	Last 2 weeks	HR	Croatia	2	1	14998	6000	197	0
Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	rw2	Last 2 weeks	HR	Croatia	2	1	14997	5999	198	0
Greens/EFA in the European Parliament	Greens/EFA in the European Parliament	150527751674751	Facebook	rw2	Last 2 weeks	HR	Croatia	4	1	14861	6633	20	0
Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	9999	4999	98	0
Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	9999	4999	99	0
MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	9999	5000	88	0
Marijana Petir	Marijana Petir	1418903245032313	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	9998	4999	98	0
Tomislav Stojak	Hrvatska narodna stranka - liberalni demokrati (HNS)	442201595870855	Facebook	rw2	Last 2 weeks	HR	Croatia	2	1	9997	1999	197	0
Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	9980	4990	98	0
European Commission	European Commission	107898832590939	Facebook	rw2	Last 2 weeks	HR	Croatia	2	1	5831	2915	14	2
Zoran Bahtijarević	Vlahovic Mario	2195720960680577	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	4999	1000	99	0
Danijel Marušić	HDZ - Hrvatska demokratska zajednica	215152641879933	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	4999	999	99	0
Krešo Beljak	Vlahovic Mario	52929105855	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	4998	999	98	0
European Committee of the Regions	European Committee of the Regions	527351247377965	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	3626	1813	9	1
Socialists and Democrats Group in the European Parliament	Socialists and Democrats Group in the European Parliament	127925800618165	Facebook	rw2	Last 2 weeks	HR	Croatia	2	1	2358	603	8	0
Kulturpunkt.hr		89410579392	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	999	0	88	0
SNAGA - Stranka narodnog i građanskog aktivizma	SNAGA - stranka narodnog i građanskog aktivizma	309273389409125	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	999	0	99	0
Hrvatske vijesti		286736758747850	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	999	0	88	0
Sanja Radolović	Radolovic Sanja	508755779649081	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	998	0	98	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	rw2	Last 2 weeks	HR	Croatia	2	1	26	5	0	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	4	0	0	0
Isabella De Monte	Walter Godina - Mandatario Elettorale di Isabella De Monte	152661171597544	Facebook	rw2	Last 2 weeks	HR	Croatia	1	1	3	0	0	0
