day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d146	2019-05-26	LV	Latvia	38	21	193787	79395	1130	100
d145	2019-05-25	LV	Latvia	46	23	327195	131977	1146	142
d144	2019-05-24	LV	Latvia	89	37	907182	332192	3471	501
d143	2019-05-23	LV	Latvia	248	50	2574716	890695	10438	1224
d142	2019-05-22	LV	Latvia	256	45	2443382	858601	9978	1097
d141	2019-05-21	LV	Latvia	238	40	2204824	789146	8898	871
d140	2019-05-20	LV	Latvia	203	34	1593163	501733	7811	539
d139	2019-05-19	LV	Latvia	110	23	614769	209541	2772	216
d138	2019-05-18	LV	Latvia	54	13	348645	115678	1448	129
d137	2019-05-17	LV	Latvia	19	6	128707	35536	325	14
