spend_code	spend_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
0_50	0 - 50	CY	Cyprus	1756	442	18321364	4839175	74095	59
50_100	50 - 100	CY	Cyprus	1750	419	189144	59066	515	24
100_1k	100 - 1k	CY	Cyprus	388	161	5666878	2531223	20626	5732
1k_5k	1k - 5k	CY	Cyprus	38	28	3013430	1454155	21513	4327
5k_10k	5k - 10k	CY	Cyprus	2	2	375	187	3	1
