week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w019	Week 19	2019-05-06	2019-05-07	SK	Slovakia	1607	110	4411425	1389884	42321	2046
w018	Week 18	2019-04-29	2019-05-05	SK	Slovakia	2611	184	25199745	8525601	190200	13359
w017	Week 17	2019-04-22	2019-04-28	SK	Slovakia	2089	171	13088838	4476547	94746	8954
w016	Week 16	2019-04-15	2019-04-21	SK	Slovakia	826	195	5457759	1803637	29989	3077
w015	Week 15	2019-04-08	2019-04-14	SK	Slovakia	828	263	3910702	1275250	19754	1374
w014	Week 14	2019-04-01	2019-04-07	SK	Slovakia	687	254	3844514	1164984	20319	1874
w013	Week 13	2019-03-25	2019-03-31	SK	Slovakia	449	174	2535002	881222	16650	1878
w012	Week 12	2019-03-18	2019-03-24	SK	Slovakia	425	163	2614859	872114	12677	855
w011	Week 11	2019-03-11	2019-03-17	SK	Slovakia	266	105	1920483	715597	9281	988
w010	Week 10	2019-03-04	2019-03-10	SK	Slovakia	282	84	1741511	655814	9232	996
w009	Week 9	2019-02-25	2019-03-03	SK	Slovakia	165	56	745709	195326	5310	234
w008	Week 8	2019-02-18	2019-02-24	SK	Slovakia	107	46	344814	113163	1974	146
w007	Week 7	2019-02-11	2019-02-17	SK	Slovakia	91	37	265113	80601	1738	103
w006	Week 6	2019-02-04	2019-02-10	SK	Slovakia	78	32	375457	114836	1880	142
w005	Week 5	2019-01-28	2019-02-03	SK	Slovakia	81	29	438124	118273	1591	105
w004	Week 4	2019-01-21	2019-01-27	SK	Slovakia	53	22	198501	69150	850	90
w003	Week 3	2019-01-14	2019-01-20	SK	Slovakia	58	21	210686	96141	1462	143
w002	Week 2	2019-01-07	2019-01-13	SK	Slovakia	49	25	312908	142115	1218	75
w001	Week 1	2019-01-01	2019-01-06	SK	Slovakia	28	16	154388	52030	266	27
