spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
5k_10k	5k - 10k	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	1	1	999999	500000	9999	5000
5k_10k	5k - 10k	BE	Belgium	Santesano		316620582266150	Facebook	1	1	113447	56724	1134	567
5k_10k	5k - 10k	BE	Belgium	Game of Sultans		185311195624361	Facebook	2	1	18811	9124	762	167
5k_10k	5k - 10k	BE	Belgium	Kialo		729627343834501	Facebook	2	1	10649	5324	94	47
5k_10k	5k - 10k	BE	Belgium	Clone Evolution		1345821958781389	Facebook	1	1	3305	1322	58	29
5k_10k	5k - 10k	BE	Belgium	Gaia		182073298490036	Facebook	1	1	1191	595	10	5
5k_10k	5k - 10k	BE	Belgium	Pologize Fashion		274227073497806	Facebook	1	1	820	410	7	3
5k_10k	5k - 10k	BE	Belgium	5Pillars	5 Pillars	490858150969676	Facebook	1	1	673	336	19	3
5k_10k	5k - 10k	BE	Belgium	The Charity for Civil Servants		216978845071240	Facebook	1	1	25	12	0	0
5k_10k	5k - 10k	BE	Belgium	Les Antagonistes		398415124026017	Facebook	1	1	2	1	0	0
