advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	100k_200k	100k - 200k	CZ	Czechia	13	1	1403510	701759	6269	1767
Pavel Poc	Poc Pavel	202974613060409	Facebook	100k_200k	100k - 200k	CZ	Czechia	5	1	999995	500000	3108	854
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	100k_200k	100k - 200k	CZ	Czechia	5	1	999994	500000	3303	1010
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	100k_200k	100k - 200k	CZ	Czechia	5	1	999860	499932	1694	299
ČSSD	ČSSD	111041662264882	Facebook	100k_200k	100k - 200k	CZ	Czechia	3	1	599996	299999	4274	971
Andrej Babiš	ANO	214827221987263	Facebook	100k_200k	100k - 200k	CZ	Czechia	2	1	399998	200000	2331	582
Tomáš Zdechovský		275042429350706	Facebook	100k_200k	100k - 200k	CZ	Czechia	2	1	399997	199999	3886	777
Kialo		729627343834501	Facebook	100k_200k	100k - 200k	CZ	Czechia	38	1	270335	135168	1731	514
European Commission		107898832590939	Facebook	100k_200k	100k - 200k	CZ	Czechia	3	1	201178	100589	501	100
TOP 09	TOP 09	90002267161	Facebook	100k_200k	100k - 200k	CZ	Czechia	1	1	199999	100000	388	194
Tvůj kandidát	Konečný Daniel	599435753834732	Facebook	100k_200k	100k - 200k	CZ	Czechia	1	1	199999	100000	388	194
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	100k_200k	100k - 200k	CZ	Czechia	1	1	199999	99999	194	38
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	100k_200k	100k - 200k	CZ	Czechia	1	1	199999	100000	388	194
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	100k_200k	100k - 200k	CZ	Czechia	1	1	199999	100000	1943	388
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	100k_200k	100k - 200k	CZ	Czechia	1	1	199999	100000	388	194
Svobodní		43855944703	Facebook	100k_200k	100k - 200k	CZ	Czechia	1	1	199998	99999	1943	388
Nenechme to tak	ATG Principal GROUP	224923858400165	Facebook	100k_200k	100k - 200k	CZ	Czechia	1	1	199995	99998	388	194
