advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Oxfam Novib		115289021825188	Facebook	w017	Week 17	NL	Netherlands	27	1	784060	302968	9765	3068
NPO Zapp		205247699486388	Facebook	w017	Week 17	NL	Netherlands	6	1	515130	253956	589	174
Lilian Marijnissen	SP	844559615710915	Facebook	w017	Week 17	NL	Netherlands	4	1	499995	219999	1595	299
D66	D66	52985377549	Facebook	w017	Week 17	NL	Netherlands	8	1	354574	120330	1760	389
Vandebron		263935850440177	Facebook	w017	Week 17	NL	Netherlands	13	1	325351	138381	2318	495
Europees Parlement Nederland		270788920480	Facebook	w017	Week 17	NL	Netherlands	7	1	274567	131000	1953	835
CDA	CDA	320374518118	Facebook	w017	Week 17	NL	Netherlands	1	1	187499	75000	374	187
Kialo		729627343834501	Facebook	w017	Week 17	NL	Netherlands	108	1	185224	73535	830	188
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	w017	Week 17	NL	Netherlands	24	1	167027	66174	1133	206
Ben & Jerry's		147006749798	Facebook	w017	Week 17	NL	Netherlands	4	1	128571	60714	821	185
European Greens	European Greens	141366725876424	Facebook	w017	Week 17	NL	Netherlands	3	1	103839	43214	686	244
Lodewijk Asscher	Partij van de Arbeid (PvdA)	254918764596191	Facebook	w017	Week 17	NL	Netherlands	1	1	99999	50000	499	100
PRP Designs		1038790126305711	Facebook	w017	Week 17	NL	Netherlands	1	1	99998	49999	444	89
Happiness Initiation		642874789462468	Facebook	w017	Week 17	NL	Netherlands	1	1	99995	49998	326	65
Koninklijk Theater Carré		129705247046786	Facebook	w017	Week 17	NL	Netherlands	1	1	90908	45454	454	227
Milieu Centraal		177508708941577	Facebook	w017	Week 17	NL	Netherlands	11	1	85657	31478	315	79
Partij van de Arbeid (PvdA)	Partij van de Arbeid (PvdA)	113895885305052	Facebook	w017	Week 17	NL	Netherlands	12	1	81672	15136	1422	136
Stichting Vluchteling		120034538112114	Facebook	w017	Week 17	NL	Netherlands	11	1	71233	30811	874	295
Eveline Herben	Herben Eveline Marie	350805055554039	Facebook	w017	Week 17	NL	Netherlands	7	1	67992	12999	1092	99
Milieudefensie	Milieudefensie	83439828234	Facebook	w017	Week 17	NL	Netherlands	7	1	55640	16128	379	0
Inholland	Inholland	155357571170466	Facebook	w017	Week 17	NL	Netherlands	1	1	44444	22222	443	222
Jeroen Lenaers		316960281776479	Facebook	w017	Week 17	NL	Netherlands	7	1	37446	10989	310	71
Dansk.nl		39128216655	Facebook	w017	Week 17	NL	Netherlands	12	1	36827	13052	149	17
Guardian Weekly		64525551258	Facebook	w017	Week 17	NL	Netherlands	7	1	36240	14905	231	46
GroenLinks	GroenLinks	175740570505	Facebook	w017	Week 17	NL	Netherlands	1	1	35713	7142	70	0
Greenpeace Nederland		288295911466	Facebook	w017	Week 17	NL	Netherlands	30	1	32585	6800	772	40
Reinier Van Lanschot		357170858429968	Facebook	w017	Week 17	NL	Netherlands	1	1	29999	5999	299	59
Het Nutshuis		174667029278408	Facebook	w017	Week 17	NL	Netherlands	1	1	26922	5384	53	0
Klang der Solidarität		385076005313967	Facebook	w017	Week 17	NL	Netherlands	33	1	26807	9500	43	0
International Campaign for Tibet Nederland		1483437108535863	Facebook	w017	Week 17	NL	Netherlands	1	1	24999	5000	249	49
Winq.nl	Winq.nl	120087784724637	Facebook	w017	Week 17	NL	Netherlands	1	1	24999	4999	49	0
Cecilia Malmström		258966159416	Facebook	w017	Week 17	NL	Netherlands	1	1	20311	8124	40	20
De Goede Zaak	DeGoedeZaak	264564577356897	Facebook	w017	Week 17	NL	Netherlands	4	1	19996	4000	396	0
Vecht en Veld		719918828143740	Facebook	w017	Week 17	NL	Netherlands	1	1	18420	3684	183	36
Catharina Rinzema		2114625695290780	Facebook	w017	Week 17	NL	Netherlands	1	1	17901	3580	35	0
Paul Tang	PvdA	208020512703248	Facebook	w017	Week 17	NL	Netherlands	4	1	17830	6499	280	0
Volt Nederland		146644665960101	Facebook	w017	Week 17	NL	Netherlands	3	1	17497	6499	247	0
Nacht van de Vluchteling		1637965639787416	Facebook	w017	Week 17	NL	Netherlands	41	1	17170	3452	827	8
VIER VOETERS		110540418715	Facebook	w017	Week 17	NL	Netherlands	9	1	15446	5443	243	0
Henk Jan Ormel	CDA	823537391322678	Facebook	w017	Week 17	NL	Netherlands	2	1	15295	3059	71	0
Students for Climate NL		2063145033774714	Facebook	w017	Week 17	NL	Netherlands	3	1	14997	5250	222	0
Malik Azmani	Malik Azmani	1734459723547461	Facebook	w017	Week 17	NL	Netherlands	3	1	14458	2771	146	0
Corekees		225160178094449	Facebook	w017	Week 17	NL	Netherlands	2	1	14326	3542	46	0
Chivas Regal		144075338988966	Facebook	w017	Week 17	NL	Netherlands	4	1	12997	5499	197	0
NRC Live		551902954954114	Facebook	w017	Week 17	NL	Netherlands	52	1	11741	682	892	0
SP Groningen		125382950819455	Facebook	w017	Week 17	NL	Netherlands	1	1	9999	5000	99	0
The Black Archives		186179268595421	Facebook	w017	Week 17	NL	Netherlands	1	1	9999	5000	99	0
Hogeschool Saxion		115755701792480	Facebook	w017	Week 17	NL	Netherlands	4	1	9002	2181	56	0
Islamitische Studentenvereniging Amsterdam - ISA		353401604716694	Facebook	w017	Week 17	NL	Netherlands	2	1	8610	1722	46	0
Toyota Nederland		116919588378323	Facebook	w017	Week 17	NL	Netherlands	5	1	8280	2602	152	0
ADP		6914363428	Facebook	w017	Week 17	NL	Netherlands	3	1	8229	2147	187	34
Seed Valley		202795986475324	Facebook	w017	Week 17	NL	Netherlands	8	1	7952	2227	252	0
UNICEF Europe & Central Asia		373536278864	Facebook	w017	Week 17	NL	Netherlands	1	1	7767	3107	1	0
Greenpeace International		7297163299	Facebook	w017	Week 17	NL	Netherlands	5	1	7654	3198	11	5
Postcode Lotteries Green Challenge		132419040163214	Facebook	w017	Week 17	NL	Netherlands	12	1	6219	1486	176	0
Rode Hoed		116592248404562	Facebook	w017	Week 17	NL	Netherlands	3	1	6201	1198	47	0
Meewind		421571901231358	Facebook	w017	Week 17	NL	Netherlands	1	1	6060	3030	15	3
Piratenpartij Utrecht - PPU	Piratenpartij Utrecht	167833720446018	Facebook	w017	Week 17	NL	Netherlands	1	1	5555	2777	55	0
Adri & Zoon Yerseke B.V.		104393749685848	Facebook	w017	Week 17	NL	Netherlands	1	1	5386	1077	10	0
Daan Versteeg	Versteeg Daniel R	1010657719133321	Facebook	w017	Week 17	NL	Netherlands	2	1	5248	1000	123	0
Delft wordt Groen		871979476176605	Facebook	w017	Week 17	NL	Netherlands	1	1	4999	1000	99	0
PvdA Valkenswaard		1422889834673368	Facebook	w017	Week 17	NL	Netherlands	1	1	4999	999	99	0
CDA Harlingen		192600774817587	Facebook	w017	Week 17	NL	Netherlands	1	1	4999	1000	88	0
Zwolse theaters		1114247111925648	Facebook	w017	Week 17	NL	Netherlands	1	1	4999	2500	49	0
Chroniques Du Golfe		2196850910357980	Facebook	w017	Week 17	NL	Netherlands	4	1	4813	1082	12	0
Haagsch College		599862780044372	Facebook	w017	Week 17	NL	Netherlands	1	1	4165	833	82	0
Orelia Jewellery		404191947424	Facebook	w017	Week 17	NL	Netherlands	1	1	3886	1554	0	0
24Bottles		126060760828576	Facebook	w017	Week 17	NL	Netherlands	11	1	3677	533	153	0
Kenneth Flathaug Photography		125745308299292	Facebook	w017	Week 17	NL	Netherlands	2	1	3606	1803	1	0
SodaStream Nederland		298674423522362	Facebook	w017	Week 17	NL	Netherlands	7	1	3374	625	86	0
Groenlinks Baarn		698044973586589	Facebook	w017	Week 17	NL	Netherlands	1	1	3332	666	66	0
Flotsam & Jetsam Bags		197779574433016	Facebook	w017	Week 17	NL	Netherlands	2	1	3192	1470	62	0
Students for Climate Maastricht		287999245216481	Facebook	w017	Week 17	NL	Netherlands	1	1	2885	1442	28	0
Gaia		182073298490036	Facebook	w017	Week 17	NL	Netherlands	4	1	2844	1365	25	11
Meribottles		670583893288419	Facebook	w017	Week 17	NL	Netherlands	1	1	2787	557	5	0
Sociaal Zevenaar		1669768166633399	Facebook	w017	Week 17	NL	Netherlands	1	1	2726	545	54	0
Berlin International University of Applied Sciences		753347444715991	Facebook	w017	Week 17	NL	Netherlands	1	1	2581	1290	12	2
Visma Software BV		134336143316887	Facebook	w017	Week 17	NL	Netherlands	3	1	2516	503	49	0
CLAFIS Ingenieus		191128611012125	Facebook	w017	Week 17	NL	Netherlands	1	1	2499	499	49	0
Deloitte Nederland		319495812163	Facebook	w017	Week 17	NL	Netherlands	1	1	2222	1111	22	0
XLLease HaringParty Apeldoorn		1974170532803582	Facebook	w017	Week 17	NL	Netherlands	1	1	2222	1111	19	0
I Love Crowdfunding Projects		112683756154005	Facebook	w017	Week 17	NL	Netherlands	4	1	2021	404	17	3
FLYERALARM		1163101523809612	Facebook	w017	Week 17	NL	Netherlands	8	1	1929	0	191	0
Weekplanner - Structuur en planning oplossingen voor schoolgaande kinderen		336729963116870	Facebook	w017	Week 17	NL	Netherlands	1	1	1885	377	3	0
TOMS		242425252613657	Facebook	w017	Week 17	NL	Netherlands	1	1	1785	357	17	3
Medair Nederland		198834936799699	Facebook	w017	Week 17	NL	Netherlands	2	1	1771	304	54	0
Potere al Popolo - Paesi Bassi		270903077001421	Facebook	w017	Week 17	NL	Netherlands	1	1	1666	333	32	0
Arte		656089814494677	Facebook	w017	Week 17	NL	Netherlands	9	1	1626	619	14	0
Peter Mertens	PVDA	236485149843971	Facebook	w017	Week 17	NL	Netherlands	118	1	1602	432	21	2
Jimmy Bastings	Bastings Jimmy Anna Hubertus	2262432790696805	Facebook	w017	Week 17	NL	Netherlands	2	1	1598	266	52	0
VoteWatch Europe		355087424564148	Facebook	w017	Week 17	NL	Netherlands	5	1	1453	691	5	1
Hugh D Conlon 2019 Election		525196331335712	Facebook	w017	Week 17	NL	Netherlands	1	1	1362	272	24	0
Het Nationale Theater		305282796200643	Facebook	w017	Week 17	NL	Netherlands	1	1	1296	648	12	0
Zuivelpak		317139221974399	Facebook	w017	Week 17	NL	Netherlands	1	1	1249	625	12	0
Room for Discussion		205713722806082	Facebook	w017	Week 17	NL	Netherlands	1	1	1249	250	24	0
The Trevor Project		24470472733	Facebook	w017	Week 17	NL	Netherlands	1	1	1228	491	1	0
Saarland		882636711855443	Facebook	w017	Week 17	NL	Netherlands	1	1	1060	212	20	0
Basmah		137973986840264	Facebook	w017	Week 17	NL	Netherlands	22	1	1039	237	12	0
CDA Noordwijk-Noordwijkerhout-De Zilk	Duivenvoorde Sebastiaan	698451706850384	Facebook	w017	Week 17	NL	Netherlands	1	1	999	0	99	0
BRITA Nederland		302330773205686	Facebook	w017	Week 17	NL	Netherlands	1	1	998	0	99	0
Theo Alkemade	Alkemade Theodoor C W M	298059754467115	Facebook	w017	Week 17	NL	Netherlands	2	1	963	142	38	0
The Epoch		218371925673146	Facebook	w017	Week 17	NL	Netherlands	2	1	963	385	1	0
HAN VDO		510981742361349	Facebook	w017	Week 17	NL	Netherlands	1	1	897	179	17	0
Argan		769751776468587	Facebook	w017	Week 17	NL	Netherlands	1	1	882	176	17	0
Kitchenkey		244418689797333	Facebook	w017	Week 17	NL	Netherlands	1	1	795	159	15	0
VVD Leiden		145751698819583	Facebook	w017	Week 17	NL	Netherlands	1	1	666	0	66	0
Dorcas		123209267742444	Facebook	w017	Week 17	NL	Netherlands	1	1	652	130	12	0
Dubbii Oromoo		2358946014150064	Facebook	w017	Week 17	NL	Netherlands	1	1	635	0	56	0
Molens		115956728466989	Facebook	w017	Week 17	NL	Netherlands	1	1	624	124	12	0
Sufferosa		298654263583	Facebook	w017	Week 17	NL	Netherlands	3	1	618	220	2	0
VNO-NCW		148404651881567	Facebook	w017	Week 17	NL	Netherlands	2	1	599	0	59	0
Tilburg University		157338687652903	Facebook	w017	Week 17	NL	Netherlands	2	1	539	207	16	0
Foodpowerr		625107021262384	Facebook	w017	Week 17	NL	Netherlands	1	1	525	105	4	0
Alfa Laval		171132542929029	Facebook	w017	Week 17	NL	Netherlands	4	1	465	0	46	0
URCancillería		244098312307848	Facebook	w017	Week 17	NL	Netherlands	3	1	453	73	2	1
European Youth Forum		80161254850	Facebook	w017	Week 17	NL	Netherlands	1	1	451	226	2	0
Groen	Groen	84920854319	Facebook	w017	Week 17	NL	Netherlands	7	1	383	81	0	0
YOU.and.EU	Simbartlova Anna	250361215678222	Facebook	w017	Week 17	NL	Netherlands	1	1	366	73	0	0
Best Tech Crowdfunding Videos		615071652029076	Facebook	w017	Week 17	NL	Netherlands	15	1	330	1	28	0
Parkstad Limburg Theaters		227796293909351	Facebook	w017	Week 17	NL	Netherlands	1	1	320	0	31	0
De Waalse Kerk		821322494610447	Facebook	w017	Week 17	NL	Netherlands	1	1	291	0	28	0
Européens Sans Frontières		668031516635463	Facebook	w017	Week 17	NL	Netherlands	7	1	285	121	0	0
Voices for Refugees - أصوات لأجل اللاجئين		1601274913421469	Facebook	w017	Week 17	NL	Netherlands	14	1	271	82	2	0
Climate-KIC		403370709744295	Facebook	w017	Week 17	NL	Netherlands	1	1	232	116	0	0
Christian Leysen	Christian Leysen	403864600161608	Facebook	w017	Week 17	NL	Netherlands	5	1	227	94	8	1
NewsMavens		145218379355757	Facebook	w017	Week 17	NL	Netherlands	1	1	219	109	0	0
Thuisverpleging		372390586890911	Facebook	w017	Week 17	NL	Netherlands	6	1	217	84	0	0
ABN AMRO		206592029351928	Facebook	w017	Week 17	NL	Netherlands	1	1	199	0	19	0
Ambassador of Islam		2121543634600149	Facebook	w017	Week 17	NL	Netherlands	1	1	189	38	0	0
World Bank		153371894688575	Facebook	w017	Week 17	NL	Netherlands	6	1	179	89	0	0
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	w017	Week 17	NL	Netherlands	1	1	176	35	1	0
Vinkenbosch Makelaardij		783120021847964	Facebook	w017	Week 17	NL	Netherlands	1	1	174	0	17	0
Tolhuistuin		116954721702118	Facebook	w017	Week 17	NL	Netherlands	1	1	166	0	16	0
Ecofusion		611063025664570	Facebook	w017	Week 17	NL	Netherlands	1	1	164	33	3	0
Tuunes		992176580926495	Facebook	w017	Week 17	NL	Netherlands	3	1	155	62	0	0
مفوضية اللاجئين		188842724507690	Facebook	w017	Week 17	NL	Netherlands	10	1	149	59	2	0
Intersolar		124579277563150	Facebook	w017	Week 17	NL	Netherlands	1	1	143	71	0	0
My H20n		409665236257906	Facebook	w017	Week 17	NL	Netherlands	8	1	140	0	12	0
A Solution to Plastic Pollution - First International Online Summit		1098001547034272	Facebook	w017	Week 17	NL	Netherlands	2	1	135	27	0	0
Europahuis Ryckevelde	Ryckevelde vzw	119449038070827	Facebook	w017	Week 17	NL	Netherlands	2	1	107	21	0	0
Halewijn		1463481320547064	Facebook	w017	Week 17	NL	Netherlands	1	1	107	0	10	0
Chug Bottles		1781974005205686	Facebook	w017	Week 17	NL	Netherlands	1	1	98	49	0	0
SV4IE		2246467545588430	Facebook	w017	Week 17	NL	Netherlands	1	1	89	44	0	0
Stanford Graduate School of Business		208357009185713	Facebook	w017	Week 17	NL	Netherlands	4	1	88	17	0	0
Chris's Goods		2746149608745019	Facebook	w017	Week 17	NL	Netherlands	1	1	86	17	1	0
World Transformation Movement		372125409639	Facebook	w017	Week 17	NL	Netherlands	2	1	86	17	1	0
Hoagard		331529506998997	Facebook	w017	Week 17	NL	Netherlands	1	1	85	0	1	0
ONE		11055104471	Facebook	w017	Week 17	NL	Netherlands	1	1	84	16	0	0
Daniel Freund	Bündnis 90 / Die Grünen Kreisverband Aachen	566872987051379	Facebook	w017	Week 17	NL	Netherlands	3	1	80	35	0	0
Salsa Rica Dance Company		727875134045965	Facebook	w017	Week 17	NL	Netherlands	2	1	79	30	0	0
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	w017	Week 17	NL	Netherlands	2	1	76	30	0	0
Veritium		278192613003339	Facebook	w017	Week 17	NL	Netherlands	2	1	71	14	1	0
Linda Lauwers -  18de plaats Kamer N-VA	Meeus Yannick	700417286687969	Facebook	w017	Week 17	NL	Netherlands	2	1	68	34	0	0
BenzoFrame		1781685938801295	Facebook	w017	Week 17	NL	Netherlands	1	1	67	13	1	0
THE FIFTH COLLECTION		524624564286273	Facebook	w017	Week 17	NL	Netherlands	1	1	65	13	0	0
The Good Lobby		1420129598280317	Facebook	w017	Week 17	NL	Netherlands	3	1	62	21	0	0
By Rose Maria		1512223189099633	Facebook	w017	Week 17	NL	Netherlands	2	1	56	11	0	0
Lode Ceyssens	Lode Ceyssens	690224427744073	Facebook	w017	Week 17	NL	Netherlands	1	1	55	27	0	0
Banque mondiale		155174084508744	Facebook	w017	Week 17	NL	Netherlands	8	1	54	14	0	0
Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych		137358556439286	Facebook	w017	Week 17	NL	Netherlands	1	1	51	10	0	0
Technical Jobs		199367947346166	Facebook	w017	Week 17	NL	Netherlands	1	1	49	0	4	0
Deutschland.de		31292782350	Facebook	w017	Week 17	NL	Netherlands	7	1	47	9	0	0
Jos D'Haese	PVDA	1397002987227704	Facebook	w017	Week 17	NL	Netherlands	14	1	45	8	1	0
S&P Global		112495188784373	Facebook	w017	Week 17	NL	Netherlands	6	1	45	9	0	0
Kim De Witte	PVDA	315662412174661	Facebook	w017	Week 17	NL	Netherlands	1	1	44	8	0	0
亞強創新研發		235450769850202	Facebook	w017	Week 17	NL	Netherlands	1	1	41	8	0	0
ROXY ANTWERP		175724632506647	Facebook	w017	Week 17	NL	Netherlands	4	1	41	10	0	0
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	w017	Week 17	NL	Netherlands	12	1	40	8	0	0
The Handbag Spa		112991265381435	Facebook	w017	Week 17	NL	Netherlands	1	1	37	7	0	0
Dr. Mohamed Elhachmi Hamdi د. محمد الهاشمي الحامدي		482273315273345	Facebook	w017	Week 17	NL	Netherlands	2	1	35	12	0	0
Lime Shop Online		790946694613780	Facebook	w017	Week 17	NL	Netherlands	9	1	34	5	1	0
THTC - The Hemp Trading Company		30239959348	Facebook	w017	Week 17	NL	Netherlands	5	1	32	8	1	0
YOGA BURN		146316959083110	Facebook	w017	Week 17	NL	Netherlands	3	1	32	6	0	0
Exponea		437489159794764	Facebook	w017	Week 17	NL	Netherlands	11	1	31	1	2	0
Ticalm.com		956222737885591	Facebook	w017	Week 17	NL	Netherlands	1	1	30	6	0	0
Soviet Visuals		1160495674016675	Facebook	w017	Week 17	NL	Netherlands	4	1	30	5	0	0
Level Organic		688951467958283	Facebook	w017	Week 17	NL	Netherlands	1	1	29	0	0	0
