advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
ČSSD	ČSSD	111041662264882	Facebook	rm2	Last 2 months	CZ	Czechia	1725	1	10682271	2730999	54448	13065
European Parliament		178362315106	Facebook	rm2	Last 2 months	CZ	Czechia	80	1	10051450	4604225	50290	16775
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	rm2	Last 2 months	CZ	Czechia	108	1	4413884	1773998	13675	3602
HLAS	První prezidentská	320144481956623	Facebook	rm2	Last 2 months	CZ	Czechia	259	1	3439741	862000	6507	1810
European Commission		107898832590939	Facebook	rm2	Last 2 months	CZ	Czechia	20	1	3377831	1543917	12998	3103
ecoFuture & E.ON Energy Globe		104654572907664	Facebook	rm2	Last 2 months	CZ	Czechia	102	1	2794675	970905	11697	399
TOP 09	TOP 09	90002267161	Facebook	rm2	Last 2 months	CZ	Czechia	27	1	2649973	1054000	4786	1414
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	rm2	Last 2 months	CZ	Czechia	97	1	2502903	760000	5580	1364
Petr Fiala	ODS - Občanská demokratická strana	487445514669670	Facebook	rm2	Last 2 months	CZ	Czechia	43	1	2223953	629999	9573	2156
Strana nezávislosti České republiky	Strana nezávislosti České republiky	1199083776860090	Facebook	rm2	Last 2 months	CZ	Czechia	47	1	2220952	868999	7098	1709
Gambrinus		146991996743	Facebook	rm2	Last 2 months	CZ	Czechia	3	1	1999998	900000	14997	3000
Evropa společně	Evropa společně	535611970260854	Facebook	rm2	Last 2 months	CZ	Czechia	65	1	1945098	640632	6261	1169
Pavel Poc	Poc Pavel	202974613060409	Facebook	rm2	Last 2 months	CZ	Czechia	19	1	1574981	621000	4215	1158
Andrej Babiš	ANO	214827221987263	Facebook	rm2	Last 2 months	CZ	Czechia	5	1	1509992	754998	4762	1165
Starostové a nezávislí	Starostové a nezávislí	370583064327	Facebook	rm2	Last 2 months	CZ	Czechia	16	1	1209415	476885	3751	936
Kancelář Evropského parlamentu	Kancelář Evropského parlamentu	278212515809	Facebook	rm2	Last 2 months	CZ	Czechia	22	1	1201972	378999	2066	575
KDU-ČSL	KDU-ČSL	251656685576	Facebook	rm2	Last 2 months	CZ	Czechia	51	1	1129144	428080	2943	679
Organizace pro pomoc uprchlíkům, z.s.		188235971211201	Facebook	rm2	Last 2 months	CZ	Czechia	47	1	1100931	306992	833	163
Jan Zahradil		400970967000022	Facebook	rm2	Last 2 months	CZ	Czechia	15	1	1079985	351999	4332	983
Roman Kriz	Kriz Roman	382745889213194	Facebook	rm2	Last 2 months	CZ	Czechia	128	1	1033872	238000	3644	839
Daniel Herman		378072105614553	Facebook	rm2	Last 2 months	CZ	Czechia	10	1	1019932	396975	1149	392
Ondřej Krutílek - kandidát do Evropského parlamentu		1220066088147062	Facebook	rm2	Last 2 months	CZ	Czechia	32	1	1009094	285220	5280	1566
Kialo		729627343834501	Facebook	rm2	Last 2 months	CZ	Czechia	246	1	840762	318441	5002	1148
Talíř do Bruselu	KDU-ČSL	2108659169383946	Facebook	rm2	Last 2 months	CZ	Czechia	53	1	654940	181998	1579	415
Ing. Jaromír Kohlíček, CSc.	Kohlicek Jaromir	162310277268109	Facebook	rm2	Last 2 months	CZ	Czechia	35	1	581965	149000	3457	889
