advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rd6	Last 6 days	185	1	45950039	20718433	254527	69445
CDU	CDU	78502295414	Facebook	rd6	Last 6 days	3170	1	30302830	7531000	313830	0
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd6	Last 6 days	275	1	12843870	5075609	62815	11281
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd6	Last 6 days	15	1	8482128	3788571	35621	8532
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd6	Last 6 days	76	1	8331699	3758315	23863	5235
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rd6	Last 6 days	34	1	7953430	3452514	17721	4441
România în primul rând	Future Innovation	770704223323599	Facebook	rd6	Last 6 days	27	1	7435068	3464545	8030	1961
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd6	Last 6 days	39	1	7226286	3279910	20692	5094
Fidesz	Fidesz	9844779306	Facebook	rd6	Last 6 days	29	1	6099971	2850000	18880	9285
sp.a	sp.a	57253967150	Facebook	rd6	Last 6 days	77	1	5278854	2334214	27579	5930
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd6	Last 6 days	355	1	5251314	1506923	74864	12436
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd6	Last 6 days	15	1	5211892	2440952	15203	6905
Greenpeace France		39435457457	Facebook	rd6	Last 6 days	17	1	5111983	2225000	18283	4800
SPD	SPD	47930567748	Facebook	rd6	Last 6 days	1112	1	5019887	1187000	126488	4700
Partito Democratico		77034286895	Facebook	rd6	Last 6 days	71	1	4581605	1820952	17425	2672
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rd6	Last 6 days	23	1	4226977	1776655	37665	9505
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd6	Last 6 days	193	1	3480466	1200758	23067	3326
Partidul Naţional Liberal		181375448581167	Facebook	rd6	Last 6 days	23	1	3447598	1531666	7601	2150
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	rd6	Last 6 days	80	1	3205635	663857	8149	85
SPÖ	SPÖ	77393060080	Facebook	rd6	Last 6 days	320	1	3134558	1054040	22225	2037
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rd6	Last 6 days	12	1	3130758	1335384	14642	5030
Wiosna Biedronia	KW Wiosna Roberta Biedronia	2246647628925721	Facebook	rd6	Last 6 days	9	1	3119993	1485000	4395	874
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	rd6	Last 6 days	24	1	3091518	1364269	12372	2913
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	rd6	Last 6 days	142	1	3068857	1231000	41378	9257
The Labour Party	The Labour Party	25749647410	Facebook	rd6	Last 6 days	48	1	2993454	935000	27546	5843
