day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d132	2019-05-12	BE	Belgium	sp.a	sp.a	57253967150	Facebook	195	1	2070813	684714	9219	1416
d132	2019-05-12	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	100	1	2056053	857735	6707	1574
d132	2019-05-12	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	167	1	958675	368692	6215	1141
d132	2019-05-12	BE	Belgium	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	96	1	925300	430545	4169	749
d132	2019-05-12	BE	Belgium	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	751069	322357	7437	1862
d132	2019-05-12	BE	Belgium	IKEA	IKEA	112961202185776	Facebook	60	1	729979	226999	3446	366
d132	2019-05-12	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	18	1	704994	315000	2535	464
d132	2019-05-12	BE	Belgium	DéFI	DéFI	173518112695794	Facebook	133	1	697189	156072	3882	307
d132	2019-05-12	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	16	1	648907	298120	5870	1548
d132	2019-05-12	BE	Belgium	Groen	Groen	84920854319	Facebook	91	1	487070	166150	2394	317
d132	2019-05-12	BE	Belgium	Sign for my Future		1345513882259768	Facebook	32	1	478989	168666	4222	719
d132	2019-05-12	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	81	1	355545	136369	954	70
d132	2019-05-12	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	471	1	335664	90513	3285	272
d132	2019-05-12	BE	Belgium	Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	49	1	256447	58141	1871	302
d132	2019-05-12	BE	Belgium	Mutualité chrétienne (MC)	Mutualité chrétienne (MC)	180233078762668	Facebook	48	1	251652	52833	1919	133
d132	2019-05-12	BE	Belgium	Kathleen Van Brempt	Kathleen Van Brempt	206193139504506	Facebook	38	1	209646	46880	1248	15
d132	2019-05-12	BE	Belgium	Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	14	1	191029	65505	2096	484
d132	2019-05-12	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	11	1	189746	93237	1365	391
d132	2019-05-12	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	5	1	168460	80384	725	298
d132	2019-05-12	BE	Belgium	Joris Vandenbroucke	Vandenbroucke Joris Jeroen J	984867054996076	Facebook	7	1	136661	64581	465	80
d132	2019-05-12	BE	Belgium	European Parliament		178362315106	Facebook	2	1	125008	50001	1249	250
d132	2019-05-12	BE	Belgium	MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	43	1	121570	35273	825	99
d132	2019-05-12	BE	Belgium	VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	25	1	110224	33363	1091	152
d132	2019-05-12	BE	Belgium	UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	14	1	106361	37681	672	121
d132	2019-05-12	BE	Belgium	one brussels	one.brussels	244157445635331	Facebook	15	1	79329	18333	638	70
d132	2019-05-12	BE	Belgium	sp.a Limburg	sp.a Limburg	885074558184212	Facebook	6	1	67545	14509	190	0
d132	2019-05-12	BE	Belgium	Kristof Hendrickx		125105154858140	Facebook	1	1	66583	33292	332	166
d132	2019-05-12	BE	Belgium	Conner Rousseau	Conner Rousseau	942750852588816	Facebook	6	1	65137	13027	290	40
d132	2019-05-12	BE	Belgium	PTB	PTB	53838654385	Facebook	4	1	55930	24090	219	34
d132	2019-05-12	BE	Belgium	Ecolo	Ecolo	38296327361	Facebook	20	1	52528	11261	520	0
d132	2019-05-12	BE	Belgium	Jesuit Refugee Service Europe - JRS	JRS Europe	1568112950115984	Facebook	7	1	52081	11166	306	36
d132	2019-05-12	BE	Belgium	Kristof Calvo	Kristof Calvo	345099982367937	Facebook	4	1	48331	11666	148	0
d132	2019-05-12	BE	Belgium	Jos D'Haese	PVDA	1397002987227704	Facebook	64	1	46118	8832	583	62
d132	2019-05-12	BE	Belgium	Theo Francken		483497581789280	Facebook	2	1	43332	21666	216	43
d132	2019-05-12	BE	Belgium	JONG CD&V	JONG CD&V	638247042856542	Facebook	6	1	42856	8571	84	0
d132	2019-05-12	BE	Belgium	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	16	1	41872	11260	503	41
d132	2019-05-12	BE	Belgium	Hendrik Bogaert	Bogaert Hendrik Frank	277636928983663	Facebook	16	1	41660	9499	620	58
d132	2019-05-12	BE	Belgium	Meyrem Almaci	Meyrem Almaci	1943402032590802	Facebook	4	1	39998	9999	132	0
d132	2019-05-12	BE	Belgium	Cieltje Van Achter-pagina	Nieuw-Vlaamse Alliantie	187309815219219	Facebook	3	1	39285	12142	220	39
d132	2019-05-12	BE	Belgium	Kris Peeters	Kris Peeters	192181027566488	Facebook	12	1	37708	9618	268	31
d132	2019-05-12	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	39	1	37664	6047	1375	0
d132	2019-05-12	BE	Belgium	Listes Destexhe	Listes Destexhe	983524558703058	Facebook	4	1	35961	11981	381	49
d132	2019-05-12	BE	Belgium	N-VA Waas	Nieuw-Vlaamse Alliantie	1617858095113008	Facebook	7	1	34992	7000	693	0
d132	2019-05-12	BE	Belgium	Olivier Chastel	MR - Mouvement Réformateur	36858143935	Facebook	4	1	34601	11415	238	34
d132	2019-05-12	BE	Belgium	Bert Maertens	N-VA	230657213955622	Facebook	5	1	34531	15366	296	25
d132	2019-05-12	BE	Belgium	Elias Kartout	Nieuw-Vlaamse Alliantie	2593268540690171	Facebook	2	1	33475	16666	97	16
d132	2019-05-12	BE	Belgium	Thierry Gilson	Thierry Gilson	445076859592979	Facebook	1	1	33333	16666	166	33
d132	2019-05-12	BE	Belgium	sp.a Vlaams-Brabant	sp.a	299844037256	Facebook	2	1	33332	6666	66	0
d132	2019-05-12	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	2	1	33241	14835	255	74
d132	2019-05-12	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	1	1	32258	16129	161	32
d132	2019-05-12	BE	Belgium	ProDG	ProDG	89846075866	Facebook	25	1	31189	9547	606	0
d132	2019-05-12	BE	Belgium	CSP Ostbelgien	CSP Ostbelgien	119271231424655	Facebook	9	1	29413	6283	308	0
d132	2019-05-12	BE	Belgium	Bart De Wever		24079407056	Facebook	1	1	29411	11764	294	58
d132	2019-05-12	BE	Belgium	Alliance of Conservatives and Reformists in Europe	ACRE 	134931073377586	Facebook	2	1	29166	5833	57	0
d132	2019-05-12	BE	Belgium	sp.a West-Vlaanderen	sp.a West-Vlaanderen	269157793205215	Facebook	1	1	28571	14285	142	71
d132	2019-05-12	BE	Belgium	Manu Diericx	Diericx Manu Romain C	311729416012864	Facebook	14	1	27787	10507	115	12
d132	2019-05-12	BE	Belgium	Brussels		114885670293	Facebook	2	1	24999	5000	49	0
d132	2019-05-12	BE	Belgium	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	6	1	24945	5498	213	33
