day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d110	2019-04-20	BE	Belgium	Vlaams Belang	Vlaams Belang	56605856504	Facebook	7	1	2432252	1116129	21155	4232
d110	2019-04-20	BE	Belgium	sp.a	sp.a	57253967150	Facebook	123	1	1465406	604773	6974	1637
d110	2019-04-20	BE	Belgium	Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	8	1	481016	192037	4191	828
d110	2019-04-20	BE	Belgium	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	23	1	416312	166828	1032	274
d110	2019-04-20	BE	Belgium	Groen	Groen	84920854319	Facebook	35	1	194153	68436	1113	191
d110	2019-04-20	BE	Belgium	Jan Jambon	Nieuw-Vlaamse Alliantie	60317812912	Facebook	4	1	125594	49761	979	232
d110	2019-04-20	BE	Belgium	Peter Mertens	PVDA	236485149843971	Facebook	446	1	107622	29676	2021	100
d110	2019-04-20	BE	Belgium	John Crombez	sp.a	264131406977201	Facebook	9	1	104414	20833	1064	208
d110	2019-04-20	BE	Belgium	Tout sur le nucléaire / Alles over kernenergie		585236024850280	Facebook	13	1	88014	36240	426	106
d110	2019-04-20	BE	Belgium	European Greens	European Greens	141366725876424	Facebook	2	1	69642	26428	196	76
d110	2019-04-20	BE	Belgium	Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	29	1	63272	26011	134	7
d110	2019-04-20	BE	Belgium	CD&V	CD&V	52997544531	Facebook	20	1	57899	19357	273	24
d110	2019-04-20	BE	Belgium	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	2	1	50998	10200	118	0
d110	2019-04-20	BE	Belgium	Salsa Rica Dance Company		727875134045965	Facebook	2	1	42281	16143	76	15
d110	2019-04-20	BE	Belgium	Brecht Warnez	Warnez Brecht Luc T	998887823550443	Facebook	6	1	39998	11750	141	0
d110	2019-04-20	BE	Belgium	UNHCR Belgium		948453825344452	Facebook	1	1	35714	14285	357	71
d110	2019-04-20	BE	Belgium	Open Vld	Open Vld	53668151866	Facebook	6	1	32544	11963	245	71
d110	2019-04-20	BE	Belgium	Kialo		729627343834501	Facebook	3	1	29986	7216	239	47
d110	2019-04-20	BE	Belgium	Jos D'Haese	PVDA	1397002987227704	Facebook	61	1	28190	5246	269	0
d110	2019-04-20	BE	Belgium	Parti Populaire - Le Peuple	Parti Populaire - Le Peuple	482811111771571	Facebook	1	1	27777	11111	277	55
d110	2019-04-20	BE	Belgium	Zuhal Demir	Nieuw-Vlaamse Alliantie	453932394796444	Facebook	2	1	19999	4000	39	0
d110	2019-04-20	BE	Belgium	David Bouillon		279916929543457	Facebook	1	1	19923	9961	99	19
d110	2019-04-20	BE	Belgium	Meyrem Almaci	Meyrem Almaci	1943402032590802	Facebook	4	1	19435	6717	80	6
d110	2019-04-20	BE	Belgium	Wouter Beke	Wouter Beke	311935738907850	Facebook	2	1	19165	3833	82	0
d110	2019-04-20	BE	Belgium	Bert Maertens	N-VA	230657213955622	Facebook	3	1	18370	3674	66	0
