advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	10k_50k	10k - 50k	IT	Italy	133	1	6649865	1329999	46766	8399
Lara Comi	Lara Comi	155619044465389	Facebook	10k_50k	10k - 50k	IT	Italy	52	1	2599947	519999	7147	499
Kialo		729627343834501	Facebook	10k_50k	10k - 50k	IT	Italy	204	1	2168116	433631	13490	2417
European Parliament		178362315106	Facebook	10k_50k	10k - 50k	IT	Italy	44	1	2152153	430439	4661	99
WeWorld Onlus		299584710061488	Facebook	10k_50k	10k - 50k	IT	Italy	35	1	1749961	349999	6264	700
Oxfam Italia		150200761667597	Facebook	10k_50k	10k - 50k	IT	Italy	35	1	1749949	349996	8264	1199
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	10k_50k	10k - 50k	IT	Italy	34	1	1698510	339708	8552	1297
Aboca		295129913955200	Facebook	10k_50k	10k - 50k	IT	Italy	31	1	1549969	310000	3069	0
Partito Democratico		77034286895	Facebook	10k_50k	10k - 50k	IT	Italy	31	1	1549899	309986	7468	1099
Nicola Danti		241424056063716	Facebook	10k_50k	10k - 50k	IT	Italy	27	1	1349973	270000	6273	900
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	10k_50k	10k - 50k	IT	Italy	26	1	1299970	259999	8173	1399
Fabrizio Marrazzo		174478206566341	Facebook	10k_50k	10k - 50k	IT	Italy	26	1	1299960	259997	3773	299
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	10k_50k	10k - 50k	IT	Italy	26	1	1299858	259976	4173	399
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	10k_50k	10k - 50k	IT	Italy	26	1	1292547	258514	2959	100
Partito del Socialismo Europeo	Partito del Socialismo Europeo	1891926127734235	Facebook	10k_50k	10k - 50k	IT	Italy	24	1	1199975	239999	2775	99
Amref Health Africa - Italia		48677844864	Facebook	10k_50k	10k - 50k	IT	Italy	24	1	1199969	239998	2775	99
Massimiliano Smeriglio	Massimiliano Smeriglio	182266801912488	Facebook	10k_50k	10k - 50k	IT	Italy	23	1	1149977	230000	3477	300
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	10k_50k	10k - 50k	IT	Italy	22	1	1099977	220000	3777	399
Carmine Pacente	Carmelo Iannicelli	218066501942820	Facebook	10k_50k	10k - 50k	IT	Italy	22	1	1099968	219998	2577	100
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	10k_50k	10k - 50k	IT	Italy	20	1	999979	199999	5979	999
Virginia Puzzolo	Virginia Puzzolo	1950051888380307	Facebook	10k_50k	10k - 50k	IT	Italy	20	1	999899	199983	3179	300
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	10k_50k	10k - 50k	IT	Italy	18	1	899979	179999	1781	0
Luciano Nobili	Luciano Nobili	406187203142799	Facebook	10k_50k	10k - 50k	IT	Italy	17	1	849983	170000	1683	0
Michela Giuffrida		656848937718109	Facebook	10k_50k	10k - 50k	IT	Italy	17	1	849983	170000	2483	200
Elena Gentile	Elena Gentile	1426435657576038	Facebook	10k_50k	10k - 50k	IT	Italy	17	1	849982	169999	1682	0
