age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	MT	Malta	1434	192	2158084	702294	11419	753
18_24	18-24	MT	Malta	4330	734	9617676	3355635	49546	4477
25_34	25-34	MT	Malta	4748	819	12345179	4381253	64079	6458
35_44	35-44	MT	Malta	4700	814	10189038	3486113	56445	4868
45_54	45-54	MT	Malta	4562	786	7741084	2588569	45813	3578
55_64	55-64	MT	Malta	3977	736	8091254	2604563	49992	3385
65_	65+	MT	Malta	3665	657	6287152	1993244	39315	2514
