day_code_filter	day_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d131	2019-05-11	BG	Bulgaria	Демократична България	Демократична България	995342840629890	Facebook	9	1	186494	74664	339	50
d131	2019-05-11	BG	Bulgaria	Лиляна Павлова	Лиляна Павлова	119576588238010	Facebook	24	1	159676	31536	609	0
d131	2019-05-11	BG	Bulgaria	Приоритети	БЗНС	1163987410423594	Facebook	29	1	98459	35880	204	10
d131	2019-05-11	BG	Bulgaria	Стефан Тафров	Стефан Тафров	233810563693016	Facebook	8	1	67984	18059	129	0
d131	2019-05-11	BG	Bulgaria	Радан Кънев	Радан Кънев	1461853244069926	Facebook	3	1	63542	18231	271	0
d131	2019-05-11	BG	Bulgaria	Път на младите	Път на младите	2051476654950711	Facebook	5	1	61945	17100	151	13
d131	2019-05-11	BG	Bulgaria	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	12	1	61643	18236	243	4
d131	2019-05-11	BG	Bulgaria	Партия на ЗЕЛЕНИТЕ	Mitrakiev Boyan	1438204226503681	Facebook	10	1	54718	11944	182	0
d131	2019-05-11	BG	Bulgaria	Ваня Григорова - независим кандидат за евродепутат	Vanya Grigorova 	344617396401957	Facebook	4	1	51790	11690	137	0
d131	2019-05-11	BG	Bulgaria	Кристиян Шкварек	Oblakov Nikolay	651747871952382	Facebook	8	1	49340	9868	175	0
d131	2019-05-11	BG	Bulgaria	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	1	1	48489	19395	48	9
d131	2019-05-11	BG	Bulgaria	European Greens	European Greens	141366725876424	Facebook	4	1	42554	17363	196	53
d131	2019-05-11	BG	Bulgaria	За Петър Чобанов	Chobanov Petar	762986410409232	Facebook	10	1	35912	8046	215	0
d131	2019-05-11	BG	Bulgaria	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	1	1	19635	7854	19	3
