recent_code	recent_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
rd1	Yesterday	2019-05-12	2019-05-12	ES	Spain	3189	179	5433030	1865450	67254	2438
rd2	Last 2 days	2019-05-11	2019-05-12	ES	Spain	3265	197	10958149	3798990	132729	4993
rd3	Last 3 days	2019-05-10	2019-05-12	ES	Spain	3350	226	16922184	5917977	194471	7997
rd4	Last 4 days	2019-05-09	2019-05-12	ES	Spain	3525	243	21913681	7724347	253777	10377
rd5	Last 5 days	2019-05-08	2019-05-12	ES	Spain	3766	257	24590667	8652165	286546	12272
rd6	Last 6 days	2019-05-07	2019-05-12	ES	Spain	3833	266	27284172	9617621	317879	14271
rw1	Last week	2019-05-06	2019-05-12	ES	Spain	3916	283	36422231	13492634	381301	23174
rw2	Last 2 weeks	2019-04-29	2019-05-12	ES	Spain	4840	419	54758897	20051928	536937	34145
rw3	Last 3 weeks	2019-04-22	2019-05-12	ES	Spain	12939	626	302515351	118264960	2417302	336545
rw4	Last 4 weeks	2019-04-15	2019-05-12	ES	Spain	18376	800	439456122	165705865	3312358	433948
rm1	Last month	2019-04-13	2019-05-12	ES	Spain	18566	856	453384130	171104407	3368906	443326
rm2	Last 2 months	2019-03-14	2019-05-12	ES	Spain	21626	1656	517976390	197765614	3733504	495630
rm3	Last 3 months	2019-02-12	2019-05-12	ES	Spain	22622	1863	539800478	206577397	3851644	512344
rm6	Last 6 months	2019-01-01	2019-05-12	ES	Spain	23115	1927	546663316	209138264	3891659	515824
