week_code_filter	week_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w015	Week 15	AT	Austria	Harald Vilimsky		547597092025909	Facebook	29	1	961424	375608	5056	1446
w015	Week 15	AT	Austria	European Parliament		178362315106	Facebook	46	1	809012	303997	9056	1590
w015	Week 15	AT	Austria	European Greens	European Greens	141366725876424	Facebook	8	1	799921	322369	4677	1175
w015	Week 15	AT	Austria	SPÖ	SPÖ	77393060080	Facebook	192	1	621136	217550	4399	548
w015	Week 15	AT	Austria	kontrast.at	kontrast.at	1079650008770485	Facebook	21	1	617190	194554	3212	611
w015	Week 15	AT	Austria	Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	4	1	483278	194259	566	94
w015	Week 15	AT	Austria	Claudia Gamon	NEOS	447992848717452	Facebook	4	1	299995	119999	1195	199
w015	Week 15	AT	Austria	Die Grünen	Die Grünen	21759893033	Facebook	9	1	291420	84285	2474	451
w015	Week 15	AT	Austria	Andreas Schieder	SPÖ	290881691011354	Facebook	24	1	271914	56795	2068	150
w015	Week 15	AT	Austria	HC Strache	FPÖ	74865038590	Facebook	9	1	264046	112210	2013	600
w015	Week 15	AT	Austria	Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	141	1	252452	95189	2383	114
w015	Week 15	AT	Austria	Kialo		729627343834501	Facebook	34	1	241856	56436	1817	335
w015	Week 15	AT	Austria	Europäisches Parlament Österreich		124468054313069	Facebook	21	1	187960	74341	1288	406
w015	Week 15	AT	Austria	OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	2	1	137498	57499	173	0
w015	Week 15	AT	Austria	Johann Gudenus		104145976305577	Facebook	5	1	104134	50771	601	99
w015	Week 15	AT	Austria	Heumilch		184745071568863	Facebook	1	1	102937	41175	205	102
w015	Week 15	AT	Austria	Fazit		110235809011155	Facebook	2	1	99997	19999	598	100
w015	Week 15	AT	Austria	Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	39	1	88908	18340	1353	99
w015	Week 15	AT	Austria	Amnesty International Austria		30925241455	Facebook	13	1	88228	27180	907	0
w015	Week 15	AT	Austria	GPA-djp	GPA-djp	214499840736	Facebook	4	1	86929	17386	212	0
w015	Week 15	AT	Austria	GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	3	1	84245	25248	251	27
w015	Week 15	AT	Austria	Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	2	1	77913	29582	544	109
w015	Week 15	AT	Austria	Markttechnik-Trading		172138732806894	Facebook	2	1	75259	15052	751	150
w015	Week 15	AT	Austria	Biovegan		352506818255660	Facebook	1	1	72382	36191	180	36
w015	Week 15	AT	Austria	WOMAN		387726029923	Facebook	3	1	69790	28958	144	0
w015	Week 15	AT	Austria	Arbeit&Wirtschaft Blog		456681887737163	Facebook	3	1	64997	16000	697	100
w015	Week 15	AT	Austria	Klang der Solidarität		385076005313967	Facebook	38	1	64446	26318	133	13
w015	Week 15	AT	Austria	Orded Trand		2024411770977559	Facebook	2	1	59994	14999	532	89
w015	Week 15	AT	Austria	Freiheitliches Bildungsinstitut		2078696619076584	Facebook	1	1	58330	29165	582	291
w015	Week 15	AT	Austria	FXCM Deutschland		135468543147955	Facebook	3	1	57572	28185	1263	258
w015	Week 15	AT	Austria	Manuela Auer		317935895015846	Facebook	2	1	54544	10909	544	109
w015	Week 15	AT	Austria	FPÖ Niederösterreich	FPÖ Niederösterreich	150623338441911	Facebook	2	1	52958	10591	528	105
w015	Week 15	AT	Austria	Meins		1475362469455962	Facebook	2	1	51428	25714	256	51
w015	Week 15	AT	Austria	Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	1	1	49999	10000	99	0
w015	Week 15	AT	Austria	Wolfgang Dvorak-Stocker		170104270209846	Facebook	1	1	49999	9999	498	100
w015	Week 15	AT	Austria	ServusTV		248450014269	Facebook	1	1	49989	9998	98	0
w015	Week 15	AT	Austria	Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	82	1	42377	10295	1953	148
w015	Week 15	AT	Austria	SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	9	1	40187	8691	283	17
w015	Week 15	AT	Austria	Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	26	1	38267	11022	433	0
w015	Week 15	AT	Austria	Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	2	1	37233	16382	759	148
w015	Week 15	AT	Austria	CT Cartrade Handels GmbH		156550161516740	Facebook	1	1	34992	6998	69	0
w015	Week 15	AT	Austria	Tiroler Volkspartei	Tiroler Volkspartei	217386655005525	Facebook	2	1	33532	6666	352	66
w015	Week 15	AT	Austria	Stephan Pernkopf		530256460340682	Facebook	29	1	33415	5611	868	44
w015	Week 15	AT	Austria	Ordensgemeinschaften Österreich		341397769286892	Facebook	2	1	33332	6666	65	0
w015	Week 15	AT	Austria	Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	2	1	33331	9666	145	0
w015	Week 15	AT	Austria	Evelyn Regner	SPÖ	291746820967544	Facebook	1	1	31249	6250	61	0
w015	Week 15	AT	Austria	Othmar Karas	Volkspartei	395638503864459	Facebook	16	1	28822	9757	1050	62
w015	Week 15	AT	Austria	wachsverpackt		811583129176833	Facebook	28	1	28810	5213	640	12
w015	Week 15	AT	Austria	Thomas Waitz		235816017203590	Facebook	2	1	24438	4888	137	0
w015	Week 15	AT	Austria	Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	5	1	22940	5542	273	30
w015	Week 15	AT	Austria	Ring Freiheitlicher Studenten RFS		148597481866190	Facebook	1	1	22726	4545	226	45
w015	Week 15	AT	Austria	FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	2	1	22082	4416	253	37
w015	Week 15	AT	Austria	Harmoniemusik Ludesch		367223689987230	Facebook	1	1	21836	4367	43	0
w015	Week 15	AT	Austria	oekostrom		40215688620	Facebook	1	1	20832	4166	207	41
w015	Week 15	AT	Austria	Mauthausen Memorial / KZ-Gedenkstätte		822535621220156	Facebook	2	1	20064	4013	39	0
w015	Week 15	AT	Austria	Polyfilm Verleih		509988699061140	Facebook	1	1	19985	3997	39	0
w015	Week 15	AT	Austria	Migration und Globalisierung		1602678099989178	Facebook	2	1	18124	3625	61	0
w015	Week 15	AT	Austria	Freiheitliche Wirtschaft - FW Österreich		230725004508	Facebook	1	1	17499	3499	34	0
w015	Week 15	AT	Austria	Walter Rauch		639415159504956	Facebook	1	1	16666	3333	33	0
w015	Week 15	AT	Austria	ATM Abfallwirtschaft Tirol Mitte		723312441081884	Facebook	1	1	16665	3333	32	0
w015	Week 15	AT	Austria	Wirtschaftskammer		125946327466544	Facebook	21	1	16479	5419	469	0
w015	Week 15	AT	Austria	Greens/EFA in the European Parliament		150527751674751	Facebook	19	1	15405	5498	88	3
w015	Week 15	AT	Austria	Markus Ornig		1604393142995063	Facebook	2	1	14998	5999	198	0
w015	Week 15	AT	Austria	KOSMO		191576624211837	Facebook	2	1	14998	6000	198	0
w015	Week 15	AT	Austria	Zalando		451619258340545	Facebook	1	1	14285	7142	71	35
w015	Week 15	AT	Austria	Filmhaus. Kino am Spittelberg		137916049645304	Facebook	1	1	14285	2857	28	0
w015	Week 15	AT	Austria	Christian Pirker		200189984169557	Facebook	4	1	14031	2806	277	0
w015	Week 15	AT	Austria	Tierschutzvolksbegehren		1642678769161065	Facebook	3	1	13748	2500	148	0
w015	Week 15	AT	Austria	Sepp Schellhorn		1559353254297014	Facebook	1	1	12499	2499	24	0
w015	Week 15	AT	Austria	Volkshilfe Österreich		198277769062	Facebook	3	1	11915	5333	156	0
w015	Week 15	AT	Austria	ÖGPP - Österr. Gesellschaft für Politikberatung und Politikentwicklung		345168305518984	Facebook	1	1	11666	2333	116	23
w015	Week 15	AT	Austria	Mario Kunasek	FPÖ - Landespartei Steiermark	66095458281	Facebook	1	1	11665	2333	116	23
w015	Week 15	AT	Austria	Robert Otmar		582184645612595	Facebook	1	1	11528	2305	115	23
w015	Week 15	AT	Austria	hlx.com		310096572339545	Facebook	1	1	11466	2293	114	22
w015	Week 15	AT	Austria	Plan International Österreich		115130990779	Facebook	1	1	11290	2258	112	22
w015	Week 15	AT	Austria	Monika Riedl Christallmanufaktur		529557763789055	Facebook	2	1	10998	5000	198	0
w015	Week 15	AT	Austria	Maximilian Krauss		590930261019192	Facebook	16	1	10841	2413	380	0
w015	Week 15	AT	Austria	Peter Haubner		276851356116014	Facebook	12	1	10729	3266	370	23
w015	Week 15	AT	Austria	Sven Schwerer - Bürgermeisterkandidat 2019 für Leonding		1307422952730524	Facebook	1	1	10605	2121	105	21
w015	Week 15	AT	Austria	Assistance au Financement Humanitaire		2057244924390350	Facebook	3	1	10189	2038	179	0
w015	Week 15	AT	Austria	Markus Hein	FPÖ Linz	624525897689879	Facebook	13	1	10148	2261	286	0
w015	Week 15	AT	Austria	Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	1	1	9999	5000	99	0
w015	Week 15	AT	Austria	Die Armutskonferenz. - EAPN Austria		191112084782	Facebook	1	1	9998	4999	98	0
w015	Week 15	AT	Austria	BJV - Bundesjugendvertretung		324443231125	Facebook	1	1	9998	4999	98	0
