advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Beate Meinl-Reisinger	NEOS	243225039137708	Facebook	w020	Week 20	AT	Austria	3	1	1399995	699999	10996	2499
SPÖ	SPÖ	77393060080	Facebook	w020	Week 20	AT	Austria	27	1	922315	320833	9340	1808
European Parliament	European Parliament	178362315106	Facebook	w020	Week 20	AT	Austria	2	1	599998	249999	1498	749
Werner Kogler	Die Grünen	133612666671985	Facebook	w020	Week 20	AT	Austria	2	1	549998	260000	2998	600
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	w020	Week 20	AT	Austria	12	1	368988	106000	1987	199
Harald Vilimsky	FPÖ	547597092025909	Facebook	w020	Week 20	AT	Austria	4	1	260415	105833	682	241
Die Grünen	Die Grünen	21759893033	Facebook	w020	Week 20	AT	Austria	7	1	160414	67083	1285	500
Claudia Gamon	NEOS	447992848717452	Facebook	w020	Week 20	AT	Austria	2	1	149998	60000	1498	600
Andreas Schieder	SPÖ	290881691011354	Facebook	w020	Week 20	AT	Austria	3	1	124998	47500	1248	475
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	w020	Week 20	AT	Austria	20	1	115734	25749	1534	0
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	w020	Week 20	AT	Austria	3	1	112497	22500	722	125
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	w020	Week 20	AT	Austria	2	1	104998	51000	348	50
Wilfried Haslauer	Salzburger Volkspartei	49835536470	Facebook	w020	Week 20	AT	Austria	2	1	99998	20000	998	200
FSG - Fraktion Sozialdemokratischer GewerkschafterInnen	GewerkschafterInnen in der SPÖ	364093897023468	Facebook	w020	Week 20	AT	Austria	4	1	84997	31249	660	112
Alma Zadic	NR KLUB JETZT	1891626681100935	Facebook	w020	Week 20	AT	Austria	9	1	70990	16000	890	0
Peter Pilz	NR KLUB JETZT	127399223970566	Facebook	w020	Week 20	AT	Austria	3	1	64997	16000	697	100
Norbert Hofer	FPÖ	1650580648552563	Facebook	w020	Week 20	AT	Austria	1	1	62499	24999	624	124
JUNOS Studierende	JUNOS Studierende	231166380411824	Facebook	w020	Week 20	AT	Austria	4	1	61372	12249	222	0
kontrast.at	kontrast.at	1079650008770485	Facebook	w020	Week 20	AT	Austria	1	1	49999	10000	99	0
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	w020	Week 20	AT	Austria	1	1	49999	10000	499	100
1Europa	Peter Glawischnig	320389701908367	Facebook	w020	Week 20	AT	Austria	8	1	41746	14749	451	33
Peter Hametner	Peter Hametner	388385461980020	Facebook	w020	Week 20	AT	Austria	3	1	40832	9166	307	49
Herwig Mahr	Freiheitlicher Landtagsklub Oberösterreich	212990319049096	Facebook	w020	Week 20	AT	Austria	1	1	33332	6666	332	66
Die neue SPÖ Tirol	SPÖ Tirol	172040642860223	Facebook	w020	Week 20	AT	Austria	2	1	30227	15114	159	28
Wirtschaftskammer	Wirtschaftskammer	125946327466544	Facebook	w020	Week 20	AT	Austria	1	1	29999	14999	149	29
