advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Moderaterna	Moderaterna	7719591155	Facebook	w020	Week 20	SE	Sweden	39	1	1220688	519041	20312	5281
European Parliament	European Parliament	178362315106	Facebook	w020	Week 20	SE	Sweden	2	1	249998	124999	1248	549
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	w020	Week 20	SE	Sweden	1	1	199998	99999	4630	926
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	w020	Week 20	SE	Sweden	15	1	190796	51261	2784	664
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	w020	Week 20	SE	Sweden	12	1	163070	49915	2358	599
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	w020	Week 20	SE	Sweden	6	1	129997	42499	1967	509
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	w020	Week 20	SE	Sweden	6	1	110234	36619	775	183
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	w020	Week 20	SE	Sweden	5	1	102776	48055	630	187
Socialdemokraterna i Skåne	Socialdemokraterna i Skåne	102414309949126	Facebook	w020	Week 20	SE	Sweden	4	1	82775	18055	951	190
Sverigedemokraterna Kalmar län	Kotanen Mika Erik	117200235024372	Facebook	w020	Week 20	SE	Sweden	14	1	74203	23291	238	75
Moderaterna i Örebro län	Moderaterna i Örebro län	1622018661360930	Facebook	w020	Week 20	SE	Sweden	5	1	62998	13500	833	250
Eric Luth	Eric Luth – Centerpartiet	757931234599499	Facebook	w020	Week 20	SE	Sweden	5	1	57997	15499	536	143
En Företagares Vardag	Eriksson Mats Ove	347852331958080	Facebook	w020	Week 20	SE	Sweden	7	1	53995	13666	499	126
Centerpartiet Västra Götaland	Centerpartiet	199121803446165	Facebook	w020	Week 20	SE	Sweden	3	1	53497	10500	476	92
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	w020	Week 20	SE	Sweden	3	1	51388	16944	372	74
KDU Sverige	KDU Sverige	177549278946958	Facebook	w020	Week 20	SE	Sweden	3	1	41998	9000	388	83
