age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	RO	Romania	870	265	3949854	1553918	6963	1104
18_24	18-24	RO	Romania	5162	1159	51217403	21978237	93396	20623
25_34	25-34	RO	Romania	5691	1258	58023629	24684951	122302	27255
35_44	35-44	RO	Romania	5682	1246	57085759	23953167	119722	26481
45_54	45-54	RO	Romania	5560	1202	59959513	24847186	133852	29599
55_64	55-64	RO	Romania	4956	1127	46675217	18857965	103771	22193
65_	65+	RO	Romania	4137	994	22636441	9051067	51817	11021
