country_code_filter	country_name_filter	day_code	day_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
EE	Estonia	d135	2019-05-15	244	53	1049217	371396	4488	646
EE	Estonia	d134	2019-05-14	261	54	1097339	386469	5148	683
EE	Estonia	d133	2019-05-13	253	52	921526	317069	3825	429
EE	Estonia	d132	2019-05-12	278	58	1504680	476605	9992	1253
EE	Estonia	d131	2019-05-11	276	60	917507	308857	4537	528
EE	Estonia	d130	2019-05-10	278	59	952591	326656	4660	535
EE	Estonia	d129	2019-05-09	264	59	882831	306334	4795	433
EE	Estonia	d128	2019-05-08	245	54	1139263	425025	5524	661
EE	Estonia	d127	2019-05-07	254	53	1150336	331824	8039	861
EE	Estonia	d126	2019-05-06	201	53	529059	195479	3210	539
EE	Estonia	d125	2019-05-05	203	59	423339	167600	2323	452
EE	Estonia	d124	2019-05-04	195	57	620797	241694	4482	943
EE	Estonia	d123	2019-05-03	208	65	682861	236894	4881	661
EE	Estonia	d122	2019-05-02	204	64	1239256	516055	5543	1260
EE	Estonia	d121	2019-05-01	173	57	415580	153706	3926	579
EE	Estonia	d120	2019-04-30	177	58	408453	150313	3310	567
EE	Estonia	d119	2019-04-29	179	56	101363	37925	841	41
EE	Estonia	d118	2019-04-28	161	56	90390	30088	408	30
EE	Estonia	d117	2019-04-27	158	60	85477	25472	331	17
EE	Estonia	d116	2019-04-26	191	64	95064	30144	421	38
EE	Estonia	d115	2019-04-25	159	61	58616	15870	224	10
EE	Estonia	d114	2019-04-24	152	60	43095	11888	182	5
EE	Estonia	d113	2019-04-23	177	58	41073	14031	179	17
EE	Estonia	d112	2019-04-22	150	61	45289	12414	151	4
EE	Estonia	d111	2019-04-21	164	60	72271	17974	243	10
EE	Estonia	d110	2019-04-20	159	65	73047	17933	354	26
EE	Estonia	d109	2019-04-19	179	71	478924	221326	1345	231
EE	Estonia	d108	2019-04-18	178	74	91015	23604	440	24
EE	Estonia	d107	2019-04-17	174	74	79842	21430	397	27
EE	Estonia	d106	2019-04-16	193	73	65852	18393	372	33
