advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	rm6	Last 6 months	AT	Austria	801	1	22053156	7456937	177950	27497
Harald Vilimsky		547597092025909	Facebook	rm6	Last 6 months	AT	Austria	153	1	15364740	6476957	124346	30199
European Parliament		178362315106	Facebook	rm6	Last 6 months	AT	Austria	122	1	11036025	4665509	106642	29410
Claudia Gamon	NEOS	447992848717452	Facebook	rm6	Last 6 months	AT	Austria	308	1	10349683	3529996	67291	11399
Andreas Schieder	SPÖ	290881691011354	Facebook	rm6	Last 6 months	AT	Austria	176	1	9508901	3145150	78119	15267
Angelika Winzig	Wirtschaftsbund Österreich	141015722773374	Facebook	rm6	Last 6 months	AT	Austria	1697	1	8937690	1995856	193230	6598
kontrast.at	kontrast.at	1079650008770485	Facebook	rm6	Last 6 months	AT	Austria	115	1	8903879	3609997	46684	14599
Die Grünen	Die Grünen	21759893033	Facebook	rm6	Last 6 months	AT	Austria	121	1	7771858	2677991	64078	13499
HC Strache	FPÖ	74865038590	Facebook	rm6	Last 6 months	AT	Austria	77	1	5952918	2492997	37622	9799
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	rm6	Last 6 months	AT	Austria	609	1	5549363	1617989	67090	1699
Europäisches Parlament Österreich		124468054313069	Facebook	rm6	Last 6 months	AT	Austria	35	1	5244887	2164967	22564	7299
Stadt Wien	Stadt Wien	110971788921077	Facebook	rm6	Last 6 months	AT	Austria	50	1	3973950	1578999	19549	3699
Karoline Edtstadler	Salzburger Volkspartei	1580540041983231	Facebook	rm6	Last 6 months	AT	Austria	298	1	3813341	894881	44998	3899
European Greens		141366725876424	Facebook	rm6	Last 6 months	AT	Austria	39	1	3565659	1588749	24245	6653
Europäische Kommission - Vertretung in Österreich		187626534620326	Facebook	rm6	Last 6 months	AT	Austria	20	1	3324958	1370991	5979	999
Dominik Nepp		135953609780627	Facebook	rm6	Last 6 months	AT	Austria	94	1	2325906	893000	23306	4100
OÖVP - die Oberösterreichische Volkspartei	Oberösterreichische Volkspartei	289163077789256	Facebook	rm6	Last 6 months	AT	Austria	45	1	2114954	557999	6055	399
Othmar Karas	Volkspartei	395638503864459	Facebook	rm6	Last 6 months	AT	Austria	456	1	1895544	398000	53144	2000
Johann Gudenus		104145976305577	Facebook	rm6	Last 6 months	AT	Austria	50	1	1833937	741993	10549	1399
FPÖ	FPÖ	169051073236170	Facebook	rm6	Last 6 months	AT	Austria	17	1	1610982	691999	12782	3099
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	rm6	Last 6 months	AT	Austria	30	1	1559965	587997	16269	4199
Wirtschaftskammer		125946327466544	Facebook	rm6	Last 6 months	AT	Austria	167	1	1344833	341000	19733	800
SPÖ Kärnten	SPÖ Kärnten	10150145829810364	Facebook	rm6	Last 6 months	AT	Austria	40	1	1264959	411000	10059	1799
Werner Kogler	Die Grünen	133612666671985	Facebook	rm6	Last 6 months	AT	Austria	16	1	1121984	360000	11384	2499
Günther Sidl	BSA Niederösterreich	806694216374998	Facebook	rm6	Last 6 months	AT	Austria	19	1	1119981	442000	4580	1500
Pamela Rendi-Wagner	SPÖ-Parlamentsklub	1673371229636129	Facebook	rm6	Last 6 months	AT	Austria	77	1	1115284	290548	7365	99
1Europa	Peter Glawischnig	320389701908367	Facebook	rm6	Last 6 months	AT	Austria	27	1	985973	278000	7073	1100
GRAS - Grüne & Alternative Student_innen	GRAS - Grüne & Alternative Student_innen	79935247286	Facebook	rm6	Last 6 months	AT	Austria	40	1	944775	241957	8759	1199
Kialo		729627343834501	Facebook	rm6	Last 6 months	AT	Austria	282	1	935992	320181	5792	1392
Alex Bernhuber	Niederösterreichischer Bauernbund	382872055842390	Facebook	rm6	Last 6 months	AT	Austria	204	1	905796	208000	22995	700
Lukas Mandl	Verein VSM - Vorzugsstimmen für Mandl	436914289678818	Facebook	rm6	Last 6 months	AT	Austria	125	1	878862	251997	14374	500
GPA-djp	GPA-djp	214499840736	Facebook	rm6	Last 6 months	AT	Austria	35	1	825965	207000	3465	0
Wirtschaftsbund Österreich	Wirtschaftsbund Österreich	385183128166442	Facebook	rm6	Last 6 months	AT	Austria	152	1	822848	191000	17048	500
Wolfram Pirchner	Österreichischer Seniorenbund	296676857050295	Facebook	rm6	Last 6 months	AT	Austria	13	1	769900	249956	8982	1699
Sarah Wiener	Die Grünen	970529566390833	Facebook	rm6	Last 6 months	AT	Austria	11	1	749988	239999	4689	900
NR KLUB JETZT	NR KLUB JETZT	833013456857401	Facebook	rm6	Last 6 months	AT	Austria	72	1	704928	176000	7128	0
Wochenblick	Wochenblick	991628130904203	Facebook	rm6	Last 6 months	AT	Austria	18	1	569981	158999	4281	899
Klang der Solidarität		385076005313967	Facebook	rm6	Last 6 months	AT	Austria	68	1	555659	223197	1188	117
Maximilian Krauss		590930261019192	Facebook	rm6	Last 6 months	AT	Austria	90	1	532910	138000	10910	500
SPÖ Oberösterreich	SPÖ Oberösterreich	208930355786005	Facebook	rm6	Last 6 months	AT	Austria	19	1	526980	179999	3880	499
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	rm6	Last 6 months	AT	Austria	16	1	525654	168695	1483	100
NEOS	NEOS	327450964017497	Facebook	rm6	Last 6 months	AT	Austria	61	1	518939	107000	7639	400
Plan International Österreich		115130990779	Facebook	rm6	Last 6 months	AT	Austria	12	1	500987	201999	3687	900
Heumilch		184745071568863	Facebook	rm6	Last 6 months	AT	Austria	1	1	499982	199993	998	499
Austrian World Summit	R2o Austria & EU	1852365868311086	Facebook	rm6	Last 6 months	AT	Austria	150	1	456793	80989	15248	99
Unser Niederösterreich	Unser Niederösterreich	469284460250113	Facebook	rm6	Last 6 months	AT	Austria	84	1	450915	117999	8316	0
Christian Dax	SPÖ Burgenland	1232990493514860	Facebook	rm6	Last 6 months	AT	Austria	20	1	415912	85988	1978	0
