country_code_filter	country_name_filter	region_code	region_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
MT	Malta	central_region	Central Region	4547	803	17118101	5727453	102444	7231
MT	Malta	south_eastern_region	South Eastern Region	3423	503	5436521	1820081	28923	2262
MT	Malta	gozo	Gozo	3076	405	1037931	319937	6712	608
