age_code	age_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
13_17	13-17	BG	Bulgaria	340	124	599258	263456	1105	102
18_24	18-24	BG	Bulgaria	2355	664	7054841	2875200	22282	3328
25_34	25-34	BG	Bulgaria	2626	734	5818066	2199943	22219	3407
35_44	35-44	BG	Bulgaria	2602	725	4261532	1535866	15723	1993
45_54	45-54	BG	Bulgaria	2551	695	4444230	1581573	15541	1578
55_64	55-64	BG	Bulgaria	2095	640	3979237	1378384	15162	1130
65_	65+	BG	Bulgaria	1830	570	2365020	806471	10108	708
