advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rw4	Last 4 weeks	FI	Finland	33	1	9416031	4464489	67808	26708
Sosialidemokraatit SDP		108945982480217	Facebook	rw4	Last 4 weeks	FI	Finland	68	1	2049849	597973	23081	5749
Kokoomus	Kokoomus	201285237101	Facebook	rw4	Last 4 weeks	FI	Finland	789	1	2004210	323999	86910	2199
Kaisa Penny	Kaisa Penny	259256970891807	Facebook	rw4	Last 4 weeks	FI	Finland	29	1	1130077	387743	5186	899
Vihreät - De Gröna	Vihreät - De Gröna	33722070600	Facebook	rw4	Last 4 weeks	FI	Finland	63	1	966936	254999	8236	499
Antton Rönnholm	Antton Rönnholm	575908612596562	Facebook	rw4	Last 4 weeks	FI	Finland	47	1	929372	268124	7741	841
Svenska folkpartiet i Finland - RKP	Svenska folkpartiet i Finland - RKP	191883307265	Facebook	rw4	Last 4 weeks	FI	Finland	50	1	876949	242999	5749	199
European Greens		141366725876424	Facebook	rw4	Last 4 weeks	FI	Finland	11	1	810087	352649	7624	2107
Miapetra Kumpula-Natri	Euroopassa Suomen tähden  / Miapetra Kumpula-Natri	922311201130062	Facebook	rw4	Last 4 weeks	FI	Finland	32	1	751780	283879	5963	1135
Ida Schauman	Schauman Ida Emilia Axelsdotter	1449434138617787	Facebook	rw4	Last 4 weeks	FI	Finland	296	1	729703	113999	29303	0
Henna Virkkunen	Henna Virkkunen	120537424633927	Facebook	rw4	Last 4 weeks	FI	Finland	52	1	668929	209996	6347	300
Hans Adolf Ehrnrooth	Turvallinen ja vakaa Eurooppa ry	747915358921075	Facebook	rw4	Last 4 weeks	FI	Finland	20	1	644980	132000	1980	0
Sirpa Pietikäinen	Sirpa Pietikäinen	140188405326	Facebook	rw4	Last 4 weeks	FI	Finland	13	1	560986	114999	5686	1099
Piia Kurki	Piia Kurki	270567833058986	Facebook	rw4	Last 4 weeks	FI	Finland	25	1	560430	121454	5202	699
Neste		1083597725003936	Facebook	rw4	Last 4 weeks	FI	Finland	1	1	499999	200000	4999	1000
Tuomas Tikkanen	Tikkanen Juho Tuomas	2139907472900957	Facebook	rw4	Last 4 weeks	FI	Finland	28	1	427971	129999	3971	299
Paula Aikio-Tallgren EU-vaaliehdokas	Pohjoisen asian osaajat ry	510346432432044	Facebook	rw4	Last 4 weeks	FI	Finland	34	1	384960	149581	4392	293
Leena Zittling - Eurovaaliehdokas 2019 - KOK	Miettinen Pasi Olavi	804330503290879	Facebook	rw4	Last 4 weeks	FI	Finland	6	1	374993	170999	1393	199
Petri Sarvamaa	Petri Sarvamaa	164624737027350	Facebook	rw4	Last 4 weeks	FI	Finland	13	1	349986	78999	4486	799
Pekka Shemeikka	Nokela Matti Juhani Philip	591986911282315	Facebook	rw4	Last 4 weeks	FI	Finland	13	1	310949	76989	2886	399
Mikkel Näkkäläjärvi		617733068345315	Facebook	rw4	Last 4 weeks	FI	Finland	32	1	305879	80959	3966	199
Greenpeace Suomi	Greenpeace Suomi	9227859351	Facebook	rw4	Last 4 weeks	FI	Finland	34	1	294965	69999	4965	399
Eurooppalainen Suomi ry	Eurooppalainen Suomi ry	163903613685550	Facebook	rw4	Last 4 weeks	FI	Finland	15	1	288425	73441	3706	584
Mia Haglund	Mia Haglund MEPiksi -kampanja	252498358197157	Facebook	rw4	Last 4 weeks	FI	Finland	14	1	287985	59999	1785	99
Olli Kotro Euroopan parlamenttiin 2019	Kauko Niko Aleksanteri	2211654885785838	Facebook	rw4	Last 4 weeks	FI	Finland	29	1	275971	82000	3671	200
