advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	age_code_filter	age_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Rädda Barnen		72659261793	Facebook	25_34	25-34	SE	Sweden	546	1	6048565	1947629	52006	13048
Plan International Sverige		382243262003	Facebook	25_34	25-34	SE	Sweden	319	1	2561036	873413	21218	5126
European Commission		107898832590939	Facebook	25_34	25-34	SE	Sweden	12	1	1303514	554357	13066	3976
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	25_34	25-34	SE	Sweden	11	1	1043960	452197	8021	1712
EU-kommissionen i Sverige		155824787799	Facebook	25_34	25-34	SE	Sweden	18	1	1019191	479391	4746	1111
Vattenfall Sverige		608975645850217	Facebook	25_34	25-34	SE	Sweden	28	1	987090	452015	11402	3479
Greenpeace Sverige		95735961890	Facebook	25_34	25-34	SE	Sweden	269	1	460478	124631	2902	623
Sverige för UNHCR		643137272398136	Facebook	25_34	25-34	SE	Sweden	64	1	441229	114290	2403	616
Unionen		175656912484553	Facebook	25_34	25-34	SE	Sweden	22	1	422111	158147	4843	1450
Världsnaturfonden WWF		371791194529	Facebook	25_34	25-34	SE	Sweden	6	1	414885	166965	3663	801
Centerpartiet	Centerpartiet	12690894340	Facebook	25_34	25-34	SE	Sweden	92	1	407884	121411	5970	1333
Röda Korset		111630258867610	Facebook	25_34	25-34	SE	Sweden	60	1	407196	88722	1871	479
Kialo		729627343834501	Facebook	25_34	25-34	SE	Sweden	353	1	401945	157349	3083	851
Liberalerna	Liberalerna	132266740623	Facebook	25_34	25-34	SE	Sweden	67	1	383384	125067	1213	295
The Good Show		1923750267869320	Facebook	25_34	25-34	SE	Sweden	8	1	381488	188638	1236	245
Facebook Nordic	Facebook	334318366655425	Facebook	25_34	25-34	SE	Sweden	5	1	373193	140199	3251	665
Saco	Saco	133910158381	Facebook	25_34	25-34	SE	Sweden	25	1	361675	74204	2194	533
En bättre framtid		1173808162671999	Facebook	25_34	25-34	SE	Sweden	33	1	350105	139606	4329	1140
Skandia		139767876088719	Facebook	25_34	25-34	SE	Sweden	3	1	337472	156477	1221	400
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	25_34	25-34	SE	Sweden	26	1	324036	119704	2604	1009
Europaparlamentets kontor i Sverige		293678655099	Facebook	25_34	25-34	SE	Sweden	2	1	297192	148338	1498	296
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	25_34	25-34	SE	Sweden	38	1	282014	60082	1984	426
Jörgen Warborn EU-kandidat		56002955332	Facebook	25_34	25-34	SE	Sweden	79	1	281907	72406	2695	693
WaterAid Sverige		175843834306	Facebook	25_34	25-34	SE	Sweden	6	1	273337	102246	1366	483
Said till Europaparlamentet		1509050235995572	Facebook	25_34	25-34	SE	Sweden	26	1	268711	62903	2486	569
