advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	100k_200k	100k - 200k	PT	Portugal	9	1	1684033	842021	1198	91
Kialo		729627343834501	Facebook	100k_200k	100k - 200k	PT	Portugal	40	1	680116	340059	2903	780
Esquerda Net	Esquerda Net	116426248469551	Facebook	100k_200k	100k - 200k	PT	Portugal	3	1	599997	300000	2997	1500
Página Miguel Viegas		194651341130667	Facebook	100k_200k	100k - 200k	PT	Portugal	2	1	386505	193253	964	193
José Manuel Fernandes		255056481315205	Facebook	100k_200k	100k - 200k	PT	Portugal	2	1	384212	192107	958	192
Rios Livres		247517791943794	Facebook	100k_200k	100k - 200k	PT	Portugal	2	1	372757	186379	930	186
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	100k_200k	100k - 200k	PT	Portugal	10	1	323675	161838	662	125
The Bamboo Brush Society		1152885191422950	Facebook	100k_200k	100k - 200k	PT	Portugal	4	1	292555	146278	729	146
Democracia para todos		141310866605696	Facebook	100k_200k	100k - 200k	PT	Portugal	1	1	199998	99999	498	99
JRS Portugal - Serviço Jesuíta aos Refugiados		133133230037212	Facebook	100k_200k	100k - 200k	PT	Portugal	1	1	190209	95105	94	0
EU Justice and Consumers		278117815576023	Facebook	100k_200k	100k - 200k	PT	Portugal	1	1	188862	94431	471	94
Carlos Coelho		306796832807017	Facebook	100k_200k	100k - 200k	PT	Portugal	1	1	185805	92903	463	92
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	100k_200k	100k - 200k	PT	Portugal	11	1	174302	87151	596	216
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	100k_200k	100k - 200k	PT	Portugal	7	1	153261	76631	328	63
Greens/EFA in the European Parliament		150527751674751	Facebook	100k_200k	100k - 200k	PT	Portugal	6	1	152870	76435	258	48
GooVercnc		478029222330844	Facebook	100k_200k	100k - 200k	PT	Portugal	2	1	122603	61301	305	61
Web Summit		294067420659309	Facebook	100k_200k	100k - 200k	PT	Portugal	1	1	84254	42127	2105	421
De		934096290121472	Facebook	100k_200k	100k - 200k	PT	Portugal	1	1	74417	37208	1159	231
The Palestine Institute for Public Diplomacy		158233651450504	Facebook	100k_200k	100k - 200k	PT	Portugal	2	1	70109	35054	155	31
European Jewish Association		853930504670255	Facebook	100k_200k	100k - 200k	PT	Portugal	1	1	58716	29358	146	29
