advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	u55_64	unknown (55-64)	3617	1	333709	97574	4008	575
People's Vote UK	People's Vote	748608695327755	Facebook	u55_64	unknown (55-64)	2675	1	223864	75730	4063	707
38 Degrees	38 Degrees	200006375787	Facebook	u55_64	unknown (55-64)	631	1	118882	42463	832	118
Best For Britain	Best for Britain	1863944713844924	Facebook	u55_64	unknown (55-64)	568	1	112824	47358	1661	395
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u55_64	unknown (55-64)	1731	1	104989	33251	1585	142
We are the 52%	We are the 52%	466744973727718	Facebook	u55_64	unknown (55-64)	277	1	97512	35474	278	36
The Labour Party	The Labour Party	25749647410	Facebook	u55_64	unknown (55-64)	564	1	92940	35864	884	178
Conservatives	The Conservative Party	8807334278	Facebook	u55_64	unknown (55-64)	750	1	78839	29725	1271	153
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u55_64	unknown (55-64)	562	1	70514	25678	1385	238
The Brexit Party	The Brexit Party	230416667843105	Facebook	u55_64	unknown (55-64)	95	1	52454	24580	758	221
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u55_64	unknown (55-64)	415	1	47444	16307	871	121
European Parliament		178362315106	Facebook	u55_64	unknown (55-64)	739	1	46702	19706	337	74
Médecins du Monde France		265420476920	Facebook	u55_64	unknown (55-64)	871	1	40487	12737	642	61
Right To Vote	Right to Vote	408236463256774	Facebook	u55_64	unknown (55-64)	342	1	32771	8102	285	38
Ciudadanos	Ciudadanos	74078667754	Facebook	u55_64	unknown (55-64)	1918	1	32576	9972	334	26
Sosialidemokraatit SDP		108945982480217	Facebook	u55_64	unknown (55-64)	246	1	31470	12537	194	43
Plan International Sverige		382243262003	Facebook	u55_64	unknown (55-64)	305	1	31406	10072	282	66
Greenpeace France		39435457457	Facebook	u55_64	unknown (55-64)	103	1	29643	13277	150	36
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	u55_64	unknown (55-64)	131	1	28128	9967	198	40
Podemos	Unidas Podemos	269212336568846	Facebook	u55_64	unknown (55-64)	204	1	27158	12318	181	48
Scientists for EU	Scientists for EU	642444842524195	Facebook	u55_64	unknown (55-64)	59	1	21696	6976	144	24
Amnesty International UK		7624294394	Facebook	u55_64	unknown (55-64)	84	1	18308	7815	187	57
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	u55_64	unknown (55-64)	67	1	16536	5829	266	59
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	u55_64	unknown (55-64)	288	1	15569	5273	112	30
TheArticle	TheArticle	607840469632004	Facebook	u55_64	unknown (55-64)	26	1	14882	6516	213	45
