advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
People's Vote UK	People's Vote	748608695327755	Facebook	u35_44	unknown (35-44)	2849	1	401671	144316	5746	1076
European Parliament		178362315106	Facebook	u35_44	unknown (35-44)	1251	1	387285	172207	2408	610
Kialo		729627343834501	Facebook	u35_44	unknown (35-44)	828	1	295422	117060	2149	538
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	u35_44	unknown (35-44)	1956	1	270837	94100	3197	329
Podemos	Unidas Podemos	269212336568846	Facebook	u35_44	unknown (35-44)	281	1	213757	96057	1328	351
Britain's Future	Britain's Future	1625300137516491	Facebook	u35_44	unknown (35-44)	3483	1	179519	55890	2119	304
European Greens		141366725876424	Facebook	u35_44	unknown (35-44)	263	1	173791	76208	1161	295
Ciudadanos	Ciudadanos	74078667754	Facebook	u35_44	unknown (35-44)	2887	1	164116	49792	1731	118
Best For Britain	Best for Britain	1863944713844924	Facebook	u35_44	unknown (35-44)	557	1	111141	47421	1407	349
The Labour Party	The Labour Party	25749647410	Facebook	u35_44	unknown (35-44)	525	1	103564	41566	863	174
Médecins du Monde France		265420476920	Facebook	u35_44	unknown (35-44)	1153	1	99828	32139	1581	139
Conservatives	The Conservative Party	8807334278	Facebook	u35_44	unknown (35-44)	902	1	96954	37024	1143	158
Greenpeace France		39435457457	Facebook	u35_44	unknown (35-44)	113	1	90348	40220	430	100
Sosialidemokraatit SDP		108945982480217	Facebook	u35_44	unknown (35-44)	281	1	87032	33929	546	128
Plan International Sverige		382243262003	Facebook	u35_44	unknown (35-44)	311	1	79911	26766	665	160
Partido Popular	Partido Popular	72249031214	Facebook	u35_44	unknown (35-44)	725	1	75038	31935	424	78
38 Degrees	38 Degrees	200006375787	Facebook	u35_44	unknown (35-44)	624	1	71664	26063	505	74
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	u35_44	unknown (35-44)	142	1	63764	25946	231	50
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	u35_44	unknown (35-44)	443	1	62802	22619	748	139
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	u35_44	unknown (35-44)	470	1	62402	24397	966	186
Greenpeace España	Greenpeace España	133044800622	Facebook	u35_44	unknown (35-44)	174	1	57799	21669	190	28
sp.a	sp.a	57253967150	Facebook	u35_44	unknown (35-44)	309	1	55699	22864	232	56
Kyriakos Mitsotakis		34848567724	Facebook	u35_44	unknown (35-44)	104	1	55359	23548	118	23
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	u35_44	unknown (35-44)	269	1	44025	16409	142	23
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	u35_44	unknown (35-44)	88	1	42908	17961	107	21
