advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m45_54	male (45-54)	1318	1	13398719	5943636	82418	20184
Britain's Future	Britain's Future	1625300137516491	Facebook	m45_54	male (45-54)	3888	1	12073571	3694819	135471	19712
Kialo		729627343834501	Facebook	m45_54	male (45-54)	818	1	8586822	3319763	62373	15482
Ciudadanos	Ciudadanos	74078667754	Facebook	m45_54	male (45-54)	3775	1	8331676	2533935	75251	6284
Podemos	Unidas Podemos	269212336568846	Facebook	m45_54	male (45-54)	273	1	8244640	3717619	50916	13603
People's Vote UK	People's Vote	748608695327755	Facebook	m45_54	male (45-54)	3358	1	7725510	2581577	113606	19598
Partido Popular	Partido Popular	72249031214	Facebook	m45_54	male (45-54)	1287	1	6702261	2211704	50308	5715
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m45_54	male (45-54)	245	1	6380648	2851944	18559	4140
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	m45_54	male (45-54)	387	1	6041963	2470262	28385	5256
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m45_54	male (45-54)	95	1	5555528	2508192	12512	3506
We are the 52%	We are the 52%	466744973727718	Facebook	m45_54	male (45-54)	278	1	4576191	1702738	12177	1646
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m45_54	male (45-54)	2164	1	4292748	1387324	68840	7920
SPD	SPD	47930567748	Facebook	m45_54	male (45-54)	4570	1	4270710	1274000	77867	5528
Conservatives	The Conservative Party	8807334278	Facebook	m45_54	male (45-54)	1717	1	4175881	1623650	51618	6608
The Labour Party	The Labour Party	25749647410	Facebook	m45_54	male (45-54)	640	1	3778221	1509888	33008	7291
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m45_54	male (45-54)	151	1	3671407	1566645	6696	1723
sp.a	sp.a	57253967150	Facebook	m45_54	male (45-54)	296	1	3422694	1377331	15295	3581
Partito Democratico	Partito Democratico	77034286895	Facebook	m45_54	male (45-54)	226	1	3130615	1354272	11461	2558
FDP	FDP	21289227249	Facebook	m45_54	male (45-54)	2060	1	3090906	964337	27971	1757
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m45_54	male (45-54)	66	1	2953282	1369203	6240	2784
The Brexit Party	The Brexit Party	230416667843105	Facebook	m45_54	male (45-54)	112	1	2580422	1201826	39073	11208
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m45_54	male (45-54)	119	1	2572124	1116342	22719	5228
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m45_54	male (45-54)	117	1	2515106	1056180	10624	3135
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m45_54	male (45-54)	77	1	2506878	1169175	20716	5268
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	m45_54	male (45-54)	34	1	2416019	1108588	6309	1684
