advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f18_24	female (18-24)	1479	1	59924789	26672555	259421	66316
European Greens		141366725876424	Facebook	f18_24	female (18-24)	285	1	12458794	5469108	69663	16855
SPD	SPD	47930567748	Facebook	f18_24	female (18-24)	5581	1	11726793	3070978	227594	9377
Podemos	Unidas Podemos	269212336568846	Facebook	f18_24	female (18-24)	254	1	9411839	4181967	46750	11718
People's Vote UK	People's Vote	748608695327755	Facebook	f18_24	female (18-24)	3190	1	8544684	3092452	93806	17669
Best For Britain	Best for Britain	1863944713844924	Facebook	f18_24	female (18-24)	789	1	8012265	3522282	78513	19060
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f18_24	female (18-24)	1854	1	6623163	2335422	65628	10200
sp.a	sp.a	57253967150	Facebook	f18_24	female (18-24)	228	1	6578187	2784547	28104	5836
Greenpeace France		39435457457	Facebook	f18_24	female (18-24)	126	1	6317664	2897881	33587	7640
Partido Popular	Partido Popular	72249031214	Facebook	f18_24	female (18-24)	844	1	6215489	2313804	36665	5440
CDU	CDU	78502295414	Facebook	f18_24	female (18-24)	3170	1	5356413	1271286	41623	1122
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	f18_24	female (18-24)	281	1	5330553	2126925	11541	1953
PSOE	PSOE	189318235003	Facebook	f18_24	female (18-24)	328	1	4911328	1914907	15594	2697
Greenpeace Deutschland		22541752487	Facebook	f18_24	female (18-24)	387	1	4570033	1685719	24852	3635
FDP	FDP	21289227249	Facebook	f18_24	female (18-24)	2226	1	4559604	1367547	41362	2003
European Commission		107898832590939	Facebook	f18_24	female (18-24)	69	1	4449187	2025993	17091	4686
România în primul rând	Future Innovation	770704223323599	Facebook	f18_24	female (18-24)	67	1	4228661	1931013	3147	845
Kialo		729627343834501	Facebook	f18_24	female (18-24)	750	1	4206556	1657609	25710	6073
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	f18_24	female (18-24)	2084	1	3897185	1292488	45854	3613
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	f18_24	female (18-24)	1351	1	3644023	1167621	38029	3659
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	f18_24	female (18-24)	126	1	3607049	1499209	13102	4527
Conservatives	The Conservative Party	8807334278	Facebook	f18_24	female (18-24)	1592	1	3541224	1323525	39208	4812
Vlaams Belang	Vlaams Belang	56605856504	Facebook	f18_24	female (18-24)	76	1	3404837	1575353	23296	5896
Parlement européen en France	Parlement européen en France	279757933824	Facebook	f18_24	female (18-24)	18	1	3380064	1480649	19521	4386
Ciudadanos	Ciudadanos	74078667754	Facebook	f18_24	female (18-24)	3231	1	3183542	1027465	27614	2629
