advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	f45_54	female (45-54)	1316	1	14796459	6584556	84226	20909
Partido Popular	Partido Popular	72249031214	Facebook	f45_54	female (45-54)	2426	1	14161484	4299966	114426	9079
Podemos	Unidas Podemos	269212336568846	Facebook	f45_54	female (45-54)	302	1	10349946	4569303	65508	17115
Ciudadanos	Ciudadanos	74078667754	Facebook	f45_54	female (45-54)	4200	1	10318735	3176765	93547	7996
People's Vote UK	People's Vote	748608695327755	Facebook	f45_54	female (45-54)	3335	1	7677258	2588928	109125	19393
Britain's Future	Britain's Future	1625300137516491	Facebook	f45_54	female (45-54)	3880	1	7000519	2147823	86980	12968
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	f45_54	female (45-54)	244	1	5838423	2621235	15144	3391
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	f45_54	female (45-54)	95	1	4135716	1888475	9751	2774
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	f45_54	female (45-54)	387	1	4090524	1580712	23133	4285
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	f45_54	female (45-54)	2319	1	4028733	1326456	52513	5456
The Labour Party	The Labour Party	25749647410	Facebook	f45_54	female (45-54)	649	1	3960452	1592371	33955	7600
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f45_54	female (45-54)	2070	1	3878388	1276987	64450	8050
sp.a	sp.a	57253967150	Facebook	f45_54	female (45-54)	298	1	3857965	1539523	18530	4300
Best For Britain	Best for Britain	1863944713844924	Facebook	f45_54	female (45-54)	752	1	3270518	1383162	44831	10838
Conservatives	The Conservative Party	8807334278	Facebook	f45_54	female (45-54)	1600	1	3270178	1320270	39055	5006
FDP	FDP	21289227249	Facebook	f45_54	female (45-54)	2184	1	3117847	908334	27768	1630
Kialo		729627343834501	Facebook	f45_54	female (45-54)	814	1	3103956	1242095	23008	5851
Greenpeace France		39435457457	Facebook	f45_54	female (45-54)	122	1	2995422	1361183	16097	3746
SPD	SPD	47930567748	Facebook	f45_54	female (45-54)	4706	1	2979162	863777	61494	2741
Partito Democratico	Partito Democratico	77034286895	Facebook	f45_54	female (45-54)	226	1	2905448	1279081	9760	2496
38 Degrees	38 Degrees	200006375787	Facebook	f45_54	female (45-54)	652	1	2782094	1021414	18478	2770
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	f45_54	female (45-54)	151	1	2612912	1112172	4561	1153
CDU	CDU	78502295414	Facebook	f45_54	female (45-54)	3169	1	2585945	631125	26072	579
European Greens		141366725876424	Facebook	f45_54	female (45-54)	156	1	2531669	1126310	16893	3993
Plan International Sverige		382243262003	Facebook	f45_54	female (45-54)	357	1	2432079	796274	21842	5304
