advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	audience_code_filter	audience_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	m35_44	male (35-44)	1362	1	20048425	8986069	120998	30678
Kialo		729627343834501	Facebook	m35_44	male (35-44)	846	1	14063950	5521422	95975	23514
Podemos	Unidas Podemos	269212336568846	Facebook	m35_44	male (35-44)	286	1	12417126	5591271	74806	19938
Ciudadanos	Ciudadanos	74078667754	Facebook	m35_44	male (35-44)	4499	1	12090148	3609702	131892	8103
People's Vote UK	People's Vote	748608695327755	Facebook	m35_44	male (35-44)	3373	1	10021209	3477416	130252	23477
Britain's Future	Britain's Future	1625300137516491	Facebook	m35_44	male (35-44)	3880	1	8757635	2766731	97412	14367
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	m35_44	male (35-44)	248	1	8083780	3598375	19603	4411
European Greens		141366725876424	Facebook	m35_44	male (35-44)	273	1	5604863	2482078	31880	8102
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	m35_44	male (35-44)	88	1	5314472	2414238	12535	3347
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m35_44	male (35-44)	2189	1	5221609	1749253	78120	9403
Partido Popular	Partido Popular	72249031214	Facebook	m35_44	male (35-44)	895	1	5170245	2183680	28308	5269
Conservatives	The Conservative Party	8807334278	Facebook	m35_44	male (35-44)	1817	1	4720910	1847572	51227	7064
sp.a	sp.a	57253967150	Facebook	m35_44	male (35-44)	328	1	4455773	1824158	18598	4432
SPD	SPD	47930567748	Facebook	m35_44	male (35-44)	4237	1	3746591	1244180	58114	5177
FDP	FDP	21289227249	Facebook	m35_44	male (35-44)	2079	1	3660103	1133650	33958	1838
The Labour Party	The Labour Party	25749647410	Facebook	m35_44	male (35-44)	629	1	3566834	1435871	29792	6121
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	m35_44	male (35-44)	153	1	3547890	1536352	5898	1505
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	m35_44	male (35-44)	67	1	3391243	1580091	6777	3037
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	m35_44	male (35-44)	124	1	3334711	1392430	10762	3506
CDU	CDU	78502295414	Facebook	m35_44	male (35-44)	3170	1	3318586	796786	31468	706
Kyriakos Mitsotakis		34848567724	Facebook	m35_44	male (35-44)	109	1	3201935	1363991	6872	1377
Partito Democratico	Partito Democratico	77034286895	Facebook	m35_44	male (35-44)	228	1	3195935	1381889	10734	2433
Vlaams Belang	Vlaams Belang	56605856504	Facebook	m35_44	male (35-44)	77	1	3185859	1488749	24249	6225
România în primul rând	Future Innovation	770704223323599	Facebook	m35_44	male (35-44)	86	1	2889818	1261221	2471	667
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	m35_44	male (35-44)	124	1	2831010	1228204	25010	5749
