advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	50_100	50 - 100	SI	Slovenia	153	1	8708	2147	47	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	50_100	50 - 100	SI	Slovenia	33	1	3467	786	10	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	50_100	50 - 100	SI	Slovenia	21	1	1503	354	6	0
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	50_100	50 - 100	SI	Slovenia	21	1	1142	261	6	0
Povežimo se	Povežimo se	1212524292238625	Facebook	50_100	50 - 100	SI	Slovenia	13	1	1020	211	4	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	50_100	50 - 100	SI	Slovenia	11	1	905	208	3	0
Časopis Slovenec	Slovenska ljudska stranka (SLS)	240130223029252	Facebook	50_100	50 - 100	SI	Slovenia	6	1	656	140	1	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	50_100	50 - 100	SI	Slovenia	5	1	599	220	1	0
European Parliament	European Parliament	178362315106	Facebook	50_100	50 - 100	SI	Slovenia	10	1	513	99	3	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	50_100	50 - 100	SI	Slovenia	5	1	513	112	1	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	50_100	50 - 100	SI	Slovenia	3	1	466	93	0	0
Igor Šoltes	DeSUS - Demokratična stranka upokojencev Slovenije	1391043027849612	Facebook	50_100	50 - 100	SI	Slovenia	4	1	373	93	1	0
Levica	Levica	285304408294792	Facebook	50_100	50 - 100	SI	Slovenia	11	1	298	59	3	0
Stranka LMŠ	Stranka LMŠ	1688472281270558	Facebook	50_100	50 - 100	SI	Slovenia	5	1	264	80	1	0
Urša Zgojznik	Lista Povežimo se	2264632877141356	Facebook	50_100	50 - 100	SI	Slovenia	6	1	252	68	1	0
Matjaž Nemec	Socialni demokrati (SD)	642148249206716	Facebook	50_100	50 - 100	SI	Slovenia	6	1	251	68	1	0
Patricija Šulin	SDS - Slovenska demokratska stranka	1541413339429015	Facebook	50_100	50 - 100	SI	Slovenia	9	1	242	46	2	0
Neva Grašič	Socialni demokrati (SD)	2235496013147745	Facebook	50_100	50 - 100	SI	Slovenia	6	1	224	52	1	0
DOM - Domovinska liga		571044543390810	Facebook	50_100	50 - 100	SI	Slovenia	2	1	186	46	0	0
Romana Tomc	SDS - Slovenska demokratska stranka	1025408990823719	Facebook	50_100	50 - 100	SI	Slovenia	3	1	161	31	0	0
Stranka SMC		1510216172561389	Facebook	50_100	50 - 100	SI	Slovenia	1	1	155	31	0	0
Milan Brglez	Socialni demokrati (SD)	1874547136091318	Facebook	50_100	50 - 100	SI	Slovenia	6	1	112	40	1	0
Mojca Erjavec - Ravne	Mojca Erjavec	154346651925224	Facebook	50_100	50 - 100	SI	Slovenia	6	1	108	31	1	0
Aleksander Jevšek	Socialni demokrati (SD)	1459898434295068	Facebook	50_100	50 - 100	SI	Slovenia	3	1	77	34	0	0
Greenpeace Slovenija	Greenpeace Slovenija	195508530477478	Facebook	50_100	50 - 100	SI	Slovenia	4	1	65	21	1	0
