advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Socialni demokrati (SD)	Socialni demokrati (SD)	12676777580	Facebook	50_100	50 - 100	SI	Slovenia	153	1	8708	2147	47	0
Franc Bogovič	Slovenska ljudska stranka (SLS)	288826994603012	Facebook	50_100	50 - 100	SI	Slovenia	33	1	3467	786	10	0
Tanja Fajon	Socialni demokrati (SD)	73452413740	Facebook	50_100	50 - 100	SI	Slovenia	21	1	1503	354	6	0
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	50_100	50 - 100	SI	Slovenia	21	1	1142	261	6	0
Povežimo se	Povežimo se	1212524292238625	Facebook	50_100	50 - 100	SI	Slovenia	13	1	1020	211	4	0
SDS - Slovenska demokratska stranka	SDS - Slovenska demokratska stranka	30790585231	Facebook	50_100	50 - 100	SI	Slovenia	11	1	905	208	3	0
Časopis Slovenec	Slovenska ljudska stranka (SLS)	240130223029252	Facebook	50_100	50 - 100	SI	Slovenia	6	1	656	140	1	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	50_100	50 - 100	SI	Slovenia	5	1	599	220	1	0
European Parliament	European Parliament	178362315106	Facebook	50_100	50 - 100	SI	Slovenia	10	1	513	99	3	0
Milan Zver	SDS - Slovenska demokratska stranka	279397488827904	Facebook	50_100	50 - 100	SI	Slovenia	5	1	513	112	1	0
SAB - Stranka Alenke Bratušek	SAB - Stranka Alenke Bratušek	242210245976248	Facebook	50_100	50 - 100	SI	Slovenia	3	1	466	93	0	0
Igor Šoltes	DeSUS - Demokratična stranka upokojencev Slovenije	1391043027849612	Facebook	50_100	50 - 100	SI	Slovenia	4	1	373	93	1	0
Levica	Levica	285304408294792	Facebook	50_100	50 - 100	SI	Slovenia	11	1	298	59	3	0
