advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
SPÖ	SPÖ	77393060080	Facebook	50k_100k	50k - 100k	34	1	3399966	1700000	17966	4200
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	50k_100k	50k - 100k	32	1	3199968	1600000	6107	2353
Partito Democratico		77034286895	Facebook	50k_100k	50k - 100k	31	1	3099969	1550000	11869	2200
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	50k_100k	50k - 100k	29	1	2899971	1450000	16971	4900
Mediabrands Digital OÜ		AR530356305605427200	Google	50k_100k	50k - 100k	94	1	2829681	282968	1414	0
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	50k_100k	50k - 100k	28	1	2799972	1400000	18972	6800
Harald Vilimsky		547597092025909	Facebook	50k_100k	50k - 100k	28	1	2799972	1400000	22972	7300
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	50k_100k	50k - 100k	27	1	2699973	1350000	7273	3219
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	50k_100k	50k - 100k	26	1	2599974	1300000	18974	7400
AMERISOFT SRL		AR573801583431647232	Google	50k_100k	50k - 100k	86	1	2588857	258885	1294	0
John Crombez	sp.a	264131406977201	Facebook	50k_100k	50k - 100k	25	1	2499975	1250000	12975	2900
Claudia Gamon	NEOS	447992848717452	Facebook	50k_100k	50k - 100k	25	1	2499975	1250000	13975	3700
Greenpeace España	Greenpeace España	133044800622	Facebook	50k_100k	50k - 100k	25	1	2499975	1250000	10075	1900
Thodoris Kalabokis	Thodoris Kalabokis	311791572779718	Facebook	50k_100k	50k - 100k	25	1	2499975	1250000	11675	2300
Rädda Barnen		72659261793	Facebook	50k_100k	50k - 100k	25	1	2499975	1250000	22686	8705
Kyriakos Mitsotakis		34848567724	Facebook	50k_100k	50k - 100k	24	1	2399976	1200000	8376	1500
Patryk Jaki		199877710116314	Facebook	50k_100k	50k - 100k	24	1	2399976	1200000	12440	3256
COALICION CANARIA		AR489541609348661248	Google	50k_100k	50k - 100k	77	1	2317930	231793	1158	0
Fidesz	Fidesz	9844779306	Facebook	50k_100k	50k - 100k	23	1	2299977	1150000	13928	6964
kontrast.at	kontrast.at	1079650008770485	Facebook	50k_100k	50k - 100k	23	1	2299977	1150000	15777	6400
The Brexit Party	The Brexit Party	230416667843105	Facebook	50k_100k	50k - 100k	23	1	2299977	1150000	46839	13886
Médecins du Monde France		265420476920	Facebook	50k_100k	50k - 100k	23	1	2299977	1150000	14977	5100
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	50k_100k	50k - 100k	22	1	2199978	1100000	4333	1423
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	50k_100k	50k - 100k	72	1	2167415	216741	1083	0
EVOLVEDREAMSOFT SRL		AR495298652231696384	Google	50k_100k	50k - 100k	72	1	2167415	216741	1083	0
Uniunea Salvați România - USR	Uniunea Salvați România - USR	1058116737612843	Facebook	50k_100k	50k - 100k	21	1	2099979	1050000	11761	2983
Groen	Groen	84920854319	Facebook	50k_100k	50k - 100k	20	1	1999980	1000000	9580	1900
Platforma Obywatelska	KKW Koalicja Europejska PO PSL SLD .N Zieloni	102931488739	Facebook	50k_100k	50k - 100k	20	1	1999980	1000000	6509	2558
Krzysztof Hetman	Krzysztof Hetman	1607487699534202	Facebook	50k_100k	50k - 100k	19	1	1899981	950000	3019	844
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	50k_100k	50k - 100k	19	1	1899981	950000	39356	11205
IKEA	IKEA	112961202185776	Facebook	50k_100k	50k - 100k	19	1	1899981	950000	9081	1800
Dungeon Defenders		107960282569653	Facebook	50k_100k	50k - 100k	19	1	1899981	950000	5234	890
Sign for my Future	Sign for my Future	1345513882259768	Facebook	50k_100k	50k - 100k	18	1	1799982	900000	12982	5000
Die Grünen	Die Grünen	21759893033	Facebook	50k_100k	50k - 100k	18	1	1799982	900000	11482	3800
Make.org	Make.org	122037308191612	Facebook	50k_100k	50k - 100k	18	1	1799982	900000	10982	3400
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	50k_100k	50k - 100k	17	1	1699983	850000	4198	1155
Giorgos Patoulis	Georgios Patoulis	668804566601196	Facebook	50k_100k	50k - 100k	17	1	1699983	850000	5683	1000
PSC Partit dels  Socialistes de Catalunya	PSC Partit dels  Socialistes de Catalunya	87930687376	Facebook	50k_100k	50k - 100k	17	1	1699983	850000	9983	2900
Open Vld	Open Vld	53668151866	Facebook	50k_100k	50k - 100k	16	1	1599984	800000	8984	2400
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	50k_100k	50k - 100k	16	1	1599984	800000	3984	600
Fără Penali în Funcții Publice	Uniunea Salvați România - USR	275621429636078	Facebook	50k_100k	50k - 100k	16	1	1599984	800000	5039	1890
HLAS		AR312619193323225088	Google	50k_100k	50k - 100k	53	1	1595458	159545	797	0
mmb media agentur d.o.o.		AR524572049809604608	Google	50k_100k	50k - 100k	53	1	1595458	159545	797	0
Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	50k_100k	50k - 100k	50	1	1505149	150514	752	0
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	50k_100k	50k - 100k	15	1	1499985	750000	3311	1238
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	50k_100k	50k - 100k	15	1	1499985	750000	7485	1500
Alfred Sant	Alfred Sant	537789116260209	Facebook	50k_100k	50k - 100k	15	1	1499985	750000	7485	1500
SPOLU - občianska demokracia	SPOLU - občianska demokracia	1057020590987528	Facebook	50k_100k	50k - 100k	15	1	1499985	750000	4685	800
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	50k_100k	50k - 100k	15	1	1499985	750000	9240	2198
Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	50k_100k	50k - 100k	15	1	1499985	750000	3924	1496
Partido Popular Regional De Canarias		AR288284801977286656	Google	50k_100k	50k - 100k	49	1	1475046	147504	737	0
Πέτρος Κόκκαλης - Petros Kokkalis	Πέτρος Κόκκαλης - Petros Kokkalis	234040963454964	Facebook	50k_100k	50k - 100k	14	1	1399986	700000	4586	800
Partido Socialista Europeu	Partido Socialista Europeu	126509981274614	Facebook	50k_100k	50k - 100k	14	1	1399986	700000	1386	0
VB - nos gens d'abord	Vlaams Belang	816130908786112	Facebook	50k_100k	50k - 100k	14	1	1399986	700000	13986	4300
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	50k_100k	50k - 100k	14	1	1399986	700000	15721	4860
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	50k_100k	50k - 100k	14	1	1399986	700000	8199	1967
Klang der Solidarität		385076005313967	Facebook	50k_100k	50k - 100k	14	1	1399986	700000	2301	267
KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	50k_100k	50k - 100k	45	1	1354634	135463	677	0
Vlaams Belang	Vlaams Belang	56605856504	Facebook	50k_100k	50k - 100k	13	1	1299987	650000	8487	2900
Venstre, Danmarks Liberale Parti	Venstre, Danmarks Liberale Parti	21465928829	Facebook	50k_100k	50k - 100k	13	1	1299987	650000	9371	2276
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	50k_100k	50k - 100k	13	1	1299987	650000	4587	1100
Compromís	Compromís	194053080624605	Facebook	50k_100k	50k - 100k	13	1	1299987	650000	6087	1200
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	50k_100k	50k - 100k	13	1	1299987	650000	6087	1200
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	50k_100k	50k - 100k	12	1	1199988	600000	5988	1200
ALDE - Partidul Alianta Liberalilor si Democratilor	EvolveDreamSoft	1445317929104549	Facebook	50k_100k	50k - 100k	12	1	1199988	600000	1678	588
Europees Parlement Nederland		270788920480	Facebook	50k_100k	50k - 100k	12	1	1199988	600000	7988	2800
Ανεξάρτητοι 'Ελληνες	Start Business Hellas	343233902394715	Facebook	50k_100k	50k - 100k	12	1	1199988	600000	5588	1100
Vlaams Belang Brussel	Vlaams Belang	499682940133305	Facebook	50k_100k	50k - 100k	12	1	1199988	600000	11488	5600
Avaaz	Avaaz	8340223883	Facebook	50k_100k	50k - 100k	12	1	1199988	600000	10323	2047
Dominic Hannigan	Dominic Hannigan	210059959032336	Facebook	50k_100k	50k - 100k	12	1	1199988	600000	5988	1200
Campact e.V.	Campact e.V.	82734241364	Facebook	50k_100k	50k - 100k	12	1	1199988	600000	5988	1200
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	50k_100k	50k - 100k	12	1	1199988	600000	7507	1851
ČSSD	ČSSD	111041662264882	Facebook	50k_100k	50k - 100k	11	1	1099989	550000	5245	1865
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	50k_100k	50k - 100k	11	1	1099989	550000	5189	1300
DIE LINKE	DIE LINKE	47694585682	Facebook	50k_100k	50k - 100k	11	1	1099989	550000	4689	900
London Labour Party	The London Labour Party 	474613052643462	Facebook	50k_100k	50k - 100k	11	1	1099989	550000	7161	2430
Francesca Puglisi	Francesca Puglisi	196965250328047	Facebook	50k_100k	50k - 100k	11	1	1099989	550000	1089	0
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	50k_100k	50k - 100k	11	1	1099989	550000	5089	1000
Peter Mertens	PVDA	236485149843971	Facebook	50k_100k	50k - 100k	11	1	1099989	550000	5989	1500
Wacky Politicians	Ladbrokes Belgium	325449998160769	Facebook	50k_100k	50k - 100k	11	1	1099989	550000	1089	0
Leave.EU		794492093982367	Facebook	50k_100k	50k - 100k	11	1	1099989	550000	9781	4895
Esquerra Republicana de Catalunya	Esquerra Republicana de Catalunya	150234575797	Facebook	50k_100k	50k - 100k	10	1	999990	500000	4990	1000
Razem	KKW Lewica Razem - Razem, Unia Pracy, RSS	430323810469014	Facebook	50k_100k	50k - 100k	10	1	999990	500000	1277	325
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	50k_100k	50k - 100k	10	1	999990	500000	4880	978
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	50k_100k	50k - 100k	10	1	999990	500000	2590	400
Parti Socialiste (PS)	Parti Socialiste (PS)	518402351504731	Facebook	50k_100k	50k - 100k	10	1	999990	500000	5090	1300
Sozialdemokratische Partei Europas	Sozialdemokratische Partei Europas	338549033673221	Facebook	50k_100k	50k - 100k	10	1	999990	500000	3790	700
Centerpartiet	Centerpartiet	12690894340	Facebook	50k_100k	50k - 100k	10	1	999990	500000	7870	3519
Kostas Dervos	Kostas Dervos	1970779819866623	Facebook	50k_100k	50k - 100k	10	1	999990	500000	1390	100
INBOX	New Digital Media	369693523475596	Facebook	50k_100k	50k - 100k	10	1	999990	500000	990	0
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	50k_100k	50k - 100k	10	1	999990	500000	2590	400
En Comú Podem	En Comú Podem	463627663844039	Facebook	50k_100k	50k - 100k	10	1	999990	500000	4990	1000
Greenpeace Greece	Greenpeace Greece	31324524225	Facebook	50k_100k	50k - 100k	10	1	999990	500000	2990	500
Parlement européen en France	Parlement européen en France	279757933824	Facebook	50k_100k	50k - 100k	10	1	999990	500000	4990	1000
Oxfam Novib		115289021825188	Facebook	50k_100k	50k - 100k	10	1	999990	500000	18990	4100
Petizioni.it		1410474395723679	Facebook	50k_100k	50k - 100k	10	1	999990	500000	4990	1000
Amnesty International UK		7624294394	Facebook	50k_100k	50k - 100k	10	1	999990	500000	7510	2545
Un país moderno	Unidas Podemos	577723459314066	Facebook	50k_100k	50k - 100k	10	1	999990	500000	4990	1000
Stichting Vluchteling		120034538112114	Facebook	50k_100k	50k - 100k	10	1	999990	500000	13990	5500
Instant PPI UK		616112792139038	Facebook	50k_100k	50k - 100k	10	1	999990	500000	10672	3471
ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	50k_100k	50k - 100k	33	1	993398	99339	496	0
EDS - EURÓPSKA DEMOKRATICKÁ STRANA	Európska Demokratická Strana	161166119377	Facebook	50k_100k	50k - 100k	9	1	899991	450000	2891	500
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	50k_100k	50k - 100k	9	1	899991	450000	4091	800
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	50k_100k	50k - 100k	9	1	899991	450000	1547	402
DéFI	DéFI	173518112695794	Facebook	50k_100k	50k - 100k	9	1	899991	450000	4491	900
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	50k_100k	50k - 100k	9	1	899991	450000	2091	300
Socialdemokratiet	Socialdemokratiet	41459763029	Facebook	50k_100k	50k - 100k	9	1	899991	450000	9371	3883
Plan International Sverige		382243262003	Facebook	50k_100k	50k - 100k	9	1	899991	450000	5555	1944
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	50k_100k	50k - 100k	9	1	899991	450000	4491	900
Vasile Cristian Lungu - Senator PMP	Partidul Mișcarea Populară	167669676772029	Facebook	50k_100k	50k - 100k	9	1	899991	450000	2729	1050
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	50k_100k	50k - 100k	9	1	899991	450000	2891	500
EAJ-PNV	EAJ-PNV	26830001203	Facebook	50k_100k	50k - 100k	9	1	899991	450000	4491	900
Andy Street	The Conservative Party	625464517632792	Facebook	50k_100k	50k - 100k	9	1	899991	450000	5196	1041
Alex Salmond	Slainte Media	136191876445102	Facebook	50k_100k	50k - 100k	9	1	899991	450000	3345	578
Νίκος Ανδρουλάκης	Νίκος Ανδρουλάκης	216089191899991	Facebook	50k_100k	50k - 100k	9	1	899991	450000	2891	500
Greenpeace Österreich	Greenpeace Österreich	32984679070	Facebook	50k_100k	50k - 100k	9	1	899991	450000	4091	800
Europäisches Parlament - Verbindungsbüro in Deutschland		294494163510	Facebook	50k_100k	50k - 100k	9	1	899991	450000	4491	900
smava		139818439366989	Facebook	50k_100k	50k - 100k	9	1	899991	450000	5491	1700
Sloboda a Solidarita		AR242125929453715456	Google	50k_100k	50k - 100k	29	1	872986	87298	436	0
Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	50k_100k	50k - 100k	29	1	872986	87298	436	0
Jaunā Vienotība	Partiju apvienība “Jaunā Vienotība”	164326166970895	Facebook	50k_100k	50k - 100k	8	1	799992	400000	792	0
Slovenská národná strana	Slovenská národná strana	121130481252381	Facebook	50k_100k	50k - 100k	8	1	799992	400000	4992	1600
RMDSZ	RMDSZ	102601499822802	Facebook	50k_100k	50k - 100k	8	1	799992	400000	943	252
Amnesty International Nederland	Amnesty International Nederland	57729029960	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3992	800
Greenpeace Polska		32104614789	Facebook	50k_100k	50k - 100k	8	1	799992	400000	1393	558
Evropski parlament Slovenija	Evropski parlament Slovenija	183314631692914	Facebook	50k_100k	50k - 100k	8	1	799992	400000	1992	300
Ιωάννης Πάιδας-Υποψήφιος Ευρωβουλευτής Νέας Δημοκρατίας		312321199470594	Facebook	50k_100k	50k - 100k	8	1	799992	400000	792	0
LSAP	Lëtzebuerger Sozialistesch Aarbechterpartei	47216059667	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3992	800
HC Strache	FPÖ	74865038590	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3992	800
KDU-ČSL	KDU-ČSL	251656685576	Facebook	50k_100k	50k - 100k	8	1	799992	400000	1554	310
Nikos Papandreou	Nikos Papandreou	2245032148843299	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3192	600
Greenpeace France		39435457457	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3992	800
Igor Gräzin	Igor Gräzin	339367456669277	Facebook	50k_100k	50k - 100k	8	1	799992	400000	2792	500
Partei der Humanisten	Partei der Humanisten	499613946840551	Facebook	50k_100k	50k - 100k	8	1	799992	400000	2892	800
FPÖ	FPÖ	169051073236170	Facebook	50k_100k	50k - 100k	8	1	799992	400000	4992	1600
Liberalerna	Liberalerna	132266740623	Facebook	50k_100k	50k - 100k	8	1	799992	400000	4166	1111
Lizette Risgaard		547601668763372	Facebook	50k_100k	50k - 100k	8	1	799992	400000	6693	2142
Unionen		175656912484553	Facebook	50k_100k	50k - 100k	8	1	799992	400000	6018	2593
Coalicion Canaria	Coalicion Canaria	1499578240271320	Facebook	50k_100k	50k - 100k	8	1	799992	400000	1992	300
Lilian Marijnissen	SP	844559615710915	Facebook	50k_100k	50k - 100k	8	1	799992	400000	4492	1200
Òmnium International		2177632682563843	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3992	800
Bananamia		185686561464778	Facebook	50k_100k	50k - 100k	8	1	799992	400000	792	0
Respeto LGTB		2315084548728652	Facebook	50k_100k	50k - 100k	8	1	799992	400000	3592	700
Le HCR, l'Agence des Nations Unies pour les Réfugiés		112542522148670	Facebook	50k_100k	50k - 100k	8	1	799992	400000	4992	1600
Dan Lok		998837360158985	Facebook	50k_100k	50k - 100k	8	1	799992	400000	28476	6230
UAB "BPN LT"		AR135010682042056704	Google	50k_100k	50k - 100k	26	1	782677	78267	391	0
Det Konservative Folkeparti	Det Konservative Folkeparti	39233495912	Facebook	50k_100k	50k - 100k	7	1	699993	350000	12719	3749
Gazeta Wyborcza		63563473556	Facebook	50k_100k	50k - 100k	7	1	699993	350000	1161	442
Greenpeace Belgium		73232790238	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	50k_100k	50k - 100k	7	1	699993	350000	1392	464
Orlando Amodeo per Europa Verde	Orlando Amodeo	397286324156859	Facebook	50k_100k	50k - 100k	7	1	699993	350000	2693	500
Pavel Svoboda	Křesťanská a demokratická unie - Československá strana lidová	1451376028412024	Facebook	50k_100k	50k - 100k	7	1	699993	350000	1554	427
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	50k_100k	50k - 100k	7	1	699993	350000	1238	340
OBYČAJNÍ ĽUDIA a nezávislé osobnosti	OBYČAJNÍ ĽUDIA a nezávislé osobnosti	150674111712306	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3093	600
Konfederacja KORWiN Braun Liroy Narodowcy	KWW Konfederacja KORWiN Braun Liroy Narodowcy	1971966879776579	Facebook	50k_100k	50k - 100k	7	1	699993	350000	5348	1279
Evropa společně	Evropa společně	535611970260854	Facebook	50k_100k	50k - 100k	7	1	699993	350000	1942	738
Josef Caruana		166617437361908	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
Amnesty International Polska		57544755889	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3371	953
Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3093	600
Eiropas Parlaments Latvijā	Eiropas Parlaments Latvijā	380325297593	Facebook	50k_100k	50k - 100k	7	1	699993	350000	2693	500
Julia Herr	Sozialistische Jugend Österreich	345172509462824	Facebook	50k_100k	50k - 100k	7	1	699993	350000	8993	2400
Joe Sammut		433245190070343	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3093	600
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	50k_100k	50k - 100k	7	1	699993	350000	2011	959
Kleopatra Sidiropoulou Υποψήφια Ευρωεκλογών με το Ποτάμι		272999270266817	Facebook	50k_100k	50k - 100k	7	1	699993	350000	693	0
Stadt Wien	Stadt Wien	110971788921077	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
D66	D66	52985377549	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4993	1900
Property & Business Info		562032903912680	Facebook	50k_100k	50k - 100k	7	1	699993	350000	7513	3587
Podem	Unides Podem-Esquerra Unida	792238440859918	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4993	1900
Alberto Garzón Espinosa	Izquierda Unida	180609005365213	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4493	1500
Riparte il futuro		476098022442147	Facebook	50k_100k	50k - 100k	7	1	699993	350000	2693	500
Ayuda LGTB		315021912539118	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
Europäisches Parlament Österreich		124468054313069	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4093	1400
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	50k_100k	50k - 100k	7	1	699993	350000	11563	3703
Right To Vote	Right to Vote	408236463256774	Facebook	50k_100k	50k - 100k	7	1	699993	350000	6935	3124
Save the Refugees		1931458237163388	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3109	623
SOS-Kinderdörfer weltweit		56497026719	Facebook	50k_100k	50k - 100k	7	1	699993	350000	3493	700
NT Live	NT Live	107334993856	Facebook	50k_100k	50k - 100k	7	1	699993	350000	4042	810
CDA Doetinchem		AR453512812329697280	Google	50k_100k	50k - 100k	20	1	602059	60205	301	0
Sozialdemokratische Partei Österreichs (SPÖ)		AR520910676089110528	Google	50k_100k	50k - 100k	20	1	602059	60205	301	0
Vihreät - De Gröna		33722070600	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
Dominik Nepp	FPÖ-Wien	135953609780627	Facebook	50k_100k	50k - 100k	6	1	599994	300000	4494	1800
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	50k_100k	50k - 100k	6	1	599994	300000	928	185
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	50k_100k	50k - 100k	6	1	599994	300000	928	185
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	50k_100k	50k - 100k	6	1	599994	300000	557	139
Sverige för UNHCR		643137272398136	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2823	842
Στηρίζουμε Μαρίνο Κλεάνθους για την Ευρωβουλή		831939610501208	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2194	400
Andreas Schieder	SPÖ	290881691011354	Facebook	50k_100k	50k - 100k	6	1	599994	300000	3994	1400
MSZP	MSZP	115388925185513	Facebook	50k_100k	50k - 100k	6	1	599994	300000	1083	309
déi gréng	déi gréng	21710789873	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
Pernille Weiss	Det Konservative Folkeparti	2071183673144991	Facebook	50k_100k	50k - 100k	6	1	599994	300000	6024	2410
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2194	400
Демократична България	Демократична България	995342840629890	Facebook	50k_100k	50k - 100k	6	1	599994	300000	1306	189
Andrej Danko - predseda SNS	Slovenská národná strana	1495199624026639	Facebook	50k_100k	50k - 100k	6	1	599994	300000	3494	1000
Red Barnet		67571270393	Facebook	50k_100k	50k - 100k	6	1	599994	300000	12719	4150
Johann Gudenus		104145976305577	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	50k_100k	50k - 100k	6	1	599994	300000	928	185
ISPI - Istituto per gli studi di politica internazionale	ISPI - Istituto per gli studi di politica internazionale	171795872872353	Facebook	50k_100k	50k - 100k	6	1	599994	300000	594	0
Labour East	The Labour Party	407402162736656	Facebook	50k_100k	50k - 100k	6	1	599994	300000	15615	4165
Izquierda Unida	Izquierda Unida	74858103866	Facebook	50k_100k	50k - 100k	6	1	599994	300000	3494	1000
SP	SP	128393027527	Facebook	50k_100k	50k - 100k	6	1	599994	300000	4494	1800
UNICEF Belgium	UNICEF Belgium	60589646095	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2994	600
Apodemia		115927088504184	Facebook	50k_100k	50k - 100k	6	1	599994	300000	594	0
SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	50k_100k	50k - 100k	6	1	599994	300000	583	0
Adrian Delia	Partit Nazzjonalista	1442808799090985	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2594	500
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	50k_100k	50k - 100k	6	1	599994	300000	994	100
Fundación Anesvad	Jose Manuel Bran Garcia	131231529742	Facebook	50k_100k	50k - 100k	6	1	599994	300000	2794	1100
Labour North	Labour North, Promoted by Fiona Stanton on behalf of Labour North	685018844928882	Facebook	50k_100k	50k - 100k	6	1	599994	300000	15615	4165
