advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	week_code_filter	week_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Open Vld	Open Vld	53668151866	Facebook	w020	Week 20	BE	Belgium	36	1	1282184	492100	9124	2052
CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	w020	Week 20	BE	Belgium	34	1	1261988	504000	2755	866
Peter Mertens	PVDA	236485149843971	Facebook	w020	Week 20	BE	Belgium	11	1	681687	287153	6177	1756
sp.a	sp.a	57253967150	Facebook	w020	Week 20	BE	Belgium	7	1	462497	225000	1122	262
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	w020	Week 20	BE	Belgium	6	1	371997	146866	3717	719
Les Wallons ne sont pas des parasites.Les Belges d'abord.		159664670746380	Facebook	w020	Week 20	BE	Belgium	1	1	332675	166337	1663	332
Barbara Pas	Vlaams Belang	365242667182267	Facebook	w020	Week 20	BE	Belgium	1	1	299999	150000	2999	1500
European Parliament	European Parliament	178362315106	Facebook	w020	Week 20	BE	Belgium	4	1	274997	130000	1296	250
John Crombez	sp.a	264131406977201	Facebook	w020	Week 20	BE	Belgium	4	1	262498	125000	623	162
Vlaams Belang	Vlaams Belang	56605856504	Facebook	w020	Week 20	BE	Belgium	6	1	236902	95952	2033	892
Greenpeace Belgium	Greenpeace Belgium	73232790238	Facebook	w020	Week 20	BE	Belgium	8	1	224991	47999	2391	399
one brussels	one.brussels	244157445635331	Facebook	w020	Week 20	BE	Belgium	8	1	203745	41500	1045	150
MR - Mouvement Réformateur	MR - Mouvement Réformateur	236330169511	Facebook	w020	Week 20	BE	Belgium	200	1	202656	42344	6064	182
Maggie De Block	Maggie De Block	1410219772556421	Facebook	w020	Week 20	BE	Belgium	25	1	175544	53134	3127	500
Geert Bourgeois	Nieuw-Vlaamse Alliantie	649429725077632	Facebook	w020	Week 20	BE	Belgium	1	1	166666	66666	1666	333
Lynn Wesenbeek - Lijstduwer Open Vld Europa	Arendsoog	280977886188439	Facebook	w020	Week 20	BE	Belgium	3	1	149998	60000	1498	600
PTB	PTB	53838654385	Facebook	w020	Week 20	BE	Belgium	6	1	138011	67857	691	167
CD&V	CD&V	52997544531	Facebook	w020	Week 20	BE	Belgium	6	1	132140	46428	595	100
Jos D'Haese	PVDA	1397002987227704	Facebook	w020	Week 20	BE	Belgium	6	1	101650	23331	1220	266
Pascal Smet	one.brussels	148221008918941	Facebook	w020	Week 20	BE	Belgium	9	1	100806	31161	717	99
Kim De Witte	PVDA	315662412174661	Facebook	w020	Week 20	BE	Belgium	2	1	93077	36568	630	126
Frédéric Daerden	Frédéric Charles R Daerden	341897923206486	Facebook	w020	Week 20	BE	Belgium	4	1	92914	18583	927	185
Gwendolyn Rutten	Gwendolyn Rutten	149158155084	Facebook	w020	Week 20	BE	Belgium	32	1	91720	32863	827	58
Peter Van Kemseke	Van Kemseke Peter Leo S	397455370285369	Facebook	w020	Week 20	BE	Belgium	2	1	87498	17500	873	175
CDH liste à la Chambre province de Liège	CDH - Centre Démocrate Humaniste	268478507423505	Facebook	w020	Week 20	BE	Belgium	4	1	84789	36903	530	99
