week_code	week_label	first_day	last_day	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
w021	Week 21	2019-05-20	2019-05-26	BE	Belgium	4049	606	162858152	61707628	1626358	362651
w020	Week 20	2019-05-13	2019-05-19	BE	Belgium	815	203	9837891	3572058	74387	14738
