advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm3	Last 3 months	IT	Italy	412	1	29999586	12266999	142387	26599
Partito Democratico	Partito Democratico	77034286895	Facebook	rm3	Last 3 months	IT	Italy	187	1	21124579	9045910	72912	13899
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rm3	Last 3 months	IT	Italy	34	1	20699954	9599994	58465	14999
European Parliament		178362315106	Facebook	rm3	Last 3 months	IT	Italy	88	1	12879696	5866049	37092	8014
Greenpeace Italia	Greenpeace Italia	35346524498	Facebook	rm3	Last 3 months	IT	Italy	104	1	12061924	4989790	33177	6599
Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	Dipartimento per le politiche giovanili e il servizio civile universale – Presidenza del Consiglio dei Ministri	353868374653514	Facebook	rm3	Last 3 months	IT	Italy	73	1	11369923	4869998	24226	5899
Fratelli d'Italia	Fratelli d'Italia	355710427861591	Facebook	rm3	Last 3 months	IT	Italy	99	1	8374648	3438918	49299	10899
Save the Children Italia		46590675335	Facebook	rm3	Last 3 months	IT	Italy	27	1	7800961	3459994	33672	8499
Roberto Rosso	Roberto Rosso	1735684256653359	Facebook	rm3	Last 3 months	IT	Italy	52	1	7037760	3041048	41432	10096
Giorgia Meloni	Fratelli d'Italia	38919827644	Facebook	rm3	Last 3 months	IT	Italy	52	1	7001920	2968989	21447	5499
Kialo		729627343834501	Facebook	rm3	Last 3 months	IT	Italy	308	1	6772203	2689326	31744	7283
European Greens		141366725876424	Facebook	rm3	Last 3 months	IT	Italy	33	1	6710738	2988192	30180	7345
Ufficio d'informazione in Italia del Parlamento europeo		143544514130	Facebook	rm3	Last 3 months	IT	Italy	41	1	5939492	2588814	7658	899
Lara Comi	Lara Comi	155619044465389	Facebook	rm3	Last 3 months	IT	Italy	97	1	4830901	1458999	17302	3299
Medici Senza Frontiere		65737832194	Facebook	rm3	Last 3 months	IT	Italy	26	1	4459016	1877169	17823	5799
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rm3	Last 3 months	IT	Italy	53	1	4139062	1716735	11557	2536
Petizioni.it		1410474395723679	Facebook	rm3	Last 3 months	IT	Italy	34	1	3675966	1669000	23866	4999
WeWorld Onlus		299584710061488	Facebook	rm3	Last 3 months	IT	Italy	141	1	3610816	1449612	21977	2097
Stefano Maullu		150618724962388	Facebook	rm3	Last 3 months	IT	Italy	37	1	3555979	1374515	9136	1654
Matteo Gazzini	Matteo Gazzini	204493693449796	Facebook	rm3	Last 3 months	IT	Italy	95	1	3523575	1063305	23262	3475
Angelo Ciocca	Angelo Ciocca	479212098810360	Facebook	rm3	Last 3 months	IT	Italy	38	1	3398961	1536999	13261	3199
Antonio Tajani	Antonio Tajani	506531149512596	Facebook	rm3	Last 3 months	IT	Italy	70	1	3290810	1079975	13529	2199
Giosi Ferrandino	Giosi Ferrandino	141856142632410	Facebook	rm3	Last 3 months	IT	Italy	86	1	3131894	1042209	9450	300
Riparte il futuro		476098022442147	Facebook	rm3	Last 3 months	IT	Italy	41	1	2733092	1066956	8234	1087
Nicola Danti	Nicola Danti	241424056063716	Facebook	rm3	Last 3 months	IT	Italy	68	1	2627932	737999	14352	2199
