audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
f25_34	female (25-34)	EE	Estonia	2394	541	3680182	1397402	20181	3226
m25_34	male (25-34)	EE	Estonia	2233	532	3597280	1330933	20197	3036
f18_24	female (18-24)	EE	Estonia	2176	492	3201757	1197704	16267	2380
m18_24	male (18-24)	EE	Estonia	2049	481	2772386	1015967	14888	2115
f35_44	female (35-44)	EE	Estonia	2350	530	2644087	976392	15479	2338
m35_44	male (35-44)	EE	Estonia	2191	522	2212420	800779	12885	1837
f45_54	female (45-54)	EE	Estonia	2236	504	1872234	668665	11225	1500
f55_64	female (55-64)	EE	Estonia	1700	467	1418163	489385	8338	891
m45_54	male (45-54)	EE	Estonia	2072	492	1238655	429576	7364	924
f65_	female (65+)	EE	Estonia	1535	416	936042	313965	5579	547
m55_64	male (55-64)	EE	Estonia	1598	454	666225	219099	3859	346
m65_	male (65+)	EE	Estonia	1465	408	404672	132315	2318	201
f13_17	female (13-17)	EE	Estonia	247	97	215117	76417	488	11
m13_17	male (13-17)	EE	Estonia	231	94	127885	48528	319	8
u35_44	unknown (35-44)	EE	Estonia	1968	469	45036	16964	255	41
u25_34	unknown (25-34)	EE	Estonia	1927	471	28810	11160	151	26
u45_54	unknown (45-54)	EE	Estonia	1760	427	16790	6066	100	14
u18_24	unknown (18-24)	EE	Estonia	1556	383	8276	3087	45	6
u65_	unknown (65+)	EE	Estonia	1072	346	4731	1628	24	2
u55_64	unknown (55-64)	EE	Estonia	1132	367	4177	1520	21	2
u13_17	unknown (13-17)	EE	Estonia	175	81	594	232	1	0
