advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Game of Sultans		185311195624361	Facebook	5k_10k	5k - 10k	IE	Ireland	2	1	8970	4304	350	79
Kialo		729627343834501	Facebook	5k_10k	5k - 10k	IE	Ireland	2	1	2311	1155	20	10
Clone Evolution		1345821958781389	Facebook	5k_10k	5k - 10k	IE	Ireland	1	1	868	347	15	7
Pologize Fashion		274227073497806	Facebook	5k_10k	5k - 10k	IE	Ireland	1	1	721	360	6	3
5Pillars	5 Pillars	490858150969676	Facebook	5k_10k	5k - 10k	IE	Ireland	1	1	489	244	14	2
Gaia		182073298490036	Facebook	5k_10k	5k - 10k	IE	Ireland	1	1	330	165	2	1
The Charity for Civil Servants		216978845071240	Facebook	5k_10k	5k - 10k	IE	Ireland	1	1	50	25	1	0
38 Degrees	38 Degrees	200006375787	Facebook	5k_10k	5k - 10k	IE	Ireland	1	1	0	0	0	0
Humble Household		1746853745395190	Facebook	5k_10k	5k - 10k	IE	Ireland	1	1	0	0	0	0
UK government	UK government	408582579294175	Facebook	5k_10k	5k - 10k	IE	Ireland	1	1	0	0	0	0
