country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
HU	Hungary	13_17	13-17	1072	641	1483343	600435	3435	682
HU	Hungary	18_24	18-24	4683	1444	35659936	15161134	76135	24776
HU	Hungary	25_34	25-34	5266	1548	30999736	12953938	77346	23783
HU	Hungary	35_44	35-44	5241	1544	26544590	10966271	64245	20955
HU	Hungary	45_54	45-54	5091	1498	24983289	10251139	60258	20787
HU	Hungary	55_64	55-64	4498	1417	29675802	11911910	70941	25233
HU	Hungary	65_	65+	4011	1314	24976269	9672895	63422	21998
