advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	spend_code_filter	spend_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Vytenis Andriukaitis	Vytenis Andriukaitis	1651554231738028	Facebook	100_1k	100 - 1k	LT	Lithuania	13	1	5699980	2599997	7486	2099
European Parliament		178362315106	Facebook	100_1k	100 - 1k	LT	Lithuania	17	1	4274738	1769901	10035	3824
Lietuvos socialdemokratų partija - LSDP	Lietuvos socialdemokratų partija - LSDP	202360056491831	Facebook	100_1k	100 - 1k	LT	Lithuania	9	1	3099989	1449999	4990	1299
Kialo		729627343834501	Facebook	100_1k	100 - 1k	LT	Lithuania	271	1	739565	312909	4477	1221
Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	100_1k	100 - 1k	LT	Lithuania	6	1	649994	310000	2994	600
Antanas Guoga	Lietuvos Centro Partijos rinkimų sąskaita	18276748821	Facebook	100_1k	100 - 1k	LT	Lithuania	6	1	649993	309999	2993	599
Prof. Dr. Stanislovas Tomas, Advokatas		1049345465226776	Facebook	100_1k	100 - 1k	LT	Lithuania	2	1	558454	229227	1148	497
Lietuvos valstiečių ir žaliųjų sąjunga	Lietuvos valstiečių ir žaliųjų sąjunga	190209177745566	Facebook	100_1k	100 - 1k	LT	Lithuania	4	1	499996	250000	1996	400
European Commission		107898832590939	Facebook	100_1k	100 - 1k	LT	Lithuania	5	1	450859	225430	1061	225
Tėvynės sąjunga - Lietuvos krikščionys demokratai (TS-LKD)		198988713464683	Facebook	100_1k	100 - 1k	LT	Lithuania	2	1	299998	150000	998	200
Už Ingridą	Ingrida Šimonytė	2214495192154107	Facebook	100_1k	100 - 1k	LT	Lithuania	2	1	299997	149999	997	199
Petras Auštrevičius		1482024028702535	Facebook	100_1k	100 - 1k	LT	Lithuania	2	1	299977	149989	997	199
Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	100_1k	100 - 1k	LT	Lithuania	26	1	238322	110355	381	139
Europos Komisijos atstovybė Lietuvoje		76783564232	Facebook	100_1k	100 - 1k	LT	Lithuania	1	1	199999	100000	498	100
Mindaugas Puidokas	Puidokas Mindaugas	1739968129576961	Facebook	100_1k	100 - 1k	LT	Lithuania	2	1	199998	100000	998	200
Lietuvos Centro Partija (LCP)		102161476501915	Facebook	100_1k	100 - 1k	LT	Lithuania	2	1	199997	99999	997	199
Arvydas Juozaitis	Arvydas Juozaitis	458551247900215	Facebook	100_1k	100 - 1k	LT	Lithuania	3	1	199996	70000	1497	300
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	100_1k	100 - 1k	LT	Lithuania	35	1	161317	73257	499	125
Viktoras Uspaskich		160851767470	Facebook	100_1k	100 - 1k	LT	Lithuania	2	1	149998	60000	998	200
Martynas Nagevičius / LRLS Sostinės liberalai		1146633232128220	Facebook	100_1k	100 - 1k	LT	Lithuania	3	1	149997	30000	1497	300
European Greens		141366725876424	Facebook	100_1k	100 - 1k	LT	Lithuania	11	1	142751	61091	360	134
Saulius Skvernelis	Saulius Skvernelis	814777171988967	Facebook	100_1k	100 - 1k	LT	Lithuania	1	1	99999	50000	499	100
Neste Lietuva		250653168401432	Facebook	100_1k	100 - 1k	LT	Lithuania	1	1	99998	49999	498	99
Tomas Tomilinas - naujienos		530620843630609	Facebook	100_1k	100 - 1k	LT	Lithuania	1	1	99988	49994	498	99
Europos Parlamento biuras Lietuvoje	Europos Parlamento biuras Lietuvoje	188014250186	Facebook	100_1k	100 - 1k	LT	Lithuania	1	1	99984	49992	498	99
