advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Rädda Barnen		72659261793	Facebook	SE	Sweden	575	1	16262852	5228775	142250	35819
Plan International Sverige		382243262003	Facebook	SE	Sweden	360	1	13305257	4501909	109204	26624
Vattenfall Sverige		608975645850217	Facebook	SE	Sweden	28	1	8720939	3979983	106226	30467
Centerpartiet	Centerpartiet	12690894340	Facebook	SE	Sweden	253	1	8299564	2917933	104867	24826
Socialdemokraterna	Socialdemokraterna	8040892957	Facebook	SE	Sweden	164	1	6635832	2176999	97074	25291
Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	SE	Sweden	37	1	5210956	2186996	59978	15993
Liberalerna	Liberalerna	132266740623	Facebook	SE	Sweden	104	1	4586896	1753000	27916	7288
EU-kommissionen i Sverige		155824787799	Facebook	SE	Sweden	21	1	4550827	2185924	19803	4769
Facebook Nordic	Facebook	334318366655425	Facebook	SE	Sweden	5	1	4049991	2009998	18613	3750
European Commission		107898832590939	Facebook	SE	Sweden	16	1	3962834	1753432	33297	9900
Moderaterna	Moderaterna	7719591155	Facebook	SE	Sweden	146	1	3388853	851999	31398	7519
Sverige för UNHCR		643137272398136	Facebook	SE	Sweden	97	1	3370793	1060978	17910	4500
Greenpeace Sverige	Greenpeace Sverige	95735961890	Facebook	SE	Sweden	350	1	3236208	877674	21440	4886
Fotografiska Stockholm		142320852554	Facebook	SE	Sweden	10	1	3054990	1331000	2221	500
Valmyndigheten	Valmyndigheten	1737852076287450	Facebook	SE	Sweden	51	1	2885945	1009998	26314	6028
Håll Sverige Rent	Håll Sverige Rent	236879092476	Facebook	SE	Sweden	14	1	2859441	1224805	22775	4833
European Parliament		178362315106	Facebook	SE	Sweden	78	1	2580548	1080783	20887	5209
Röda Korset		111630258867610	Facebook	SE	Sweden	72	1	2452850	650983	11189	3389
European Greens		141366725876424	Facebook	SE	Sweden	49	1	2303587	1023018	33531	8042
LO Sverige		163820136238	Facebook	SE	Sweden	7	1	2299441	999769	21294	5092
Miljöpartiet de gröna	Miljöpartiet de gröna	34780126150	Facebook	SE	Sweden	10	1	2254988	1060999	12639	2833
Feministiskt initiativ	Feministiskt initiativ	112513375470294	Facebook	SE	Sweden	33	1	2249935	851727	18518	7424
Jörgen Warborn EU-kandidat		56002955332	Facebook	SE	Sweden	98	1	2220532	572883	24278	5972
Kristdemokraterna	Kristdemokraterna	115198178364	Facebook	SE	Sweden	80	1	2130913	521996	21125	4972
Kristdemokraterna Stockholm	Kristdemokraterna Stockholm	176875999028086	Facebook	SE	Sweden	108	1	1863891	525999	15038	4195
Saco	Saco	133910158381	Facebook	SE	Sweden	41	1	1759890	366986	10979	2667
Skandia		139767876088719	Facebook	SE	Sweden	3	1	1685771	793909	6444	1833
En bättre framtid		1173808162671999	Facebook	SE	Sweden	59	1	1619934	591997	18265	4741
Sverigedemokraterna Värmlands län		336384546384299	Facebook	SE	Sweden	41	1	1551959	421000	13674	3843
Unionen		175656912484553	Facebook	SE	Sweden	32	1	1540925	622982	15989	4945
Ebba Busch Thor	Kristdemokraterna	661702230515862	Facebook	SE	Sweden	37	1	1420962	325999	10794	2380
Världsnaturfonden WWF		371791194529	Facebook	SE	Sweden	9	1	1404820	540932	12138	2731
Uppsala kommun	Uppsala kommun	104760926229060	Facebook	SE	Sweden	64	1	1345936	310000	8847	2231
Sara Skyttedal	Sara Skyttedal	249195615122371	Facebook	SE	Sweden	39	1	1309960	336999	10646	2935
Oxfam Sverige		279974638809211	Facebook	SE	Sweden	20	1	1300980	485999	9879	2389
Socialdemokraterna i Stockholm	Socialdemokraterna i Stockholm	117056501654820	Facebook	SE	Sweden	33	1	1264966	411000	11730	3509
Johan Danielsson	LO Sverige	636103536446815	Facebook	SE	Sweden	10	1	1199812	489929	11573	3981
e.on		369122343101775	Facebook	SE	Sweden	28	1	1190972	435999	12925	3833
IF Metall	IF Metall	108492218918	Facebook	SE	Sweden	22	1	1170824	465423	7466	1536
Alternativ för Sverige	Alternativ för Sverige	270592853332987	Facebook	SE	Sweden	24	1	1147975	533999	16083	4593
Diakonia		42676805259	Facebook	SE	Sweden	36	1	1133929	389987	2923	916
Moderaterna i Västra Götaland	Moderaterna i Västra Götaland	295727652090	Facebook	SE	Sweden	53	1	1104943	261000	13061	3454
ICA		98330067937	Facebook	SE	Sweden	3	1	1099781	449913	2314	1018
Said till Europaparlamentet	Liberalernas riksorganisation	1509050235995572	Facebook	SE	Sweden	39	1	1053698	329871	9344	2675
Kialo		729627343834501	Facebook	SE	Sweden	356	1	1009054	392529	7778	2141
Europaparlamentets kontor i Sverige		293678655099	Facebook	SE	Sweden	2	1	1004504	500753	5095	999
Tretti		250791121791	Facebook	SE	Sweden	8	1	1001949	419982	2904	615
S i världen- En rättvis värld är möjlig		229936971031161	Facebook	SE	Sweden	1	1	999997	499999	4630	926
Linnéa Engström		1409490812643464	Facebook	SE	Sweden	42	1	972921	253992	7113	903
UNICEF Sverige		59324455950	Facebook	SE	Sweden	18	1	960981	413999	10333	3037
Heléne Fritzon	Socialdemokraterna	767749640051136	Facebook	SE	Sweden	22	1	894977	217999	6536	1389
Syre		1531320107133721	Facebook	SE	Sweden	77	1	877596	214937	11213	3092
Vänsterpartiet	Vänsterpartiet	323156205347	Facebook	SE	Sweden	63	1	821933	202999	2994	731
Tomas Tobé	Moderaterna	1829725353928210	Facebook	SE	Sweden	52	1	788945	224999	7246	1768
WaterAid Sverige		175843834306	Facebook	SE	Sweden	6	1	759986	284996	3703	1296
SSAB AB		145401631365	Facebook	SE	Sweden	27	1	759478	215925	5011	590
The Good Show		1923750267869320	Facebook	SE	Sweden	8	1	751934	359971	2379	472
Liberalerna Stockholm	Liberalerna Stockholm	682180208473039	Facebook	SE	Sweden	37	1	693948	139999	5747	1194
Dr Sannas		432084333637525	Facebook	SE	Sweden	35	1	681964	158999	6470	1389
David Lega		251829904829983	Facebook	SE	Sweden	39	1	645928	142992	7440	1239
Abir till Bryssel	Nyberg Claes Otto	252516142116820	Facebook	SE	Sweden	59	1	624938	182999	5463	1250
Johan Nissinen		429354810518636	Facebook	SE	Sweden	6	1	570993	216999	5250	1074
Svenska kyrkans internationella arbete		197334613725511	Facebook	SE	Sweden	6	1	565631	212855	5237	1045
Henrik Sundström - M		180745369170	Facebook	SE	Sweden	34	1	547927	126988	3802	972
