advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	impression_code_filter	impression_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	50k_100k	50k - 100k	HU	Hungary	31	1	3099969	1550000	8047	3466
Fidesz	Fidesz	9844779306	Facebook	50k_100k	50k - 100k	HU	Hungary	23	1	2299925	1149974	13928	6964
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	50k_100k	50k - 100k	HU	Hungary	23	1	2299508	1149765	4796	1702
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	50k_100k	50k - 100k	HU	Hungary	17	1	1699980	849998	4240	1702
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	50k_100k	50k - 100k	HU	Hungary	10	1	999902	499956	1856	557
MSZP	MSZP	115388925185513	Facebook	50k_100k	50k - 100k	HU	Hungary	8	1	799991	399999	1547	495
European Parliament		178362315106	Facebook	50k_100k	50k - 100k	HU	Hungary	7	1	699944	349975	1948	330
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	50k_100k	50k - 100k	HU	Hungary	7	1	699942	349974	711	170
Ökopolisz Alapítvány	Ökopolisz Alapítvány	244669668913278	Facebook	50k_100k	50k - 100k	HU	Hungary	7	1	698874	349440	2010	959
Demokratikus Koalíció	Demokratikus Koalíció	169599166463839	Facebook	50k_100k	50k - 100k	HU	Hungary	6	1	599994	300000	928	185
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	50k_100k	50k - 100k	HU	Hungary	6	1	599994	300000	928	185
Demeter Márta	LMP - Lehet Más a Politika	1372750529476614	Facebook	50k_100k	50k - 100k	HU	Hungary	6	1	599994	300000	928	185
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	50k_100k	50k - 100k	HU	Hungary	5	1	499994	249999	1392	649
Ujhelyi István dr.	MSZP	734217673259088	Facebook	50k_100k	50k - 100k	HU	Hungary	5	1	499975	249990	1238	526
Kialo		729627343834501	Facebook	50k_100k	50k - 100k	HU	Hungary	65	1	406230	203117	1966	491
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	50k_100k	50k - 100k	HU	Hungary	4	1	399996	200000	773	247
Z. Kárpát Dániel	Országgyűlés Hivatala Jobbik Frakció	208726209161904	Facebook	50k_100k	50k - 100k	HU	Hungary	4	1	399996	200000	773	247
Budapest 10-es Választókerület		757956501234552	Facebook	50k_100k	50k - 100k	HU	Hungary	4	1	399996	200000	619	123
Greenpeace Magyarország		35634348348	Facebook	50k_100k	50k - 100k	HU	Hungary	4	1	399987	199995	327	15
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	50k_100k	50k - 100k	HU	Hungary	4	1	399793	199898	773	247
European Greens		141366725876424	Facebook	50k_100k	50k - 100k	HU	Hungary	11	1	350815	175409	1660	328
Rosatom Global		1828572300805912	Facebook	50k_100k	50k - 100k	HU	Hungary	4	1	340523	170263	2270	909
Jávor Benedek	Párbeszéd Magyarországért	131797633528377	Facebook	50k_100k	50k - 100k	HU	Hungary	3	1	299997	149999	808	161
Mi Hazánk Mozgalom	Mi Hazánk Mozgalom	620030171664750	Facebook	50k_100k	50k - 100k	HU	Hungary	3	1	299997	150000	464	92
Dúró Dóra		191946490841225	Facebook	50k_100k	50k - 100k	HU	Hungary	3	1	299996	149999	464	92
