region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
baranya_county	Baranya County	HU	Hungary	2369	533	549197	169018	1387	402
borsod_abauj_zemplen_county	Borsod-Abaúj-Zemplén County	HU	Hungary	2376	560	1005895	342206	2113	636
budapest	Budapest	HU	Hungary	3202	776	11807428	4588176	28890	7876
bacs_kiskun_county	Bács-Kiskun County	HU	Hungary	2320	564	810876	242395	2224	560
bekes_county	Békés County	HU	Hungary	2173	510	688620	192211	1273	326
csongrad_county	Csongrád County	HU	Hungary	2383	556	703645	265579	1898	668
fejer_county	Fejér County	HU	Hungary	2295	528	563057	195697	1251	333
gyor_moson_sopron_county	Győr-Moson-Sopron County	HU	Hungary	2448	579	630599	197762	1248	365
hajdu_bihar_county	Hajdú-Bihar County	HU	Hungary	2405	564	586577	194165	1101	384
heves_county	Heves County	HU	Hungary	2126	510	502790	136371	927	257
jasz_nagykun_szolnok_county	Jász-Nagykun-Szolnok County	HU	Hungary	2149	503	450078	134896	1079	293
komarom_esztergom_county	Komárom-Esztergom County	HU	Hungary	2227	515	248925	76653	760	190
nograd_county	Nógrád County	HU	Hungary	1894	435	77553	23501	154	45
pest_county	Pest County	HU	Hungary	2616	668	1447971	509705	3907	1136
somogy_county	Somogy County	HU	Hungary	2178	503	642095	167431	1110	362
szabolcs_szatmar_bereg_county	Szabolcs-Szatmár-Bereg County	HU	Hungary	2220	543	743707	247895	1700	471
tolna_county	Tolna County	HU	Hungary	2006	454	173669	53212	478	142
vas_county	Vas County	HU	Hungary	2151	482	404721	110245	911	182
veszprem_county	Veszprém County	HU	Hungary	2216	524	555093	142989	1132	316
zala_county	Zala County	HU	Hungary	2129	479	353814	96265	919	210
