advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	region_code_filter	region_name_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Dr. Keresztes László Lóránt		132593883577930	Facebook	baranya_county	Baranya County	HU	Hungary	11	1	131554	31245	406	96
LMP Pécs - Baranya megye	LMP - Lehet Más a Politika	150368418323248	Facebook	baranya_county	Baranya County	HU	Hungary	5	1	79995	22000	247	68
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	baranya_county	Baranya County	HU	Hungary	37	1	54917	11807	38	17
Stop atomtemető		137659053606779	Facebook	baranya_county	Baranya County	HU	Hungary	10	1	47525	16010	147	51
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	baranya_county	Baranya County	HU	Hungary	35	1	21883	10354	49	22
Bana Tibor	Országgyűlés Hivatala Jobbik Frakció	184890488198962	Facebook	baranya_county	Baranya County	HU	Hungary	10	1	14440	3987	9	2
European Parliament		178362315106	Facebook	baranya_county	Baranya County	HU	Hungary	79	1	13212	5991	42	13
Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	baranya_county	Baranya County	HU	Hungary	87	1	12180	3214	26	7
Fidesz	Fidesz	9844779306	Facebook	baranya_county	Baranya County	HU	Hungary	43	1	10855	5079	35	17
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	baranya_county	Baranya County	HU	Hungary	24	1	10728	4260	8	1
Nemzeti Televízió	Alfahír Hírportál	164061553749320	Facebook	baranya_county	Baranya County	HU	Hungary	64	1	10687	4537	24	8
Zöld Fiatalok Egyesület - Zöfi		173251868788	Facebook	baranya_county	Baranya County	HU	Hungary	1	1	9999	5000	30	15
Angyal Károly		1215492498464496	Facebook	baranya_county	Baranya County	HU	Hungary	1	1	9999	5000	15	3
Jobbik Szentlőrinc		706792502685778	Facebook	baranya_county	Baranya County	HU	Hungary	2	1	9998	2000	30	6
Dobrev Klára	Demokratikus Koalíció	1880809845328535	Facebook	baranya_county	Baranya County	HU	Hungary	44	1	9882	4071	15	4
MSZP	MSZP	115388925185513	Facebook	baranya_county	Baranya County	HU	Hungary	27	1	6003	2770	11	4
Jobbik Szigetvári Szervezete	Jobbik Magyarországért Mozgalom	138888826177974	Facebook	baranya_county	Baranya County	HU	Hungary	1	1	4999	1000	15	3
Jobbik Mohács	Jobbik Magyarországért Mozgalom	351723838796312	Facebook	baranya_county	Baranya County	HU	Hungary	1	1	4999	1000	15	3
Jobbik Pécsváradi Szervezete	Jobbik Magyarországért Mozgalom	347016625382180	Facebook	baranya_county	Baranya County	HU	Hungary	1	1	4999	1000	15	3
Jobbik Harkány	Jobbik Magyarországért Mozgalom	807281322960396	Facebook	baranya_county	Baranya County	HU	Hungary	1	1	4999	1000	15	3
Greenpeace Magyarország		35634348348	Facebook	baranya_county	Baranya County	HU	Hungary	60	1	4221	1871	19	0
Vágó Gábor	LMP - Lehet Más a Politika	453253875264	Facebook	baranya_county	Baranya County	HU	Hungary	24	1	3833	1407	7	1
Gyurcsány Ferenc	Demokratikus Koalíció	187301974635606	Facebook	baranya_county	Baranya County	HU	Hungary	20	1	3631	1364	5	1
Cseh Katalin - Momentum	Momentum Mozgalom	682448271826776	Facebook	baranya_county	Baranya County	HU	Hungary	13	1	3592	1374	7	3
Gyöngyösi Márton	Országgyűlés Hivatala Jobbik Frakció	781030738624077	Facebook	baranya_county	Baranya County	HU	Hungary	9	1	3477	1454	6	2
