day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d130	2019-05-10	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	25	1	4109787	1786148	8221	1766
d130	2019-05-10	Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	80	1	3229788	1428415	6000	1280
d130	2019-05-10	ČSSD	ČSSD	111041662264882	Facebook	807	1	2466193	456000	11293	2250
d130	2019-05-10	România în primul rând	Future Innovation	770704223323599	Facebook	46	1	2253504	1017876	2322	539
d130	2019-05-10	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	298	1	2173085	874741	9799	1740
d130	2019-05-10	European Greens	European Greens	141366725876424	Facebook	41	1	2137479	956450	14075	3480
d130	2019-05-10	FDP	FDP	21289227249	Facebook	834	1	2023194	615575	19258	994
d130	2019-05-10	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	100	1	1932040	800049	6140	1457
d130	2019-05-10	European Parliament		178362315106	Facebook	30	1	1871306	871765	10076	2237
d130	2019-05-10	sp.a	sp.a	57253967150	Facebook	196	1	1748730	573925	8324	1321
d130	2019-05-10	BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	237	1	1478859	439914	9568	1511
d130	2019-05-10	Parlement européen en France	Parlement européen en France	279757933824	Facebook	72	1	1471985	576000	5905	1560
d130	2019-05-10	Fidesz	Fidesz	9844779306	Facebook	13	1	1299993	625000	4333	2166
d130	2019-05-10	Liberal Democrats	the Liberal Democrats	5883973269	Facebook	696	1	1272828	424892	17584	2119
d130	2019-05-10	SPÖ	SPÖ	77393060080	Facebook	537	1	1231348	402769	9975	1350
d130	2019-05-10	Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	16	1	1177033	556791	1921	759
d130	2019-05-10	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	42	1	1173683	509292	2551	678
d130	2019-05-10	The Brexit Party	The Brexit Party	230416667843105	Facebook	12	1	1162990	562500	18821	5814
d130	2019-05-10	Partito Democratico		77034286895	Facebook	78	1	1120356	487898	3772	728
d130	2019-05-10	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	133	1	1069049	399999	5549	540
d130	2019-05-10	Sverigedemokraterna	Sverigedemokraterna	676246449160270	Facebook	6	1	916662	403333	12192	2438
d130	2019-05-10	Venstre, Danmarks Liberale Parti		21465928829	Facebook	331	1	901018	334218	6094	1615
d130	2019-05-10	DIE LINKE	DIE LINKE	47694585682	Facebook	199	1	886267	311103	5211	222
d130	2019-05-10	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	22	1	867327	355999	1260	166
d130	2019-05-10	INBOX	New Digital Media	369693523475596	Facebook	17	1	861244	377583	886	83
d130	2019-05-10	Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	24	1	830226	367578	642	235
d130	2019-05-10	Česká pirátská strana	Česká pirátská strana	109323929038	Facebook	45	1	818534	303142	2852	752
d130	2019-05-10	CDH - Centre Démocrate Humaniste	CDH - Centre Démocrate Humaniste	189649407806135	Facebook	96	1	814413	380319	3711	669
d130	2019-05-10	PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	11	1	756164	331833	1091	326
d130	2019-05-10	Gitanas Nausėda	Gitanas Nausėda	684534791927883	Facebook	37	1	737906	258378	2768	341
d130	2019-05-10	Momentum Mozgalom	Momentum Mozgalom	592204747588011	Facebook	52	1	730558	267976	1428	412
d130	2019-05-10	Esquerra Barcelona	Esquerra Barcelona	374070875952519	Facebook	24	1	720824	295166	3534	770
d130	2019-05-10	Make.org	Make.org	122037308191612	Facebook	14	1	696460	278789	4414	1485
d130	2019-05-10	Facebook Brussels	Facebook	287739491272583	Facebook	16	1	672409	288800	6642	1668
d130	2019-05-10	Open Vld	Open Vld	53668151866	Facebook	160	1	668616	249281	5224	1018
d130	2019-05-10	DéFI	DéFI	173518112695794	Facebook	133	1	640436	136018	3832	419
d130	2019-05-10	IKEA	IKEA	112961202185776	Facebook	61	1	627207	213861	2996	405
d130	2019-05-10	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	55	1	599630	247870	1151	88
d130	2019-05-10	Greenpeace Deutschland		22541752487	Facebook	245	1	596082	174402	3850	483
d130	2019-05-10	Campact e.V.	Campact e.V.	82734241364	Facebook	25	1	592590	248349	3622	812
d130	2019-05-10	RMDSZ	RMDSZ	102601499822802	Facebook	51	1	588342	168384	979	186
d130	2019-05-10	Centerpartiet	Centerpartiet	12690894340	Facebook	122	1	578089	207680	6942	1707
d130	2019-05-10	Partit Nazzjonalista	Partit Nazzjonalista	159249234115841	Facebook	5	1	572219	273611	1427	361
