day_code_filter	day_label_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d118	2019-04-28	European Parliament		178362315106	Facebook	106	1	11540943	5372444	59163	15149
d118	2019-04-28	AMERISOFT SRL		AR573801583431647232	Google	19	1	6460000	645000	575	37
d118	2019-04-28	Freiheitliche Partei Österreich		AR333020356698701824	Google	41	1	6087176	607683	45709	4942
d118	2019-04-28	Nieuw-Vlaamse Alliantie		AR417822664892088320	Google	74	1	4305713	426078	44117	802
d118	2019-04-28	Future Innovation SRL		AR474748779908562944	Google	28	1	4119286	411543	18882	360
d118	2019-04-28	Fratelli d'Italia Centrodestra Nazionale		AR400032566754672640	Google	61	1	2585590	256045	7435	163
d118	2019-04-28	Sloboda a Solidarita ( SaS )		AR185084640594231296	Google	238	1	2521999	238362	3309	148
d118	2019-04-28	sp.a	sp.a	57253967150	Facebook	99	1	1563978	663718	6797	1685
d118	2019-04-28	Liberal Alliance		AR183859784640888832	Google	91	1	1194047	111250	23607	606
d118	2019-04-28	Romania #nuepsd	Future Innovation	293215748279337	Facebook	15	1	1174996	550000	787	393
d118	2019-04-28	KREMSA DIGITAL s.r.o.		AR420840549432426496	Google	28	1	1107111	109444	485	18
d118	2019-04-28	Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	9	1	879759	366071	613	254
d118	2019-04-28	România în primul rând	Future Innovation	770704223323599	Facebook	12	1	875692	371388	648	182
d118	2019-04-28	Lietuvos Respublikos liberalų sąjūdis		AR132631338879549440	Google	49	1	835809	78714	366	10
d118	2019-04-28	GRAFTET MICHAŁ TETERYCZ		AR164284079619964928	Google	28	1	780833	77500	154	4
d118	2019-04-28	ΑΝΟΡΘΩΤΙΚΟ ΚΟΜΜΑ ΕΡΓΑΖΟΜΕΝΟΥ ΛΑΟΥ (ΑΚΕΛ)		AR429686395355791360	Google	42	1	775509	76407	183	9
d118	2019-04-28	Partido Por un Mundo más Justo · M+J	Partido Por un Mundo más Justo · M+J	147468905314265	Facebook	2	1	749999	350000	4999	1000
d118	2019-04-28	Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	12	1	699820	296660	1460	376
d118	2019-04-28	Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	134	1	650580	262461	2995	585
d118	2019-04-28	HLAS		AR312619193323225088	Google	383	1	628575	24127	2340	31
d118	2019-04-28	N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	53	1	619883	254175	2463	681
d118	2019-04-28	Kialo		729627343834501	Facebook	15	1	602489	162499	2950	502
d118	2019-04-28	The Labour Party	The Labour Party	25749647410	Facebook	11	1	588329	251999	5183	1137
