advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
People's Vote UK	People's Vote	748608695327755	Facebook	f	female	UK	United Kingdom	3473	1	48179479	16717795	624588	113505
Britain's Future	Britain's Future	1625300137516491	Facebook	f	female	UK	United Kingdom	4475	1	34924062	10777710	432682	60757
Best For Britain	Best for Britain	1863944713844924	Facebook	f	female	UK	United Kingdom	865	1	26146521	11174465	312344	73737
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	f	female	UK	United Kingdom	1974	1	24418677	8188203	343028	46171
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	f	female	UK	United Kingdom	2298	1	22975273	7548576	280470	28393
Conservatives	The Conservative Party	8807334278	Facebook	f	female	UK	United Kingdom	1839	1	19401183	7532010	218000	29157
The Labour Party	The Labour Party	25749647410	Facebook	f	female	UK	United Kingdom	647	1	19397381	7742932	159014	35201
38 Degrees	38 Degrees	200006375787	Facebook	f	female	UK	United Kingdom	614	1	13012260	4811645	86745	12533
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	f	female	UK	United Kingdom	138	1	4622738	1676106	33054	7209
Right To Vote	Right to Vote	408236463256774	Facebook	f	female	UK	United Kingdom	357	1	4303908	1090605	35996	5638
We are the 52%	We are the 52%	466744973727718	Facebook	f	female	UK	United Kingdom	278	1	4197966	1489115	14049	1885
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	f	female	UK	United Kingdom	43	1	4168809	1789754	31708	6622
Greenpeace UK	Greenpeace UK 	9250349228	Facebook	f	female	UK	United Kingdom	127	1	4115636	1527438	24746	5125
UK government	UK government	408582579294175	Facebook	f	female	UK	United Kingdom	16	1	4101504	1816556	51905	17170
Kialo		729627343834501	Facebook	f	female	UK	United Kingdom	336	1	3668618	1494970	36064	9570
The Brexit Party	The Brexit Party	230416667843105	Facebook	f	female	UK	United Kingdom	57	1	3521934	1590272	43196	10681
Amnesty International UK		7624294394	Facebook	f	female	UK	United Kingdom	92	1	3177338	1369110	28606	9003
Asthma UK	Asthma UK	40952091012	Facebook	f	female	UK	United Kingdom	14	1	2944097	1303442	24757	5486
School Cuts	National Education Union	871798409656672	Facebook	f	female	UK	United Kingdom	136	1	2881582	696526	28632	4142
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	f	female	UK	United Kingdom	253	1	2805623	1125141	43028	9902
TheArticle	TheArticle	607840469632004	Facebook	f	female	UK	United Kingdom	23	1	2499960	1096507	20275	4807
Instant PPI UK		616112792139038	Facebook	f	female	UK	United Kingdom	73	1	2430160	893254	22824	5175
The Week UK	The Week	177855115588808	Facebook	f	female	UK	United Kingdom	141	1	2313481	842692	21504	3813
Scientists for EU	Scientists for EU	642444842524195	Facebook	f	female	UK	United Kingdom	62	1	2064770	705777	16196	2908
Oxfam Great Britain	Oxfam GB	7214031395	Facebook	f	female	UK	United Kingdom	75	1	1914418	647913	30834	6300
