advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Britain's Future	Britain's Future	1625300137516491	Facebook	m	male	UK	United Kingdom	4480	1	47642068	14804756	556627	74235
People's Vote UK	People's Vote	748608695327755	Facebook	m	male	UK	United Kingdom	3490	1	46118876	15837549	611199	108265
Conservatives	The Conservative Party	8807334278	Facebook	m	male	UK	United Kingdom	1906	1	25563314	9819994	292785	40363
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	m	male	UK	United Kingdom	2086	1	23795777	8025865	336040	39796
We are the 52%	We are the 52%	466744973727718	Facebook	m	male	UK	United Kingdom	278	1	19154131	7121278	51736	7020
The Labour Party	The Labour Party	25749647410	Facebook	m	male	UK	United Kingdom	643	1	17035240	6685320	148443	31505
Best For Britain	Best for Britain	1863944713844924	Facebook	m	male	UK	United Kingdom	799	1	13777532	5737878	181683	42337
38 Degrees	38 Degrees	200006375787	Facebook	m	male	UK	United Kingdom	614	1	10597140	3837467	73159	11079
Friends of the Earth	Friends of the Earth	110861655604080	Facebook	m	male	UK	United Kingdom	2266	1	9578357	3289570	102903	10955
Kialo		729627343834501	Facebook	m	male	UK	United Kingdom	338	1	9516436	3838131	92440	24262
The Brexit Party	The Brexit Party	230416667843105	Facebook	m	male	UK	United Kingdom	58	1	6278701	2887135	79283	20731
UK government	UK government	408582579294175	Facebook	m	male	UK	United Kingdom	16	1	5890704	2589429	65132	20341
Right To Vote	Right to Vote	408236463256774	Facebook	m	male	UK	United Kingdom	358	1	5014175	1260849	43204	6313
Ben Houchen - Tees Valley Mayor	Ben Houchen	1934566156780439	Facebook	m	male	UK	United Kingdom	139	1	4054893	1401163	27874	5694
Change UK - The Independent Group	The Independent Group (TIG) Ltd, company number 11770529, a registered company in England and Wales.	395151614382309	Facebook	m	male	UK	United Kingdom	257	1	3891047	1575055	64919	15689
Electoral Commission UK	The Electoral Commission	841894835830532	Facebook	m	male	UK	United Kingdom	43	1	3184917	1362867	24339	4986
London Labour Party	The London Labour Party 	474613052643462	Facebook	m	male	UK	United Kingdom	84	1	3085715	1146725	30110	6537
Scientists for EU	Scientists for EU	642444842524195	Facebook	m	male	UK	United Kingdom	62	1	3069028	1028102	20599	3542
Alex Salmond	Slainte Media	136191876445102	Facebook	m	male	UK	United Kingdom	85	1	2825776	1065544	12864	1566
Andy Street	The Conservative Party	625464517632792	Facebook	m	male	UK	United Kingdom	544	1	2296923	699451	40155	1376
The Week UK	The Week	177855115588808	Facebook	m	male	UK	United Kingdom	139	1	2249480	818078	21482	4030
InFacts	InFacts	678120165658753	Facebook	m	male	UK	United Kingdom	97	1	2245580	583961	13527	1717
Paddy Power		108803784913	Facebook	m	male	UK	United Kingdom	4	1	2095415	933654	16176	3235
Instant PPI UK		616112792139038	Facebook	m	male	UK	United Kingdom	73	1	2092644	791009	21386	4986
Property & Business Info		562032903912680	Facebook	m	male	UK	United Kingdom	246	1	2044952	591251	30912	4906
