audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	MT	Malta	91	28	125630	26579	1350	35
m35_44	male (35-44)	MT	Malta	92	28	119230	25166	1280	26
m45_54	male (45-54)	MT	Malta	88	28	76192	15972	987	17
m18_24	male (18-24)	MT	Malta	88	25	73364	15267	955	15
f35_44	female (35-44)	MT	Malta	92	28	60486	12732	604	16
f55_64	female (55-64)	MT	Malta	87	28	59582	12928	787	20
m55_64	male (55-64)	MT	Malta	87	28	55497	12027	693	14
f45_54	female (45-54)	MT	Malta	86	28	51143	10935	608	16
f25_34	female (25-34)	MT	Malta	91	28	42968	8994	507	12
f65_	female (65+)	MT	Malta	84	26	42405	8996	586	14
m65_	male (65+)	MT	Malta	85	26	39838	8231	607	10
f18_24	female (18-24)	MT	Malta	87	25	28955	6076	406	4
m13_17	male (13-17)	MT	Malta	64	17	10542	2435	247	1
f13_17	female (13-17)	MT	Malta	63	16	7144	1687	171	0
u35_44	unknown (35-44)	MT	Malta	76	26	1755	378	20	0
u45_54	unknown (45-54)	MT	Malta	67	26	893	190	11	0
u25_34	unknown (25-34)	MT	Malta	59	26	745	156	9	0
u55_64	unknown (55-64)	MT	Malta	55	25	606	127	6	0
u65_	unknown (65+)	MT	Malta	42	21	317	67	3	0
u18_24	unknown (18-24)	MT	Malta	29	19	149	32	2	0
u13_17	unknown (13-17)	MT	Malta	19	11	42	9	0	0
