audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m25_34	male (25-34)	RO	Romania	4316	1059	24516304	10373530	52106	11756
m45_54	male (45-54)	RO	Romania	4199	1009	23309361	9515685	54238	12158
m35_44	male (35-44)	RO	Romania	4297	1049	23204814	9585442	50188	11158
m18_24	male (18-24)	RO	Romania	3931	974	19505298	8337301	33057	7269
f55_64	female (55-64)	RO	Romania	3822	967	18640412	7426147	42372	8972
f45_54	female (45-54)	RO	Romania	4339	1033	17650881	7246403	40215	8989
f18_24	female (18-24)	RO	Romania	4021	987	15060837	6485438	22314	4831
m55_64	male (55-64)	RO	Romania	3713	947	14685987	5852225	33388	7120
f35_44	female (35-44)	RO	Romania	4444	1069	14155679	5885896	30810	6770
f25_34	female (25-34)	RO	Romania	4437	1075	13549973	5703085	29728	6538
f65_	female (65+)	RO	Romania	3191	842	9180488	3619212	21690	4561
m65_	male (65+)	RO	Romania	3134	824	6990019	2770343	16318	3428
f13_17	female (13-17)	RO	Romania	701	217	1548322	605438	2023	242
m13_17	male (13-17)	RO	Romania	682	212	1490813	577340	2093	262
u35_44	unknown (35-44)	RO	Romania	3263	860	104183	42264	308	66
u25_34	unknown (25-34)	RO	Romania	2923	813	66899	27531	205	44
u45_54	unknown (45-54)	RO	Romania	2951	777	47087	18864	150	32
u55_64	unknown (55-64)	RO	Romania	2251	666	22764	8998	59	12
u18_24	unknown (18-24)	RO	Romania	2004	599	21356	8855	58	11
u65_	unknown (65+)	RO	Romania	1798	575	17265	6820	45	9
u13_17	unknown (13-17)	RO	Romania	302	134	2850	1104	4	0
