country_code_filter	country_name_filter	age_code	age_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
LV	Latvia	13_17	13-17	259	107	164350	54408	479	13
LV	Latvia	18_24	18-24	1924	529	3409961	1286492	13819	1970
LV	Latvia	25_34	25-34	2204	589	4779251	1739790	23201	2906
LV	Latvia	35_44	35-44	2217	575	3744296	1267650	19872	2061
LV	Latvia	45_54	45-54	2089	549	2674894	868627	13838	1307
LV	Latvia	55_64	55-64	1589	504	1953453	602115	9581	785
LV	Latvia	65_	65+	1382	449	931602	280431	4551	395
