country_code_filter	country_name_filter	impression_code	impression_label	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
MT	Malta	0_1k	0 - 1k	662	199	217714	0	21209	2
MT	Malta	1k_5k	1k - 5k	1363	295	4074772	815117	80317	10
MT	Malta	5k_10k	5k - 10k	737	219	4487914	2244181	44205	17
MT	Malta	10k_50k	10k - 50k	1132	323	20854743	4171032	55236	3565
MT	Malta	50k_100k	50k - 100k	326	144	7593906	3796991	32601	6318
MT	Malta	100k_200k	100k - 200k	200	94	5319973	2659999	13860	3392
MT	Malta	200k_500k	200k - 500k	164	85	6512764	2605111	30018	7902
MT	Malta	500k_1m	500k - 1m	66	40	1351549	675775	6772	1402
