advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rd2	Last 2 days	252	1	36573836	15821333	166186	39266
European Greens		141366725876424	Facebook	rd2	Last 2 days	110	1	7742067	3374440	43569	9863
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rd2	Last 2 days	105	1	7575478	3316403	10736	2591
FDP	FDP	21289227249	Facebook	rd2	Last 2 days	1982	1	7513373	2137633	96360	3099
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rd2	Last 2 days	1457	1	6698324	1749069	121142	4794
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rd2	Last 2 days	306	1	4646743	1914546	19736	3375
Partito Democratico	Partito Democratico	77034286895	Facebook	rd2	Last 2 days	166	1	4388406	1715740	13961	2012
ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	ΝΕΑ ΔΗΜΟΚΡΑΤΙΑ	82362291274	Facebook	rd2	Last 2 days	31	1	3900979	1659999	6645	1600
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rd2	Last 2 days	115	1	3847517	1583200	16393	5551
Remain United	Centrum Campaign Ltd	388121018451293	Facebook	rd2	Last 2 days	28	1	3786972	1605000	15242	3703
EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	rd2	Last 2 days	225	1	3575133	1172916	13341	441
Parlement européen en France	Parlement européen en France	279757933824	Facebook	rd2	Last 2 days	72	1	3235539	1409999	18095	4422
SPÖ	SPÖ	77393060080	Facebook	rd2	Last 2 days	613	1	3104870	1027189	28842	4152
Change UK - The Independent Group	Change UK - The Independent Group	395151614382309	Facebook	rd2	Last 2 days	170	1	3089312	1241952	22764	4022
CSU (Christlich-Soziale Union)	CSU (Christlich-Soziale Union)	81386795687	Facebook	rd2	Last 2 days	11	1	3049993	1413333	15226	3816
sp.a	sp.a	57253967150	Facebook	rd2	Last 2 days	191	1	3040243	1144257	13516	2591
LMP - Lehet Más a Politika	LMP - Lehet Más a Politika	47198507012	Facebook	rd2	Last 2 days	37	1	2894179	1211568	2607	840
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rd2	Last 2 days	21	1	2813025	1178797	4853	2082
Make.org	Make.org	122037308191612	Facebook	rd2	Last 2 days	20	1	2788737	1255941	13155	2938
Matteo Salvini	Lega - Salvini Premier	252306033154	Facebook	rd2	Last 2 days	12	1	2625549	1145000	7277	2096
Liberal Democrats	the Liberal Democrats	5883973269	Facebook	rd2	Last 2 days	923	1	2499507	719990	50228	4545
Green Party of England and Wales	The Green Party of England and Wales	20995300784	Facebook	rd2	Last 2 days	16	1	2277655	928666	4808	1110
Centerpartiet	Centerpartiet	12690894340	Facebook	rd2	Last 2 days	248	1	2241333	768943	27979	6833
Open Vld	Open Vld	53668151866	Facebook	rd2	Last 2 days	198	1	2194159	823102	13447	3060
PACMA - Partido Animalista	PACMA - Partido Animalista	72181181684	Facebook	rd2	Last 2 days	30	1	2159892	936500	4225	1242
Κίνημα Αλλαγής	Κίνημα Αλλαγής	504891253213373	Facebook	rd2	Last 2 days	16	1	2055640	894991	3267	729
Párbeszéd Magyarországért	Párbeszéd Magyarországért	113684438795574	Facebook	rd2	Last 2 days	30	1	2038385	868693	1832	541
