advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm6	Last 6 months	1949	1	293666050	130745999	1491130	373539
Podemos	Unidas Podemos	269212336568846	Facebook	rm6	Last 6 months	333	1	105271666	47099000	623566	162200
Ciudadanos	Ciudadanos	74078667754	Facebook	rm6	Last 6 months	6229	1	90960771	27826999	885171	68300
Partido Popular	Partido Popular	72249031214	Facebook	rm6	Last 6 months	3644	1	81745355	28176999	586556	61100
People's Vote UK	People's Vote	748608695327755	Facebook	rm6	Last 6 months	3121	1	80124879	27484999	1034272	184687
Britain's Future	Britain's Future	1625300137516491	Facebook	rm6	Last 6 months	3505	1	71134494	22106000	855157	127406
Kialo		729627343834501	Facebook	rm6	Last 6 months	675	1	60692324	23300000	336868	76410
SPD	SPD	47930567748	Facebook	rm6	Last 6 months	9594	1	58752406	16833000	1188406	64500
European Greens		141366725876424	Facebook	rm6	Last 6 months	249	1	54554750	23923000	315950	78499
COALICION CANARIA		AR489541609348661248	Google	rm6	Last 6 months	4731	1	54240000	769999	236549	0
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rm6	Last 6 months	252	1	51255747	22989999	120358	27208
sp.a	sp.a	57253967150	Facebook	rm6	Last 6 months	456	1	48083544	19604999	229643	50500
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm6	Last 6 months	103	1	43072897	19599999	95029	27187
AMERISOFT SRL		AR573801583431647232	Google	rm6	Last 6 months	172	1	41140000	4059999	8600	0
Liberaalipuolue - Vapaus valita r.p.		AR52536314842578944	Google	rm6	Last 6 months	173	1	39620000	3930000	8649	0
FDP	FDP	21289227249	Facebook	rm6	Last 6 months	2910	1	39480089	12008000	360690	19799
CDU	CDU	78502295414	Facebook	rm6	Last 6 months	3170	1	38647830	9275000	347030	8300
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rm6	Last 6 months	134	1	32572865	13616999	129366	41300
România în primul rând	Future Innovation	770704223323599	Facebook	rm6	Last 6 months	95	1	32214904	14081000	33596	8320
Greenpeace France		39435457457	Facebook	rm6	Last 6 months	130	1	31535869	14323000	159370	37000
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm6	Last 6 months	76	1	31275923	14497999	237424	60300
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm6	Last 6 months	68	1	31115932	14483000	63839	28469
The Labour Party	The Labour Party	25749647410	Facebook	rm6	Last 6 months	409	1	30643591	12648000	249826	58090
European Commission		107898832590939	Facebook	rm6	Last 6 months	92	1	30386907	13977000	122607	31200
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm6	Last 6 months	412	1	29999587	12267000	142387	26599
