advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	recent_code_filter	recent_label_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
European Parliament		178362315106	Facebook	rm1	Last month	556	1	154215443	69951999	802409	218781
Podemos	Unidas Podemos	269212336568846	Facebook	rm1	Last month	300	1	88404185	39178772	532190	139851
Partido Popular	Partido Popular	72249031214	Facebook	rm1	Last month	2887	1	63324311	23309666	481744	58566
Ciudadanos	Ciudadanos	74078667754	Facebook	rm1	Last month	4889	1	51454111	14605000	624511	35500
Alianța 2020 USR PLUS	Uniunea Salvați România - USR	621574984950400	Facebook	rm1	Last month	238	1	48720431	21768333	112013	25135
COALICION CANARIA		AR489541609348661248	Google	rm1	Last month	4552	1	47748576	579925	212646	0
Partidul Social Democrat	Partidul Social Democrat	291177524360702	Facebook	rm1	Last month	100	1	41317266	18757301	91730	25834
sp.a	sp.a	57253967150	Facebook	rm1	Last month	414	1	39624015	16196267	185060	41081
CDU	CDU	78502295414	Facebook	rm1	Last month	3170	1	38647830	9275000	347030	8300
FDP	FDP	21289227249	Facebook	rm1	Last month	2804	1	38209430	11664001	346151	19399
AMERISOFT SRL		AR573801583431647232	Google	rm1	Last month	154	1	35648433	3523517	7048	0
N-VA	Nieuw-Vlaamse Alliantie	334361224413	Facebook	rm1	Last month	129	1	31147940	12973828	121339	39532
Silvio Berlusconi	Silvio Berlusconi	116716651695782	Facebook	rm1	Last month	412	1	29999587	12267000	142387	26599
European Greens		141366725876424	Facebook	rm1	Last month	129	1	28509038	12648833	170155	41874
România în primul rând	Future Innovation	770704223323599	Facebook	rm1	Last month	76	1	28287681	12506000	28908	7150
Kialo		729627343834501	Facebook	rm1	Last month	383	1	26291617	9293000	140054	30212
Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N  ZIELONI		AR489880258930016256	Google	rm1	Last month	1969	1	26170000	719999	98450	0
SPD	SPD	47930567748	Facebook	rm1	Last month	6008	1	25805991	5999000	656592	17199
PSOE	PSOE	189318235003	Facebook	rm1	Last month	335	1	25477667	10249399	78467	15020
Jobbik Magyarországért Mozgalom	Jobbik Magyarországért Mozgalom	287770891404	Facebook	rm1	Last month	57	1	25235943	11658000	58035	25808
Tom Van Grieken	Vlaams Belang	584806884924010	Facebook	rm1	Last month	99	1	24829277	10788374	222954	51227
mmb media agentur d.o.o.		AR524572049809604608	Google	rm1	Last month	1437	1	24089999	1030000	71849	0
Vlaams Belang	Vlaams Belang	56605856504	Facebook	rm1	Last month	57	1	22266611	10346333	171594	46350
Partidul Naţional Liberal	Future Innovation 	181375448581167	Facebook	rm1	Last month	116	1	22255064	9615500	36641	9895
BÜNDNIS 90/DIE GRÜNEN	BÜNDNIS 90/DIE GRÜNEN	47217143218	Facebook	rm1	Last month	1576	1	21647426	6859366	250669	25449
