region_code	region_name	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
andalusia	Andalusia	ES	Spain	10059	1345	55793527	19462053	392859	44540
aragon	Aragón	ES	Spain	11936	1002	16987526	3677699	551380	4526
balearic_islands	Balearic Islands	ES	Spain	6955	1046	9392416	2838628	60715	5171
cantabria	Cantabria	ES	Spain	6080	865	1746002	423533	21937	1563
castilla_y_leon	Castilla y Leon	ES	Spain	9490	1051	14792643	4560566	187940	9895
castilla_la_mancha	Castilla-La Mancha	ES	Spain	8090	1021	6801608	2147624	68418	4410
cataluna	Cataluña	ES	Spain	9816	1451	61852826	23463679	394849	57830
comunidad_valenciana	Comunidad Valenciana	ES	Spain	9588	1283	42166547	15878248	247183	37808
comunidad_de_madrid	Comunidad de Madrid	ES	Spain	8971	1316	29169344	11039606	187486	26934
extremadura	Extremadura	ES	Spain	6315	913	5889652	1775673	56769	2394
galicia	Galicia	ES	Spain	7805	1056	14418767	4561677	135037	9252
islas_canarias	Islas Canarias	ES	Spain	7716	1160	17599068	5744356	104651	8532
la_rioja	La Rioja	ES	Spain	5835	906	2290902	616372	23969	842
navarra	Navarra	ES	Spain	6368	858	1901504	545386	21573	1801
pais_vasco	País Vasco	ES	Spain	6044	1033	6395236	2096598	51655	3970
principality_of_asturias	Principality of Asturias	ES	Spain	6675	938	4690850	1696993	31902	3025
region_of_murcia	Region of Murcia	ES	Spain	6955	1036	4306480	1249023	34092	1761
