audience_code	audience_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
m18_24	male (18-24)	DK	Denmark	7392	1259	15111074	4600792	121359	29314
f18_24	female (18-24)	DK	Denmark	7442	1293	12870390	4150687	98444	23705
m25_34	male (25-34)	DK	Denmark	8115	1366	11279219	3426205	97977	23129
f25_34	female (25-34)	DK	Denmark	8310	1412	9676444	3121507	89901	21242
f35_44	female (35-44)	DK	Denmark	8374	1394	8280593	2653564	88974	21037
m35_44	male (35-44)	DK	Denmark	8235	1352	8031195	2433806	74499	17134
f45_54	female (45-54)	DK	Denmark	8089	1358	7733103	2417186	84994	20479
m45_54	male (45-54)	DK	Denmark	7873	1313	7589883	2253274	72776	16963
f65_	female (65+)	DK	Denmark	6828	1173	6964640	2094293	73215	18661
f55_64	female (55-64)	DK	Denmark	7378	1280	6606022	2005649	70711	17524
m55_64	male (55-64)	DK	Denmark	7185	1232	5863096	1697547	57499	13619
m65_	male (65+)	DK	Denmark	6586	1140	5035462	1456303	50673	12297
f13_17	female (13-17)	DK	Denmark	756	263	1045179	310955	6399	1392
m13_17	male (13-17)	DK	Denmark	730	252	997153	288630	6314	1419
u35_44	unknown (35-44)	DK	Denmark	6250	1202	239303	74205	2326	526
u25_34	unknown (25-34)	DK	Denmark	5726	1160	171558	52667	1539	350
u45_54	unknown (45-54)	DK	Denmark	5801	1153	146648	44338	1489	341
u55_64	unknown (55-64)	DK	Denmark	4926	1037	114809	33573	1146	273
u65_	unknown (65+)	DK	Denmark	4598	950	99271	28786	1015	246
u18_24	unknown (18-24)	DK	Denmark	4646	989	75853	22868	680	152
u13_17	unknown (13-17)	DK	Denmark	433	194	6028	1762	39	8
